date,S352_Out,S351_Out,S354_Out,RegWCA_cfs,RegWCA_acft
11/4/2016,242.2302283,828.6607811,247.6702335,1318.561243,2615.366225
11/5/2016,29.74002803,783.7707388,361.4203407,1174.931108,2330.475852
11/6/2016,134.3801267,557.6605257,320.2003018,1012.240954,2007.779933
11/7/2016,434.2904094,771.8807276,302.320285,1508.491422,2992.092735
11/8/2016,549.540518,989.3609326,474.6304474,2013.531898,3993.84052
11/9/2016,562.7905305,1108.991045,324.3903058,1996.171882,3959.406927
11/10/2016,611.6605766,1301.521227,458.6304323,2371.812236,4704.48957
11/11/2016,410.3803868,1039.71098,511.2704819,1961.361849,3890.361227
11/12/2016,302.4702851,1112.891049,523.1004931,1938.461827,3844.939034
11/13/2016,192.6801816,1006.510949,516.8104872,1716.001618,3403.689208
11/14/2016,409.3703859,1115.321051,438.9704138,1963.661851,3894.923281
11/15/2016,498.0904695,935.4308818,569.2205366,2002.741888,3972.438535
11/16/2016,487.5104595,992.7509358,575.8705428,2056.131938,4078.337699
11/17/2016,613.3105781,1190.481122,465.4804388,2269.272139,4501.101288
11/18/2016,712.6806718,1265.041192,429.4704048,2407.192269,4774.665866
11/19/2016,539.3005084,1330.781254,514.9704854,2385.052248,4730.751134
11/20/2016,201.2401897,1249.591178,575.5305425,2026.36191,4019.288849
11/21/2016,607.3405725,1441.611359,619.3805838,2668.332515,5292.637544
11/22/2016,783.0707381,1648.601554,427.570403,2859.242695,5671.307886
11/23/2016,697.5206575,1644.26155,417.6403937,2759.422601,5473.314729
11/24/2016,661.950624,1601.73151,473.4404463,2737.12258,5429.082638
11/25/2016,524.1504941,1595.811504,537.5205067,2657.482505,5271.116549
11/26/2016,519.3604896,1611.571519,566.2305337,2697.162542,5349.821903
11/27/2016,510.310481,1532.081444,574.7505418,2617.142467,5191.102083
11/28/2016,510.6104813,1128.611064,717.5406764,2356.762222,4674.637866
11/29/2016,684.3706451,1217.181147,650.8506135,2552.402406,5062.690172
11/30/2016,759.1907156,1230.43116,609.2605743,2598.88245,5154.883339
12/1/2016,674.0506354,1184.471117,671.3706329,2529.892385,5018.041545
12/2/2016,472.5104454,956.9609021,620.8305852,2050.301933,4066.773883
12/3/2016,215.0102027,590.3405565,285.8802695,1091.231029,2164.456745
12/4/2016,39.77003749,302.7102853,261.4902465,603.9705693,1197.975624
12/5/2016,446.610421,870.7608208,615.6305803,1933.001822,3834.109114
12/6/2016,528.0204977,924.8208718,527.6904974,1980.531867,3928.384958
12/7/2016,468.870442,854.6708056,659.890622,1983.43187,3934.137113
12/8/2016,414.810391,961.5609064,724.6606831,2101.03198,4167.396933
12/9/2016,430.720406,854.8608058,635.3305989,1920.911811,3810.128577
12/10/2016,111.8801055,937.2808835,272.3902568,1321.551246,2621.296896
12/11/2016,48.31004554,988.8809321,350.2803302,1387.471308,2752.049339
12/12/2016,428.7904042,794.6707491,576.7605437,1800.221697,3570.739736
12/13/2016,69.45006547,656.4506188,592.1405582,1318.041242,2614.334804
12/14/2016,283.1602669,583.7705503,600.3705659,1467.301383,2910.392293
12/15/2016,277.4202615,780.5107357,699.8106597,1757.741657,3486.480576
12/16/2016,195.0301838,751.130708,637.6606011,1583.821493,3141.509931
12/17/2016,61.47005794,317.1102989,266.1002508,644.6806077,1278.723985
12/18/2016,1.590001499,422.4403982,263.3302482,687.3606479,1363.379845
12/19/2016,380.0803583,1031.060972,911.2308589,2322.372189,4606.425237
12/20/2016,403.11038,1086.481024,1045.500986,2535.09239,5028.355755
12/21/2016,380.5003587,945.9308917,1018.17096,2344.60221,4650.518484
12/22/2016,473.0204459,874.2308241,871.8008218,2219.052092,4401.489824
12/23/2016,478.8704514,757.2007138,720.8606795,1956.931845,3881.574314
12/24/2016,142.4101342,269.480254,251.8802374,663.7706257,1316.589036
12/25/2016,228.6202155,342.4403228,246.7202326,817.7807709,1622.068159
12/26/2016,205.5901938,475.8704486,242.3502284,923.8108708,1832.378862
12/27/2016,451.890426,1122.651058,900.9308492,2475.472333,4910.099373
12/28/2016,510.7304814,831.9607842,1001.880944,2344.57221,4650.458979
12/29/2016,545.4805142,730.0906882,1177.49111,2453.062312,4865.649096
12/30/2016,444.5904191,697.6906577,792.0107466,1934.291823,3836.667832
12/31/2016,142.170134,277.8702619,415.3303915,835.3707874,1656.957957
1/1/2017,87.80008276,226.7802138,406.8503835,721.43068,1430.957754
1/2/2017,158.6801496,225.3602124,399.940377,783.980739,1555.025796
1/3/2017,563.5905313,774.6907302,821.1807741,2159.462036,4283.292948
1/4/2017,573.2705404,471.050444,604.2305696,1648.551554,3269.902007
1/5/2017,469.7704428,513.410484,524.5704945,1507.751421,2990.624944
1/6/2017,445.0304195,444.6104191,359.630339,1249.271178,2477.929381
1/7/2017,378.8903572,348.9503289,435.5204105,1163.361097,2307.526735
1/8/2017,117.5101108,48.94004613,217.9702055,384.4203624,762.4977887
1/9/2017,385.2203631,582.6205492,276.0802602,1243.921173,2467.317646
1/10/2017,580.7505474,927.9708747,464.8604382,1973.58186,3914.59962
1/11/2017,548.7505173,1009.850952,533.7505031,2092.351972,4150.180137
1/12/2017,670.0406316,992.8109358,594.2205601,2257.072128,4476.902565
1/13/2017,730.1006882,932.1408787,420.3503962,2082.591963,4130.821159
1/14/2017,463.9404373,530.6305002,364.6503437,1359.221281,2696.015411
1/15/2017,229.3902162,419.9403958,354.4103341,1003.740946,1990.920167
1/16/2017,209.6501976,573.4005405,251.0202366,1034.070975,2051.079778
1/17/2017,610.5605755,1102.131039,416.4403925,2129.132007,4223.133336
1/18/2017,386.7203645,1345.821269,455.6804295,2188.222063,4340.338461
1/19/2017,167.2301576,872.030822,1182.451115,2221.712094,4406.765939
1/20/2017,43.0700406,526.4004962,1256.191184,1825.661721,3621.200023
1/21/2017,4.150003912,428.3704038,212.0401999,644.5606076,1278.485965
1/22/2017,0,249.6802354,72.90006872,322.5803041,639.8380331
1/23/2017,0,153.0001442,236.2902227,389.290367,772.1574429
1/24/2017,0,0,0,0,0
1/25/2017,0,0,0,0,0
1/26/2017,0,271.1602556,562.7805305,833.9407861,1654.121549
1/27/2017,0,551.4005198,759.2207157,1310.621235,2599.61722
1/28/2017,0,528.5004982,6.430006061,534.9305042,1061.034655
1/29/2017,0,306.8002892,0,306.8002892,608.5383736
1/30/2017,0,0,189.9901791,189.9901791,376.8455202
1/31/2017,0,7.910007456,334.170315,342.0803225,678.5163196
2/1/2017,0,398.4903756,598.4305641,996.9209397,1977.392684
2/2/2017,0,674.5506358,780.8607361,1455.411372,2886.808456
2/3/2017,368.8303477,190.8101799,449.4904237,1009.130951,2001.611242
2/4/2017,157.6901486,320.1903018,79.98007539,557.8605259,1106.516353
2/5/2017,62.61005902,495.7804673,193.5701825,751.9607088,1491.514066
2/6/2017,192.9401819,310.6002928,638.1206015,1141.661076,2264.484745
2/7/2017,131.9501244,185.3801747,362.0103412,679.3406404,1347.47216
2/8/2017,178.8501686,673.8706352,467.5504407,1320.271245,2618.758014
2/9/2017,144.7601365,958.1409032,634.8605984,1737.761638,3446.850209
2/10/2017,47.68004494,934.630881,694.1106543,1676.42158,3325.182204
2/11/2017,92.97008764,928.240875,421.4403973,1442.65136,2861.498972
2/12/2017,291.2302745,1004.860947,407.6403843,1703.731606,3379.35164
2/13/2017,513.2904838,1019.790961,659.890622,2192.972067,4349.760095
2/14/2017,578.0005448,1158.731092,804.2507581,2540.982395,5040.038581
2/15/2017,546.1605148,979.6709235,881.0608305,2406.892269,4774.070815
2/16/2017,529.6104992,1252.25118,578.7505455,2360.612225,4682.274349
2/17/2017,511.0904818,1084.561022,297.6002805,1893.251785,3755.264915
2/18/2017,193.7501826,348.2903283,128.5601212,670.6006321,1330.136354
2/19/2017,343.8003241,547.7705163,351.0403309,1242.611171,2464.719258
2/20/2017,504.0704751,705.1606647,498.4804699,1707.71161,3387.245978
2/21/2017,199.2901879,281.4602653,202.670191,683.4206442,1355.564848
2/22/2017,0,0,0,0,0
2/23/2017,0,0,123.8801168,123.8801168,245.7162116
2/24/2017,426.450402,2.700002545,485.830458,914.9808625,1814.864541
2/25/2017,51.25004831,381.5603597,88.32008325,521.1304912,1033.662329
2/26/2017,0,40.46003814,88.95008385,129.410122,256.684977
2/27/2017,54.36005124,567.6805351,710.6906699,1332.731256,2643.472447
2/28/2017,211.9001997,783.5907386,946.4508921,1941.941831,3851.841621
3/1/2017,89.13008402,923.5008705,880.2908298,1892.921784,3754.610359
3/2/2017,118.840112,919.6308669,725.7906841,1764.261663,3499.413009
3/3/2017,154.9401461,884.0308333,810.1407637,1849.111743,3667.713142
3/4/2017,196.4001851,912.4608601,312.8302949,1421.69134,2819.924773
3/5/2017,228.3402152,1049.320989,291.690275,1569.351479,3112.808659
3/6/2017,280.6802646,1080.251018,671.1806327,2032.111916,4030.693984
3/7/2017,571.1805384,983.6509272,885.0308343,2439.8623,4839.466872
3/8/2017,704.6406642,1053.680993,891.3708402,2649.692498,5255.665069
3/9/2017,643.8106069,1217.041147,951.0708965,2811.922651,5577.448577
3/10/2017,655.8706182,1237.751167,946.7008924,2840.322677,5633.780031
3/11/2017,410.7703872,1219.451149,729.870688,2360.092225,4681.242928
3/12/2017,224.7702119,1029.35097,617.1305817,1871.251764,3711.627874
3/13/2017,425.0404007,564.4405321,768.7007246,1758.181657,3487.353317
3/14/2017,299.4802823,442.9904176,905.7108537,1648.181554,3269.168112
3/15/2017,310.3902926,531.8405013,809.9107634,1652.141557,3277.022779
3/16/2017,464.630438,725.8506842,374.5403531,1565.021475,3104.220096
3/17/2017,515.630486,1072.871011,812.2507656,2400.752263,4761.892114
3/18/2017,208.8601969,1131.121066,917.8308652,2257.812128,4478.370356
3/19/2017,229.8702167,1132.331067,895.6808443,2257.882128,4478.509202
3/20/2017,617.8505824,1148.991083,965.0909097,2731.932575,5418.788263
3/21/2017,796.6207509,1177.30111,933.9008803,2907.822741,5767.666407
3/22/2017,806.9007606,1264.391192,1079.311017,3150.60297,6249.220991
3/23/2017,736.9006946,1428.781347,1001.570944,3167.252986,6282.246297
3/24/2017,678.4806396,1381.001302,901.2008495,2960.682791,5872.514316
3/25/2017,427.1404026,1488.401403,903.2108514,2818.752657,5590.995895
3/26/2017,395.7903731,1423.631342,760.1007165,2579.522432,5116.482743
3/27/2017,698.8006587,1333.561257,845.520797,2877.882713,5708.280361
3/28/2017,778.4907338,1318.201243,549.9005183,2646.592495,5249.516213
3/29/2017,712.4406716,1293.531219,901.74085,2907.712741,5767.448222
3/30/2017,758.6507151,1680.751584,655.9606183,3095.362918,6139.652347
3/31/2017,770.200726,1874.371767,1077.581016,3722.153509,7382.891484
4/1/2017,754.5707113,1734.871635,861.430812,3350.873159,6646.45691
4/2/2017,746.3507035,1599.661508,544.0405128,2890.052724,5732.419579
4/3/2017,667.4106291,1604.311512,696.6306567,2968.352798,5887.727775
4/4/2017,751.3207082,1253.311181,310.4902927,2315.122182,4592.044849
4/5/2017,799.1807533,1317.361242,260.1902453,2376.73224,4714.248399
4/6/2017,748.7607058,1153.671087,0,1902.431793,3773.473462
4/7/2017,811.2407647,1358.471281,497.0304685,2666.742514,5289.483776
4/8/2017,765.0107211,1304.83123,308.4002907,2378.242242,4717.243487
4/9/2017,792.6007471,1443.591361,422.220398,2658.412506,5272.961205
4/10/2017,812.590766,1596.071504,851.8208029,3260.483073,6467.168176
4/11/2017,841.0407928,1554.921466,924.4308714,3320.39313,6585.999773
4/12/2017,844.6607962,1552.611464,898.9208473,3296.193107,6537.999028
4/13/2017,753.7007105,1528.771441,919.4108667,3201.883018,6350.934967
4/14/2017,718.4806773,1528.611441,566.6905342,2813.782652,5581.137891
4/15/2017,690.0506505,1360.691283,499.710471,2550.452404,5058.822344
4/16/2017,678.3606394,1307.201232,422.270398,2407.83227,4775.935307
4/17/2017,688.7206492,1540.281452,869.91082,3098.912921,6146.693779
4/18/2017,741.6806991,1640.121546,983.7409273,3365.543172,6675.554883
4/19/2017,747.9907051,1595.141504,1067.241006,3410.373215,6764.475271
4/20/2017,731.8706899,1511.371425,994.2909372,3237.533052,6421.646808
4/21/2017,726.0606844,1516.121429,963.4209081,3205.603022,6358.313593
4/22/2017,683.220644,1086.111024,333.3503142,2102.681982,4170.669711
4/23/2017,219.9102073,383.8903619,38.88003665,642.6806058,1274.756982
4/24/2017,0,0,317.4702993,317.4702993,629.7023386
4/25/2017,243.5502296,101.1300953,856.4708073,1201.151132,2382.483271
4/26/2017,0,12.61001189,935.1008814,947.7108933,1879.784557
4/27/2017,0,158.6501495,1044.360984,1203.011134,2386.172584
4/28/2017,0,855.3808063,1053.820993,1909.2018,3786.90177
4/29/2017,20.24001908,1031.670972,779.1407344,1831.051726,3631.891099
4/30/2017,95.24008978,1051.030991,528.6804983,1674.951579,3322.266457
5/1/2017,85.36008046,914.7008622,763.3207195,1763.381662,3497.667527
5/2/2017,15.05001419,282.7902666,443.390418,741.2306987,1470.231091
5/3/2017,0,0,0,0,0
5/4/2017,0,0,0,0,0
5/5/2017,0,0,0,0,0
5/6/2017,0,0,0,0,0
5/7/2017,0,0,0,0,0
5/8/2017,0,0,0,0,0
5/9/2017,68.65006471,525.8204957,294.5302776,889.000838,1763.333162
5/10/2017,28.90002724,522.8404928,166.8701573,718.6106774,1425.364279
5/11/2017,331.7203127,786.0207409,730.6506887,1848.391742,3666.285021
5/12/2017,529.2904989,969.610914,772.5207282,2271.422141,4505.365817
5/13/2017,538.6705078,776.6707321,707.7906672,2023.131907,4012.882138
5/14/2017,414.5203907,605.6405709,698.2106582,1718.37162,3408.390108
5/15/2017,490.3204622,837.9507899,821.150774,2149.422026,4263.378589
5/16/2017,628.4105924,1294.16122,1057.740997,2980.312809,5911.450457
5/17/2017,597.3905631,1291.091217,1024.980966,2913.462746,5778.853357
5/18/2017,480.1404526,1340.291263,1111.581048,2932.012764,5815.647317
5/19/2017,543.8105126,1199.661131,1024.830966,2768.302609,5490.928226
5/20/2017,417.5103936,1029.880971,794.570749,2241.962113,4446.931852
5/21/2017,444.5704191,953.6608989,673.2406346,2071.471953,4108.764618
5/22/2017,544.8805136,1006.940949,919.9508672,2471.77233,4902.760416
5/23/2017,561.0305288,1063.011002,950.1008956,2574.142426,5105.811503
5/24/2017,228.9702158,423.4203991,474.3004471,1126.691062,2234.791722
5/25/2017,64.19006051,10.95001032,362.3203415,437.4604124,867.7027279
5/26/2017,0,4.01000378,45.60004298,49.61004676,98.40152776
5/27/2017,0,0,0,0,0
5/28/2017,170.0201603,72.80006862,101.5500957,344.3703246,683.0585389
5/29/2017,30.01002829,465.5504388,366.8703458,862.4308129,1710.631517
5/30/2017,401.050378,984.9709285,848.4507998,2234.472106,4432.075423
5/31/2017,517.8604881,1065.561004,890.4008393,2473.822332,4906.826595
6/1/2017,479.8804523,926.0808729,807.320761,2213.282086,4390.045018
6/2/2017,184.3401738,224.5102116,213.9102016,622.760587,1235.245624
6/3/2017,0,0,176.6401665,176.6401665,350.3657703
6/4/2017,0,0,356.8903364,356.8903364,707.8919823
6/5/2017,0,0,176.5201664,176.5201664,350.12775
6/6/2017,0,0,0,0,0
6/7/2017,0,0,0,0,0
6/8/2017,0,0,0,0,0
6/9/2017,0,0,0,0,0
6/10/2017,0,0,0,0,0
6/11/2017,0,0,0,0,0
6/12/2017,0,0,0,0,0
6/13/2017,0,4.630004364,0,4.630004364,9.183613657
6/14/2017,0,0,0,0,0
6/15/2017,0,0,0,0,0
6/16/2017,0,0,0,0,0
6/17/2017,0,0,0,0,0
6/18/2017,0,0,0,0,0
6/19/2017,0,0,0,0,0
6/20/2017,0,0,0,0,0
6/21/2017,0,0,0,0,0
6/22/2017,0,0,0,0,0
6/23/2017,0,0,0,0,0
6/24/2017,0,0,0,0,0
6/25/2017,0,217.0002045,0,217.0002045,430.4199057
6/26/2017,0,432.7104079,0,432.7104079,858.281094
6/27/2017,0,0,0.050000047,0.050000047,0.099175093
6/28/2017,0,0,0,0,0
6/29/2017,0,0,0,0,0
6/30/2017,0,0,0,0,0
7/1/2017,0,0,0,0,0
7/2/2017,0,0,0,0,0
7/3/2017,0,0,0,0,0
7/4/2017,0,0,0,0,0
7/5/2017,0,0,0,0,0
7/6/2017,0,0,0,0,0
7/7/2017,0,0,0,0,0
7/8/2017,0,0,0,0,0
7/9/2017,0,0,0,0,0
7/10/2017,0,0,0,0,0
7/11/2017,0,0,0,0,0
7/12/2017,0,0.100000094,0,0.100000094,0.198350187
7/13/2017,0,0,0,0,0
7/14/2017,0,0,0,0,0
7/15/2017,652.8906154,0,0,652.8906154,1295.008536
7/16/2017,100.740095,0,0,100.740095,199.8179784
7/17/2017,0,0,0,0,0
7/18/2017,0,0,0,0,0
7/19/2017,0,0,0,0,0
7/20/2017,0,0,0,0,0
7/21/2017,0,0,0,0,0
7/22/2017,0,0,0,0,0
7/23/2017,164.5701551,0,0,164.5701551,326.4249027
7/24/2017,0,0,0,0,0
7/25/2017,0,0,0,0,0
7/26/2017,0,0,0,0,0
7/27/2017,0,0,0,0,0
7/28/2017,0,0,0,0,0
7/29/2017,0,0,0,0,0
7/30/2017,0,0,0,0,0
7/31/2017,0,0,0,0,0
8/1/2017,0,0,0,0,0
8/2/2017,0,0,0,0,0
8/3/2017,0,0,0,0,0
8/4/2017,0,0,0,0,0
8/5/2017,157.0801481,0,0,157.0801481,311.5684737
8/6/2017,0,0,0,0,0
8/7/2017,449.7204239,0,0,449.7204239,892.0204608
8/8/2017,790.5607452,0,0,790.5607452,1568.077238
8/9/2017,834.6907868,0,0,834.6907868,1655.609176
8/10/2017,330.2403113,0,0,330.2403113,655.0316574
8/11/2017,0,0,0,0,0
8/12/2017,0,0,0,0,0
8/13/2017,0,0,0,0,0
8/14/2017,0,0,0,0,0
8/15/2017,0,0,0,0,0
8/16/2017,0,0,0,0,0
8/17/2017,0,0,0,0,0
8/18/2017,0,0,0,0,0
8/19/2017,0,0,0,0,0
8/20/2017,0,0,0,0,0
8/21/2017,0,0,0,0,0
8/22/2017,0,0,0,0,0
8/23/2017,0,0,0,0,0
8/24/2017,0,0,0,0,0
8/25/2017,0,0,0,0,0
8/26/2017,0,0,0,0,0
8/27/2017,0,0,0,0,0
8/28/2017,0,0,0,0,0
8/29/2017,41.97003956,0,0,41.97003956,83.24757347
8/30/2017,450.2904245,0,0,450.2904245,893.1510569
8/31/2017,529.1204988,0,0,529.1204988,1049.510509
9/1/2017,263.2302481,0,0,263.2302481,522.1171972
9/2/2017,0,0,0,0,0
9/3/2017,0,0,0,0,0
9/4/2017,0,0,0,0,0
9/5/2017,0,0,0,0,0
9/6/2017,0,0,0,0,0
9/7/2017,0,0,0,0,0
9/8/2017,0,0,0,0,0
9/9/2017,0,0,0,0,0
9/10/2017,0,0,0,0,0
9/11/2017,0,0,0,0,0
9/12/2017,0,0,0,0,0
9/13/2017,0,0,0,0,0
9/14/2017,0,0,0,0,0
9/15/2017,0,0,0,0,0
9/16/2017,0,0,0,0,0
9/17/2017,0,0,0,0,0
9/18/2017,0,0,0,0,0
9/19/2017,0,0,0,0,0
9/20/2017,0,0,0,0,0
9/21/2017,0,0,0,0,0
9/22/2017,0,0,0,0,0
9/23/2017,0,0,0,0,0
9/24/2017,0,0,0,0,0
9/25/2017,0,0,0,0,0
9/26/2017,0,0,0,0,0
9/27/2017,0,0,0,0,0
9/28/2017,0,0,0,0,0
9/29/2017,0,0,0,0,0
9/30/2017,0,0,0,0,0
10/1/2017,0,0,0,0,0
10/2/2017,0,0,0,0,0
10/3/2017,0,0,0,0,0
10/4/2017,0,0,0,0,0
10/5/2017,0,0,0,0,0
10/6/2017,0,0,0,0,0
10/7/2017,0,0,0,0,0
10/8/2017,0,0,0,0,0
10/9/2017,0,0,0,0,0
10/10/2017,0,0,0,0,0
10/11/2017,0,0,0,0,0
10/12/2017,0,0,0,0,0
10/13/2017,0,0,0,0,0
10/14/2017,0,0,0,0,0
10/15/2017,0,0,0,0,0
10/16/2017,0,0,0,0,0
10/17/2017,0,0,0,0,0
10/18/2017,0,0,0,0,0
10/19/2017,0,0,0,0,0
10/20/2017,0,0,0,0,0
10/21/2017,0,0,0,0,0
10/22/2017,0,0,0,0,0
10/23/2017,0,0,0,0,0
10/24/2017,0,0,0,0,0
10/25/2017,0,0,0,0,0
10/26/2017,0,0,0,0,0
10/27/2017,0,0,0,0,0
10/28/2017,0,0,0,0,0
10/29/2017,0,0,0,0,0
10/30/2017,0,0,0,0,0
10/31/2017,0,0,0,0,0
11/1/2017,0,0,0,0,0
11/2/2017,0,0,0,0,0
11/3/2017,0,0,0,0,0
11/4/2017,0,0,0,0,0
11/5/2017,0,0,0,0,0
11/6/2017,0,0,0,0,0
11/7/2017,0,0,0,0,0
11/8/2017,0,0,0,0,0
11/9/2017,0,0,0,0,0
11/10/2017,0,0,0,0,0
11/11/2017,0,0,0,0,0
11/12/2017,0,0,0,0,0
11/13/2017,0,0,0,0,0
11/14/2017,0,0,0,0,0
11/15/2017,0,0,0,0,0
11/16/2017,0,0,0,0,0
11/17/2017,0,0,0,0,0
11/18/2017,0,0,0,0,0
11/19/2017,0,0,0,0,0
11/20/2017,0,0,0,0,0
11/21/2017,0,0,0,0,0
11/22/2017,0,0,0,0,0
11/23/2017,0,0,0,0,0
11/24/2017,0,0,0,0,0
11/25/2017,0,0,0,0,0
11/26/2017,0,0,0,0,0
11/27/2017,0,0,215.7602034,215.7602034,427.9603634
11/28/2017,144.330136,180.6701703,598.4305641,923.4308704,1831.625132
11/29/2017,0,3.650003441,253.1102386,256.760242,509.2839401
11/30/2017,0,0,323.2903047,323.2903047,641.2463195
12/1/2017,0,0,503.3004744,503.3004744,998.296491
12/2/2017,0,421.0503969,375.9003543,796.9507512,1580.751815
12/3/2017,0,678.8106399,361.720341,1040.530981,2063.8932
12/4/2017,197.7801864,529.5504992,358.2003376,1085.531023,2153.150785
12/5/2017,388.4403662,195.0301838,350.5903305,934.0608805,1852.709756
12/6/2017,52.32004932,94.2000888,244.5302305,391.0503686,775.6484061
12/7/2017,0,0,0,0,0
12/8/2017,0,0,0,0,0
12/9/2017,0,0,0,0,0
12/10/2017,0,0,0,0,0
12/11/2017,0,0,0,0,0
12/12/2017,0,0,0,0,0
12/13/2017,0,0,0,0,0
12/14/2017,0,0,0,0,0
12/15/2017,0,0,0,0,0
12/16/2017,0,0,0,0,0
12/17/2017,0,0,0,0,0
12/18/2017,0,0,0,0,0
12/19/2017,139.3701314,165.0401556,188.1301773,492.5404643,976.9540109
12/20/2017,206.1801944,250.5802362,334.8803157,791.6407462,1570.21942
12/21/2017,15.2800144,361.5303408,326.4003077,703.2106629,1394.81835
12/22/2017,121.2801143,654.7806172,419.080395,1195.141127,2370.562425
12/23/2017,0,373.7703523,175.030165,548.8005173,1088.545826
12/24/2017,0,306.7502892,206.3701945,513.1204837,1017.774479
12/25/2017,0,255.8602412,264.140249,520.0004902,1031.420972
12/26/2017,0,213.4702012,198.2101868,411.6803881,816.5680497
12/27/2017,0,173.980164,121.3101143,295.2902783,585.7082671
12/28/2017,0,145.4501371,254.1802396,399.6303767,792.6668522
12/29/2017,33.81003187,209.5301975,175.8401658,419.1803951,831.4443137
12/30/2017,0,244.1902302,211.2401991,455.4304293,903.3462565
12/31/2017,0,204.5101928,118.7401119,323.2503047,641.1669794
1/1/2018,0,168.0501584,182.2401718,350.2903302,694.8008699
1/2/2018,0,152.5801438,191.8701809,344.4503247,683.217219
1/3/2018,20.97001977,126.220119,355.9203355,503.1104742,997.9196257
1/4/2018,0,415.3603915,337.390318,752.7507096,1493.081032
1/5/2018,99.29009359,425.3204009,215.1102028,739.7206973,1467.236003
1/6/2018,29.74002803,378.4103567,222.7102099,630.8605947,1251.31199
1/7/2018,19.69001856,337.1003178,240.7302269,597.5205632,1185.182037
1/8/2018,3.240003054,142.2601341,110.340104,255.8402412,507.4591183
1/9/2018,0,0,15.78001487,15.78001487,31.2996595
1/10/2018,0,0,217.6102051,217.6102051,431.6298419
1/11/2018,0,0,311.5402937,311.5402937,617.9401725
1/12/2018,0,105.5900995,314.9802969,420.5703964,834.2013813
1/13/2018,0,3.250003064,0,3.250003064,6.446381077
1/14/2018,0,0,0,0,0
1/15/2018,0,0,23.86002249,23.86002249,47.32635461
1/16/2018,0,0,410.8603873,410.8603873,814.9415782
1/17/2018,8.02000756,216.0302036,552.4905208,776.540732,1540.268542
1/18/2018,64.91006119,268.380253,600.0605656,933.3508798,1851.30147
1/19/2018,130.490123,498.63047,606.9805722,1236.101165,2451.806661
1/20/2018,137.0601292,771.3607271,164.1501547,1072.571011,2127.4446
1/21/2018,81.13007648,713.950673,167.0901575,962.170907,1908.465994
1/22/2018,20.29001913,647.9706108,437.7404126,1106.001043,2193.753068
1/23/2018,0,597.5205632,428.4004038,1025.920967,2034.914238
1/24/2018,0,551.9305203,380.1603583,932.0908786,1848.802258
1/25/2018,0,514.5804851,442.6404172,957.2209023,1898.64766
1/26/2018,0,460.8004344,620.1605846,1080.961019,2144.086181
1/27/2018,16.71001575,667.4306291,585.6605521,1269.801197,2518.650674
1/28/2018,30.90002913,418.4703945,324.1803056,773.5507292,1534.337871
1/29/2018,187.2601765,638.8906022,236.4902229,1062.641002,2107.748427
1/30/2018,229.3502162,894.340843,0,1123.691059,2228.841216
1/31/2018,169.4801598,867.830818,0,1037.310978,2057.506324
2/1/2018,314.3802963,915.6508631,615.0005797,1845.031739,3659.620455
2/2/2018,468.0504412,1203.201134,264.9602498,1936.211825,3840.476155
2/3/2018,266.6502514,1129.741065,224.5002116,1620.891528,3215.038346
2/4/2018,85.33008043,970.9309152,112.0301056,1168.291101,2317.305399
2/5/2018,28.65002701,931.3808779,97.95009233,1057.980997,2098.505308
2/6/2018,18.3500173,924.7008716,96.03009052,1039.080979,2061.017123
2/7/2018,103.1300972,1193.241125,94.12008872,1390.491311,2758.039515
2/8/2018,264.8602497,1263.371191,6.950006551,1535.181447,3045.0324
2/9/2018,159.6501505,1237.291166,231.0402178,1627.981535,3229.101374
2/10/2018,229.2402161,956.0809012,330.3903114,1515.711429,3006.413619
2/11/2018,168.3001586,1086.921025,308.4402907,1563.661474,3101.522534
2/12/2018,428.1204036,1040.01098,392.8003703,1860.931754,3691.158134
2/13/2018,725.6906841,1367.031289,618.7305832,2711.452556,5378.166145
2/14/2018,729.7806879,1438.681356,451.2504254,2619.712469,5196.199683
2/15/2018,717.2406761,1106.611043,475.9404486,2299.792168,4561.637765
2/16/2018,749.9707069,1306.271231,547.9505165,2604.192455,5165.415734
2/17/2018,551.9705203,797.3207516,286.8902704,1636.181542,3245.366089
2/18/2018,448.2804226,1076.361015,269.1802537,1793.821691,3558.045324
2/19/2018,563.4105311,1116.601053,337.8503185,2017.861902,4002.429083
2/20/2018,652.4906151,873.2808232,162.8101535,1688.581592,3349.301587
2/21/2018,756.7307133,926.0708729,418.020394,2100.82198,4166.980398
2/22/2018,793.6607481,1036.790977,252.9102384,2083.361964,4132.348455
2/23/2018,721.8306804,941.8408878,211.9101998,1875.581768,3720.216437
2/24/2018,716.7806757,871.5308215,209.4401974,1797.751695,3565.840486
2/25/2018,581.6405483,1073.751012,291.9102752,1947.301836,3862.473191
2/26/2018,603.1105685,1067.331006,299.180282,1969.621857,3906.744953
2/27/2018,744.4507017,1009.500952,333.060314,2087.011967,4139.588237
2/28/2018,641.7406049,1138.371073,393.1203706,2173.232049,4310.605768
3/1/2018,745.4307027,1228.641158,286.1102697,2260.182131,4483.071256
3/2/2018,692.0706524,1346.87127,188.9001781,2227.8421,4418.924805
3/3/2018,689.8506503,1189.061121,274.8302591,2153.74203,4271.947317
3/4/2018,585.8705523,1116.841053,448.4904228,2151.202028,4266.909222
3/5/2018,671.500633,1111.061047,581.4405481,2364.002228,4688.99842
