date,SLTRIB_cmd,SLTRIB_cfs
2012-08-31,2694329.2027568705,1101.2654838709675
2012-09-30,2685389.0474092136,1097.6113333333333
2012-10-31,1920111.9495850597,784.8161290322582
2012-11-30,331913.0404302853,135.66433333333327
2012-12-31,97380.02048369712,39.80258064516128
2013-01-31,60156.5573745327,24.588064516129016
2013-02-28,69377.89227551995,28.35714285714284
2013-03-31,21110.790092378636,8.628709677419355
2013-04-30,25982.6323010688,10.620000000000003
2013-05-31,426050.6117118241,174.1416129032257
2013-06-30,1609436.5002593335,657.8323333333333
2013-07-31,3761615.4268694264,1537.5022580645154
2013-08-31,1484716.9977224348,606.8551612903224
2013-09-30,2769053.7758388016,1131.808
2013-10-31,279535.46208044665,114.2558064516129
2013-11-30,87054.86661149377,35.582333333333345
2013-12-31,206887.95271548137,84.56225806451609
2014-01-31,556319.7104982502,227.3870967741935
2014-02-28,658973.7642789938,269.34535714285715
2014-03-31,145018.00324066248,59.27387096774194
2014-04-30,115458.79317815804,47.191999999999986
2014-05-31,115573.071932705,47.23870967741934
2014-06-30,1353006.024106827,553.0203333333336
2014-07-31,1950975.894709835,797.4312903225803
2014-08-31,1347813.7331161068,550.8980645161289
2014-09-30,2197805.2981227706,898.3189999999998
2014-10-31,1173927.716865649,479.82483870967735
2014-11-30,140071.34317333248,57.25199999999998
2014-12-31,52622.68312794986,21.508709677419358
2015-01-31,183596.5535152767,75.04225806451616
2015-02-28,267747.9851186208,109.43785714285714
2015-03-31,72050.07140093167,29.44935483870967
2015-04-30,254275.04309626963,103.93100000000005
2015-05-31,138845.52990287438,56.75096774193547
2015-06-30,25764.071552271358,10.530666666666665
2015-07-31,252940.3966748996,103.38548387096772
2015-08-31,877926.0121410891,358.83870967741933
2015-09-30,2939805.991887166,1201.6003333333333
2015-10-31,327228.6900916818,133.7496774193548
2015-11-30,388692.35018224135,158.87199999999999
2015-12-31,1020405.8905570069,417.07516129032246
2016-01-31,2848863.595654489,1164.4290322580646
2016-02-29,1892007.7362335583,773.328965517241
2016-03-31,363449.8464448057,148.55451612903212
2016-04-30,360910.66932950413,147.51666666666662
2016-05-31,1018821.1409773785,416.4274193548388
2016-06-30,1761160.8827594074,719.8473333333333
2016-07-31,230958.31000089223,94.40064516129029
2016-08-31,713001.5653511325,291.42838709677414
2016-09-30,1754232.1808124552,717.0153333333329
2016-10-31,1531874.346767251,626.13
2016-11-30,256.8904323552,0.10499999999999997
2016-12-31,16.573576280980646,0.006774193548387096
2017-01-31,26.044191298683874,0.010645161290322579
2017-02-28,720.8660091600001,0.29464285714285715
2017-03-31,168.8926344823742,0.06903225806451611
2017-04-30,27.727856190719997,0.011333333333333332
2017-05-31,4919.984501696826,2.010967741935484
2017-06-30,2243574.202391466,917.0263333333336
2017-07-31,959378.8258187636,392.1312903225806
2017-08-31,1481042.3990955648,605.3532258064517
2017-09-30,5674389.964854995,2319.3193333333334
2017-10-31,5492521.061977056,2244.9832258064507
2017-11-30,1790072.0659893255,731.664333333333
2017-12-31,756590.8601880294,309.24483870967725
2018-01-31,316345.3750005045,129.3012903225806
2018-02-28,35856.31218410879,14.655714285714282
2018-03-31,0.0,0.0
2018-04-30,198.98814442752,0.08133333333333331
2018-05-31,3257308.334048403,1331.3745161290324
2018-06-30,2191023.3907085937,895.5469999999998
2018-07-31,577226.0931498302,235.93225806451613
2018-08-31,511408.47564846545,209.0303225806452
2018-09-30,318367.9826811187,130.12799999999996
2018-10-31,34654.558785612404,14.164516129032263
2018-11-30,14723.491637272333,6.018000000000004
2018-12-31,14213.025487818115,5.809354838709676
2019-01-31,128549.39294279473,52.54258064516128
2019-02-28,179895.82613804642,73.52964285714289
2019-03-31,58203.24302713145,23.789677419354827
2019-04-30,3200.12081448192,1.3079999999999998
2019-05-31,94152.11919849658,38.48322580645159
2019-06-30,195926.66289399166,80.08199999999998
2019-07-31,235752.01963568648,96.36000000000001
2019-08-31,1536761.184116386,628.1274193548385
2019-09-30,540432.2276607748,220.89333333333343
2019-10-31,237634.304370455,97.12935483870967
2019-11-30,100595.84673475011,41.117000000000004
2019-12-31,1141249.3597470638,466.46806451612895
2020-01-31,620097.1996812181,253.4551612903224
2020-02-29,277800.2168081512,113.54655172413796
2020-03-31,303.8488984846452,0.12419354838709673
2020-04-30,7965.23445337536,3.255666666666666
2020-05-31,649763.901224174,265.5809677419356
2020-06-30,3420639.6392415334,1398.1336666666662
2020-07-31,1284812.0451466732,525.1470967741936
2020-08-31,1160870.1064099905,474.4877419354838
2020-09-30,1279059.093746905,522.7956666666666
2020-10-31,2648020.2629740573,1082.3374193548389
2020-11-30,4383857.247321403,1791.8339999999998
2020-12-31,505019.7566011064,206.4190322580645
2021-01-31,55434.66657028953,22.658064516129016
2021-02-28,256886.06347029604,104.99821428571431
2021-03-31,40706.28178192474,16.638064516129027
2021-04-30,82182.91917374784,33.590999999999994
2021-05-31,24.465755462400004,0.010000000000000002
2021-06-30,235219.48169178813,96.14233333333335
2021-07-31,1501736.482127165,613.8116129032255
2021-08-31,1787808.2470056638,730.7390322580649
2021-09-30,1769724.7126964289,723.3476666666664
2021-10-31,469538.09743728116,191.9164516129032
2021-11-30,648671.9919271603,265.13466666666653
2021-12-31,263530.122700528,107.71387096774191
2022-01-31,219078.21267910177,89.5448387096774
2022-02-28,44521.558502702355,18.197499999999984
2022-03-31,151250.45714022938,61.82129032258062
2022-04-30,37722.93282229248,15.41866666666667
2022-05-31,21.30888378983226,0.00870967741935484
2022-06-30,264957.60745633545,108.29733333333336
2022-07-31,540916.5443898743,221.09129032258065
2022-08-31,167086.9038856655,68.29419354838711
2022-09-30,2777931.5829709247,1135.4366666666663
2022-10-31,1270745.8141916287,519.3977419354836
2022-11-30,1495046.0450697006,611.0769999999999
2022-12-31,391594.1466236655,160.05806451612904
2023-01-31,64856.35007706798,26.509032258064522
2023-02-28,33631.67599099197,13.746428571428565
2023-03-31,217.0349274890323,0.08870967741935482
