Date,"EOD Stg(ft,NGVD)",Net Inflow,LOSAdmd,LOSAsup,C44Runoff,SLTRIB,S308BK,S308RG,STEST,S80,C43Runoff,S77BK,S77RG,CAEST,S79,RegWCA,RegL8C51,ETVOL,et_open,et_litoral,et_dry,CE_SAL,MA_CESAL
16-Jan-08,10.11,7501.484596,2210.91,1067.37,13.00000001,17.34,0,0,0,0,0,0,0,0,4.999999523,0,0,3104,0.105883538,0,0.033918477,8.34,8.1
17-Jan-08,10.12,3398.74849,699.22,699.22,19.00000003,16.77,0,0,0,0,0,0,0,0,4.999999523,0,0,3328,0.113535828,0,0.036346325,8.62,8.32
18-Jan-08,10.108,-4136.256634,300.91,300.91,131.0000001,15.64,0,0,0,0,0,0,0,0,4.999999523,0,0,1856,0.063321033,0,0.020297796,8.89,8.55
19-Jan-08,10.12,3517.416134,142.95,142.95,85.00000006,14.48,0,0,0,0,0,0,0,0,4.999999523,0,0,3440,0.117343173,0,0.037522335,9.16,8.78
20-Jan-08,10.09,-10363.45141,33.96,33.96,389.0000002,18.5,0,0,0,0,0,0,0,0,4.999999523,0,0,2352,0.080228226,0,0.025706635,9.35,9.01
21-Jan-08,10.14,15917.71369,1032.14,1032.14,256.0000002,16.43,0,0,0,0,0,0,0,0,4.999999523,0,0,2566,0.087470243,0,0.028041729,9.53,9.24
22-Jan-08,10.148,2570.001041,669.89,669.89,0,20.98,0,0,0,0,0,0,0,0,4.999999523,0,0,3198,0.109036044,0,0.034909091,9.7,9.48
23-Jan-08,10.148,-345.1225864,125.76,125.76,40.00000001,18.77,0,0,0,0,0,0,0,0,4.999999523,0,0,2278,0.077616337,0,0.02488942,9.85,9.71
24-Jan-08,10.142,-2207.565777,926.7,926.7,49.00000004,14.31,0,0,0,0,0,0,0,0,4.999999523,0,0,2905,0.098948778,0,0.031703527,10.01,9.94
25-Jan-08,10.12,-7364.62564,851.91,851.91,195.0000001,10.77,0,0,0,0,0,0,0,0,4.999999523,0,0,3521,0.119939709,0,0.038411466,10.16,10.18
26-Jan-08,10.128,2183.225729,614.32,614.32,69.00000004,10.6,0,0,0,0,0,0,0,0,4.999999523,0,0,2403,0.081876676,0,0.026205251,10.38,10.41
27-Jan-08,10.104,-8173.538459,634.02,634.02,104.0000001,10.74,0,0,0,0,0,0,0,0,4.999999523,0,0,2865,0.097649623,0,0.031260805,10.62,10.64
28-Jan-08,10.084,-6818.323342,896.15,896.15,97.00000006,10.2,0,0,0,0,0,0,0,0,4.999999523,0,4.70000443,3436,0.117241148,0,0.037488843,10.86,10.87
29-Jan-08,10.098,4704.972065,1672.3,1098.52,75.00000006,10.18,0,0,0,0,0,0,0,0,4.999999523,0,24.00002262,3564,0.12161182,0,0.038953627,11.11,11.11
30-Jan-08,10.096,-655.9878095,1946.88,1098.51,51.00000003,9.22,0,0,0,0,0,0,0,0,4.999999523,0,13.00001225,3777,0.12886501,0,0.041307967,11.36,11.33
31-Jan-08,10.098,1144.514781,2356.86,1098.51,8.400000022,8.83,0,0,0,0,0,0,0,0,4.999999523,0,0,3434,0.117179315,0,0.037526754,11.62,11.52
1-Feb-08,10.086,-3943.860709,2563.89,1098.51,26.00000002,9.85,0,0,0,0,0,0,0,0,4.999999523,0,0,4247,0.124271323,0,0.082972652,11.86,11.65
2-Feb-08,10.068,-5940.981047,3101.95,1098.51,26.00000002,9.93,0,0,0,0,0,0,0,0,4.999999523,0,0,4100,0.119979842,0,0.0801188,12.1,11.75
3-Feb-08,10.074,1561.353485,3552.41,1098.51,57.00000004,8.88,0,0,0,0,0,0,0,0,4.999999523,0,0,4201,0.122966201,0,0.082039727,12.34,11.8
4-Feb-08,10.078,1318.322701,3967.69,1098.52,25.00000001,7.68,0,0,0,0,0,0,0,0,4.999999523,0,0,4434,0.129786447,0,0.086735843,12.57,11.83
5-Feb-08,10.078,521.2541133,3872.78,1125.2,0,9.77,0,0,0,0,0,0,0,0,4.999999523,0,0,4831,0.141409114,0,0.094491551,12.8,11.85
6-Feb-08,10.064,-3870.727468,3718.06,1125.2,0,10.12,0,0,0,0,0,0,0,0,4.999999523,0,0,4796,0.14039031,0,0.093767773,13.02,11.85
7-Feb-08,10.046,-5236.454939,3329.61,1125.2,0,9.9,0,0,0,0,0,0,0,0,4.999999523,0,0,4619,0.135209561,0,0.090346256,13.24,11.84
8-Feb-08,10.032,-4020.082242,1950.6,1125.2,15,7.82,0,0,0,0,0,0,0,0,4.999999523,0,0,2628,0.076953665,0,0.05140325,13.47,11.83
9-Feb-08,10.036,1727.312801,130.2,130.2,41.00000003,3.03,0,0,0,0,0,0,0,0,4.999999523,0,0,3347,0.098031018,0,0.065454545,13.71,11.81
10-Feb-08,10.018,-5683.725877,1692,1125.2,115.0000001,2.7,0,0,0,0,0,0,0,0,4.999999523,0,0,5433,0.159122955,0,0.106304925,13.95,11.77
11-Feb-08,10.008,-3474.318435,1508.63,1125.2,160.0000001,4.62,0,0,0,0,0,0,0,0,4.999999523,0,0,5192,0.152112105,0,0.101595525,14.2,11.73
12-Feb-08,10.026,5612.122858,75.46,75.46,4.099999999,10.13,0,0,0,0,0,0,0,0,4.999999523,0,0,3986,0.116797297,0,0.078,14.45,11.68
13-Feb-08,10.104,23119.07162,0,0,126.0000001,14.09,0,0,0,0,164.5021515,0,0,0,169.5021515,0,0,3771,0.110467195,0,0.073748157,14.65,11.63
14-Feb-08,10.126,2574.32414,0.33,0.33,428.0000003,10.18,0,0,0,0,510.5469971,0,0,0,515.5469971,0,0,4729,0.13844134,0,0.092477064,13.59,11.6
15-Feb-08,10.146,4051.590607,0.32,0.32,234.0000002,11.54,0,0,0,0,785.9944458,0,0,0,790.9944458,0,0,4578,0.133956303,0,0.089519288,12.54,11.56
16-Feb-08,10.154,1322.799418,0.31,0.31,68.00000003,12.05,0,0,0,0,696.6775513,0,0,0,701.6775513,0,0,4679,0.136952797,0,0.091381051,11.56,11.53
17-Feb-08,10.168,2775.062429,93.3,93.3,42.00000004,12.73,3.483740807,0,0,0,569.3370361,0,0,0,574.3370361,0,0,4703,0.137580131,0,0.09190122,10.82,11.5
18-Feb-08,10.16,-4768.074893,88.74,88.74,108.0000001,12.54,4.295437813,0,0,0,437.5447388,0,0,0,442.5447388,0,0,4311,0.126101695,0,0.084189229,10.3,11.48
19-Feb-08,10.132,-10811.65753,52.46,52.46,0,11.99,0,0,0,0,314.4139099,0,0,0,319.4139099,0,0,4955,0.145015958,0,0.096798337,10.03,11.47
20-Feb-08,10.132,-1160.325937,67.01,67.01,0,11.68,0,0,0,0,264.7945251,0,0,0,269.7945251,0,0,4020,0.117679502,0,0.07862437,9.98,11.46
21-Feb-08,10.152,5351.949042,0,0,0,14.33,0,0,0,0,201.0032806,0,0,0,206.0032806,0,0,4438,0.129892328,0,0.086729858,10,11.44
22-Feb-08,10.166,2781.012818,98.8,98.8,64.00000004,13.17,0,0,0,0,474.6760864,0,0,0,479.6760864,0,0,4758,0.13927022,0,0.092997332,10.04,11.42
23-Feb-08,10.158,-4662.951347,80.85,80.85,151.0000001,12.79,0,0,0,0,348.5656738,0,0,0,353.5656738,0,0,4072,0.119172692,0,0.079549363,9.68,11.39
24-Feb-08,10.15,-4438.820012,175.19,175.19,105.0000001,11.78,0,0,0,0,246.7507019,0,0,0,251.7507019,0,0,4732,0.138532974,0,0.092488152,9.53,11.36
25-Feb-08,10.158,926.1067897,320.26,320.26,63.00000002,11.11,0,0,0,0,144.0635223,0,0,0,149.0635223,0,0,5195,0.152095607,0,0.101568511,9.54,11.29
26-Feb-08,10.16,-1258.054121,230.71,230.71,124.0000001,10.43,0,0,0,0,119.9798279,0,0,0,124.9798279,0,0,5451,0.159609296,0,0.106587818,9.69,11.2
27-Feb-08,10.088,-25273.73633,87.21,87.21,63.00000002,8.58,0,0,0,0,92.70985413,0,0,0,97.70985413,0,0,5389,0.157868106,0,0.105384842,9.89,11.08
28-Feb-08,10.076,-5112.120499,120.87,120.87,58.00000002,7.02,0,0,0,0,72.27124023,0,0,0,77.27124023,0,0,4736,0.138800068,0,0.092671172,10.14,10.95
29-Feb-08,10.082,914.7445009,368.7,368.7,44.00000003,9.3,0,0,0,0,34.60045242,0,0,0,39.60045242,0,0,3897,0.11423155,0,0.076318875,10.4,10.77
1-Mar-08,10.082,-1475.696577,959.53,959.53,40.00000001,9.83,0,0,0,0,0,0,0,0,4.999999523,0,0,5180,0.150218459,0,0.104222548,10.66,10.64
2-Mar-08,10.088,498.2172414,1505.33,1280.17,69.00000004,9.57,0,0,0,0,0,0,0,0,4.999999523,0,0,5407,0.15680271,0,0.108860908,10.92,10.53
3-Mar-08,10.096,1418.005649,1229.24,1229.24,0,9.21,0,0,0,0,0,0,0,0,4.999999523,0,0,5328,0.154526672,0,0.10724451,11.16,10.47
4-Mar-08,10.096,-948.095381,749.72,749.72,0,13.39,0,0,0,0,0,0,0,0,4.999999523,0,0,5580,0.161884107,0,0.112276185,11.4,10.43
5-Mar-08,10.09,-3263.16486,278.24,278.24,16.00000002,16.62,0,0,0,0,0,0,0,0,4.999999523,0,0,4385,0.12719756,0,0.088262142,11.65,10.42
6-Mar-08,10.138,14523.8776,32.9,32.9,0,18.51,0,0,0,0,0,0,0,0,4.999999523,0,0,4118,0.119451312,0,0.082928258,11.87,10.43
7-Mar-08,10.208,21668.33883,0,0,38.00000002,16.54,0,0,0,0,238.6034851,0,0,0,243.6034851,0,0,5022,0.14557377,0,0.101063767,12.04,10.44
8-Mar-08,10.122,-29794.24632,0,0,136.0000001,212.85,0,0,0,0,171.2629242,0,0,0,176.2629242,0,0,6584,0.190864865,0,0.132494118,12.04,10.47
9-Mar-08,10.148,6270.660468,38.48,38.48,510.0000003,26.73,0,0,0,0,379.3748169,0,0,0,384.3748169,0,0,4669,0.135324324,0,0.093952941,11.9,10.5
10-Mar-08,10.162,3213.407783,54.28,54.28,82.00000005,193.7,14.24754238,0,0,0,518.2706909,0,0,0,523.2706909,0,0,3267,0.094765691,0,0.065684952,11.43,10.55
11-Mar-08,10.186,6531.03263,0,0,49.00000004,40.9,28.30854607,0,0,0,454.882782,0,0,0,459.882782,0,0,3719,0.107797297,0,0.074823529,10.89,10.58
12-Mar-08,10.192,484.3329994,0.29,0.29,100.0000001,158.16,35.93647385,0,0,0,614.1517334,0,0,0,619.1517334,0,0,4903,0.142103664,0,0.098557551,10.51,10.58
13-Mar-08,10.186,-2876.389548,100.36,100.36,74.00000004,29.05,41.84522247,0,0,0,474.3634949,0,0,0,479.3634949,0,0,6029,0.174714816,0,0.121272834,10.02,10.57
14-Mar-08,10.196,2123.580037,88.45,88.45,56.00000003,25.93,42.13259506,0,0,0,317.6758118,0,0,0,322.6758118,0,0,5354,0.15519406,0,0.107695934,9.77,10.56
15-Mar-08,10.21,2923.822165,108.49,108.49,97.00000006,41.07,21.92588997,0,0,0,233.6324768,0,0,0,238.6324768,0,0,6217,0.180131557,0,0.125060454,9.81,10.55
16-Mar-08,10.216,34.0868664,153.09,153.09,150.0000001,18.85,18.24552536,0,0,0,175.1449432,0,0,0,180.1449432,0,0,7235,0.209681228,0,0.145443822,9.91,10.53
17-Mar-08,10.258,12030.29644,159.32,159.32,175.0000001,13.71,0,0,0,0,151.3335114,0,0,0,156.3335114,0,0,6976,0.202069082,0,0.140242245,10.07,10.5
18-Mar-08,10.258,-1261.482557,613.16,613.16,0,15.35,0,0,0,0,0,0,0,0,4.999999523,0,0,5754,0.166722802,0,0.1156712,10.25,10.47
19-Mar-08,10.238,-7875.112503,2004.81,1616.51,0,15.03,0,0,0,0,0,0,0,0,4.999999523,0,0,7635,0.221205793,0,0.153424009,10.49,10.42
20-Mar-08,10.202,-12985.95768,1136.03,1136.03,0,13.53,0,0,0,0,0,0,0,0,4.999999523,0,0,3777,0.10945522,0,0.0759422,10.72,10.33
21-Mar-08,10.194,-3625.600124,1958.44,1616.51,0,13.68,0,0,0,0,0,0,0,0,4.999999523,0,0,5365,0.155554054,0,0.107929412,10.93,10.21
22-Mar-08,10.194,-1080.987412,118.73,118.73,0,15.11,0,0,0,0,0,0,0,0,4.999999523,0,0,4495,0.130373879,0,0.090396011,11.15,10.06
23-Mar-08,10.288,29629.44838,0,0,0,16.73,0,0,0,0,2.28384161,0,0,0,7.28384161,0,0,4262,0.123504981,0,0.085769797,11.24,9.88
24-Mar-08,10.262,-9331.144096,97.94,97.94,0,15.47,0,0,0,0,891.1318359,0,0,0,896.1318359,0,0,4703,0.136321296,0,0.094543312,11.34,9.69
25-Mar-08,10.236,-8865.030258,127.48,127.48,0,15.98,0,0,0,0,1050.27478,0,0,0,1055.27478,0,0,5503,0.159447067,0,0.110649351,10.41,9.48
26-Mar-08,10.258,6589.091552,143.91,143.91,29.00000003,17.21,0,0,0,0,796.4910278,0,0,0,801.4910278,0,0,4537,0.131501856,0,0.0912198,9.56,9.24
27-Mar-08,10.27,2647.270854,233.66,233.66,3.699999986,40.07,0,0,0,0,581.835083,0,0,0,586.835083,0,0,6141,0.177945691,0,0.123503391,8.99,8.89
28-Mar-08,10.274,5.508117647,253.33,253.33,0,17.5,0,0,0,0,357.1162109,0,0,0,362.1162109,0,0,6302,0.182629804,0,0.126729634,8.68,8.55
29-Mar-08,10.276,-778.0560411,416.28,416.28,71.00000003,14.54,0,0,0,0,198.5833282,0,0,0,203.5833282,0,0,6442,0.186675657,0,0.129492326,8.72,8.23
30-Mar-08,10.278,-692.767126,496.11,496.11,33.00000002,15.98,0,0,0,0,134.6155853,0,0,0,139.6155853,0,0,5054,0.146459879,0,0.101582054,8.91,7.91
31-Mar-08,10.316,11237.98816,1059.9,1059.9,0,18.88,0,0,0,0,0,0,0,0,4.999999523,0,0,5776,0.16737321,0,0.116135894,9.16,7.6
1-Apr-08,10.3,-6525.649432,1153.59,1153.59,0,18.33,0,0,0,0,43.57953644,8.073860168,0,0,35.50567627,0,0,4666,0.148933446,0,0.069695716,9.43,7.28
2-Apr-08,10.31,2292.174404,555.46,555.46,0,16.3,0,0,0,0,759.8184814,222.9455566,0,0,536.8729248,0,0,4764,0.152010778,0,0.071176818,9.56,6.96
3-Apr-08,10.344,10221.54855,1634.48,1634.48,0,15.41,0,0,0,0,795.4726105,233.6417999,0,0,561.8308105,0,0,5202,0.16595186,0,0.077703463,8.87,6.7
4-Apr-08,10.37,7647.18389,2489.69,1967.26,0,15.54,0,0,0,0,563.882019,164.1646118,0,0,399.7174072,0,0,5716,0.18229023,0,0.085312778,8.2,6.39
5-Apr-08,10.352,-6931.324193,2521.2,1967.25,0,15.28,0,0,0,0,520.3579407,151.1073914,0,0,369.2505493,0,0,5086,0.162191597,0,0.075916914,7.83,6.09
6-Apr-08,10.378,7415.118702,349.33,349.33,0,21.65,0,0,0,0,664.9256134,194.4777069,0,0,470.4479065,0,0,4929,0.1571107,0,0.073561034,7.66,5.79
7-Apr-08,10.504,39597.58614,0,0,62.00000005,1078.34,0,0,0,0,3206.881714,957.0645752,0,0,2249.817139,0,0,5341,0.170021772,0,0.079617796,7.21,5.49
8-Apr-08,10.528,6488.983912,0,0,93.00000007,611.36,36.13814163,0,0,0,3371.772217,1006.531738,0,0,2365.240479,0,0,4796,0.152471097,0,0.071332404,6.48,5.19
9-Apr-08,10.552,6467.165817,0,0,87.00000005,401.07,69.31182098,0,0,0,3275.507935,977.6524658,0,0,2297.855469,0,0,4437,0.1408239,0,0.065922896,4.53,4.99
10-Apr-08,10.558,-453.9440641,117.04,117.04,0,355.09,88.22283936,0,0,0,2889.402527,861.8207397,0,0,2027.581787,0,0,6206,0.196863047,0,0.092102708,3.19,4.73
11-Apr-08,10.566,287.2996612,121.86,121.86,0,203.11,96.39022064,0,0,0,2476.919678,738.0759277,0,0,1738.84375,0,0,6364,0.201729145,0,0.094409424,0.3,4.48
12-Apr-08,10.542,-10014.58964,114.47,114.47,0,34.55,88.82278442,0,0,0,2099.894226,624.9683228,0,0,1474.925903,0,0,5935,0.188124063,0,0.08805705,0.34,4.36
13-Apr-08,10.53,-5669.275646,0.91,0.91,12,36.47,81.95613861,0,0,0,1678.578247,498.5734863,0,0,1180.004761,0,0,5074,0.160877756,0,0.075280844,0.38,4.2
14-Apr-08,10.506,-9712.111515,125.35,125.35,35.00000001,31.46,70.98058319,0,0,0,1343.579468,398.0738525,0,0,945.5056152,0,0,5850,0.185547705,0,0.086860499,0.43,4.04
15-Apr-08,10.454,-18476.73539,138.87,138.87,2.500000018,20.66,45.56591797,0,0,0,966.4230042,284.9269104,0,0,681.4960938,0,0,5946,0.188709613,0,0.08835701,0.48,3.96
16-Apr-08,10.45,-2369.558165,259.11,259.11,1.600000016,17.75,0,0,0,0,698.986618,204.6959991,0,0,494.2906189,0,0,6291,0.199794836,0,0.093537333,0.53,3.81
17-Apr-08,10.436,-5535.646428,668.79,668.79,0,17.28,0,0,0,0,432.1451797,124.6435623,0,0,307.5016174,0,0,4465,0.141904063,0,0.066418,0.82,3.71
18-Apr-08,10.46,7169.707763,2240.98,2240.98,0,16.37,0,0,0,0,262.9090042,73.87270355,0,0,189.0363007,0,0,6216,0.197584896,0,0.092479846,1.22,3.61
19-Apr-08,10.464,665.3666352,3317.7,3287.98,41.00000003,16.86,0,0,0,0,174.4996223,47.34988785,0,0,127.1497345,0,0,6060,0.192521071,0,0.090182098,1.71,3.54
20-Apr-08,10.452,-4243.363643,1673.62,1673.62,81.00000004,17.81,0,0,0,0,85.32392311,20.59717751,0,0,64.72674561,0,0,4722,0.150110081,0,0.070244255,2.24,3.49
21-Apr-08,10.446,-1606.973137,4047.86,3287.97,73.00000003,17.44,0,0,0,0,50.05293751,10.01588154,0,0,40.03705597,0,0,6639,0.210994729,0,0.098832872,2.47,3.44
22-Apr-08,10.444,354.9833532,4694.29,3580.82,5.300000002,16.21,0,0,0,0,0,0,0,0,4.999999523,0,0,5980,0.190137177,0,0.088991905,2.72,3.41
23-Apr-08,10.42,-7423.78939,5148.01,3580.81,0,14.09,0,0,0,0,0,0,0,0,4.999999523,0,3.900003676,5694,0.181095312,0,0.084805145,2.98,3.39
24-Apr-08,10.42,676.9559699,4726.18,3580.81,0,11.98,0,0,0,0,0,0,0,0,4.999999523,0,9.800009238,4211,0.133976922,0,0.062717269,3.25,3.41
25-Apr-08,10.414,-788.5962449,6401.38,3580.82,0,11.55,0,0,0,0,0,0,0,0,4.999999523,0,3.600003393,6431,0.204602007,0,0.095784431,3.52,3.51
26-Apr-08,10.39,-7032.848805,7250.07,3580.81,0,11.09,0,0,0,0,0,0,0,0,4.999999523,0,0,6547,0.208318554,0,0.09749327,3.81,3.65
27-Apr-08,10.384,-1519.700759,6626.22,3580.81,0,10.78,0,0,0,0,0,0,0,0,4.999999523,0,0,5960,0.189716965,0,0.088790684,4.1,3.91
28-Apr-08,10.346,-12124.39784,5556.12,3580.81,0,10.15,0,0,0,0,0,0,0,0,4.999999523,0,3.100002922,5279,0.168144918,0,0.078761167,4.39,4.17
29-Apr-08,10.316,-9700.974723,5232.94,3839.63,27,9.35,0,0,0,0,0,0,0,0,4.999999523,0,16.00001508,4862,0.154973963,0,0.072563113,4.68,4.44
30-Apr-08,10.286,-9044.448423,6788.62,3839.63,27,8.16,0,0,0,0,0,0,0,0,4.999999523,0,17.00001602,6827,0.217821916,0,0.101994673,4.97,4.71
1-May-08,10.284,387.2146293,8564.24,3839.63,0,7.11,0,0,0,0,0,0,0,0,4.999999523,0,0,6421,0.214645324,0,0.078912851,5.25,5
2-May-08,10.248,-10672.64462,7863.39,3839.63,0,6.58,0,0,0,0,0,0,0,0,4.999999523,0,5.300004996,6468,0.216319784,0,0.079551755,5.52,5.29
3-May-08,10.21,-11386.7479,6754.32,3839.63,0,6.52,0,0,0,0,0,0,0,0,4.999999523,0,0,5926,0.198364865,0,0.072917647,5.78,5.58
4-May-08,10.182,-8671.69915,5888.75,3839.63,6.300000017,6.14,0,0,0,0,0,0,0,0,4.999999523,0,0,4972,0.166550499,0,0.061249633,6.04,5.86
5-May-08,10.14,-12932.01845,7755.91,2792.46,0,5.96,0,0,0,0,0,0,0,0,4.999999523,0,2.380002243,6954,0.233205628,0,0.085729319,6.29,6.13
6-May-08,10.118,-6217.688079,9472.58,2927.71,0,5.01,0,0,0,0,0,0,0,0,4.999999523,0,12.25001155,7147,0.239877759,0,0.088163265,6.55,6.39
7-May-08,10.11,-1685.316976,8759.24,2927.71,8.900000012,5.07,0,0,0,0,0,0,0,0,4.999999523,0,22.13002086,6483,0.217618481,0,0.080046606,6.8,6.66
8-May-08,10.116,3439.69308,5563.86,2927.71,0,6.27,0,0,0,0,0,0,0,0,4.999999523,0,32.00003016,6437,0.21617947,0,0.079417928,7.06,6.92
9-May-08,10.126,4434.354265,6981.25,2927.72,22,7.41,0,0,0,0,0,0,0,0,4.999999523,0,0.020000019,6704,0.224964346,0,0.08277551,7.33,7.18
10-May-08,10.096,-8994.861845,9798.7,2927.72,61.00000003,5.06,0,0,0,0,0,0,0,0,4.999999523,0,0,7041,0.23629202,0,0.08690379,7.61,7.44
11-May-08,10.06,-11216.11352,9630.72,2927.71,66.00000003,4.44,0,0,0,0,0,0,0,0,4.999999523,0,0,7512,0.252236574,0,0.092689173,7.89,7.69
12-May-08,10.004,-18357.74135,11096.73,2927.71,19.00000003,2.29,0,0,0,0,0,0,0,0,4.999999523,0,24.00002262,9026,0.303433243,0,0.111508121,8.19,7.94
13-May-08,10.006,-123.5132048,10583.75,2972.86,66.00000003,1.13,0,0,0,0,0,0,0,0,4.999999523,0,21.0000198,7184,0.241678322,0,0.088863176,8.47,8.18
14-May-08,9.99,-4687.080898,10153.16,2972.86,0,2.18,0,0,0,0,0,0,0,0,4.999999523,0,0,6716,0.226026976,0,0.083164886,8.74,8.42
15-May-08,9.956,-9048.239853,10004.32,2972.86,0,4.45,0,0,0,0,0,0,0,0,4.999999523,0,0,6556,0.220690126,0,0.081223312,9,8.66
16-May-08,9.9,-16003.782,10068.62,2972.85,0,3.74,0,0,0,0,0,0,0,0,4.999999523,0,0,7394,0.249156544,0,0.091579856,9.24,8.9
17-May-08,9.858,-12746.83352,11216.43,2972.86,75.00000006,1.66,0,0,0,0,0,0,0,0,4.999999523,0,0,7410,0.249869774,0,0.091894374,9.47,9.14
18-May-08,9.832,-8034.065201,11676.12,2972.86,61.00000003,1.34,0,0,0,0,0,0,0,0,4.999999523,0,0,8282,0.27956044,0,0.102837529,9.69,9.38
19-May-08,9.81,-6450.94912,7572.47,2972.86,0,1.31,0,0,0,0,0,0,0,0,4.999999523,0,20.00001885,6262,0.211563199,0,0.07778602,9.91,9.61
20-May-08,9.79,-5001.873048,8077.28,2880.34,0,1.33,0,0,0,0,0,0,0,0,4.999999523,0,28.00002639,5972,0.20186607,0,0.074235261,10.12,9.84
21-May-08,9.752,-10976.08183,8736.01,2880.34,15,0.75,0,0,0,0,0,0,0,0,4.999999523,0,8.20000773,7149,0.241819748,0,0.08884845,10.35,10.06
22-May-08,9.774,7649.952588,515.46,515.46,0,2.9,0,0,0,0,0,0,0,0,4.999999523,0,0,3973,0.134371877,0,0.049405744,10.58,10.28
23-May-08,9.786,4347.895301,725.47,725.47,102.0000001,5.96,0,0,0,0,41.99143219,0,0,0,46.99143219,0,0,5335,0.18034085,0,0.066374252,10.82,10.49
24-May-08,9.78,-1711.602393,1056.59,1056.59,161.0000001,7.7,0,0,0,0,59.97983551,0,0,0,64.97983551,0,0,5341,0.180402408,0,0.066350927,11,10.7
25-May-08,9.816,10830.53773,5747.07,2880.35,149.0000001,6.95,0,0,0,0,55.85076523,0,0,0,60.85076523,0,0,5429,0.18336198,0,0.067435751,11.19,10.95
26-May-08,9.788,-8646.119827,6354.57,2880.34,108.0000001,5.79,0,0,0,0,52.17544937,0,0,0,57.17544937,0,0,5619,0.189812554,0,0.069843081,11.4,11.19
27-May-08,9.754,-10629.85336,5865.19,2590.74,177.0000001,5.68,0,0,0,0,43.13586807,0,0,0,48.13586807,0,0,5320,0.179752237,0,0.066157355,11.61,11.42
28-May-08,9.726,-8618.748035,5186.7,2590.75,114.0000001,3.53,0,0,0,0,35.10965347,0,0,0,40.10965347,0,0,4787,0.161874892,0,0.0595735,11.81,11.62
29-May-08,9.688,-10969.13971,7316.23,2590.74,0,3.12,0.715906203,0,0,0,0,0,0,0,4.999999523,0,0,6597,0.223381109,0,0.082085577,12.08,11.78
