,date,Data_L001,Data_L004,Data_L005,Data_L006,Data_L007,Data_L008,Data_LZ40,Mean_OP,OP_N,OP_S
12,2008-01-13,0.0405714285714285,0.0513714285714285,0.0335588235294117,0.0493235294117647,,0.0572941176470588,0.0522058823529411,47.3875350140055,43.80812324929967,52.54873949579827
13,2008-01-14,0.04,0.051,0.034,0.049,,0.057,0.052,47.1666666666666,43.666666666666664,52.25
14,2008-01-15,0.0406129032258064,0.051774193548387,0.0331935483870967,0.0485354838709677,,0.0574838709677419,0.0528387096774193,47.4064516129031,43.763440860215,52.658064516128974
15,2008-01-16,0.0412258064516129,0.0525483870967741,0.0323870967741935,0.0480709677419354,,0.0579677419354838,0.0536774193548387,47.6462365591397,43.8602150537634,53.066129032258
16,2008-01-17,0.0418387096774193,0.0533225806451612,0.0315806451612903,0.0476064516129032,,0.0584516129032258,0.054516129032258,47.8860215053763,43.9569892473118,53.47419354838705
17,2008-01-18,0.0424516129032258,0.0540967741935483,0.030774193548387,0.0471419354838709,,0.0589354838709677,0.0553548387096774,48.1258064516128,44.05376344086017,53.88225806451607
18,2008-01-19,0.0430645161290322,0.0548709677419354,0.0299677419354838,0.0466774193548387,,0.0594193548387096,0.0561935483870967,48.3655913978494,44.150537634408536,54.2903225806451
19,2008-01-20,0.0436774193548387,0.0556451612903225,0.0291612903225806,0.0462129032258064,,0.0599032258064516,0.0570322580645161,48.6053763440859,44.24731182795696,54.69838709677415
20,2008-01-21,0.0442903225806451,0.0564193548387096,0.0283548387096774,0.0457483870967741,,0.0603870967741935,0.0578709677419354,48.8451612903225,44.34408602150534,55.10645161290314
21,2008-01-22,0.0449032258064516,0.0571935483870967,0.0275483870967741,0.0452838709677419,,0.0608709677419354,0.0587096774193548,49.084946236559,44.4408602150537,55.5145161290322
22,2008-01-23,0.045516129032258,0.0579677419354838,0.0267419354838709,0.0448193548387096,,0.0613548387096774,0.0595483870967741,49.3247311827956,44.537634408602095,55.922580645161226
23,2008-01-24,0.0461290322580645,0.0587419354838709,0.0259354838709677,0.0443548387096774,,0.0618387096774193,0.0603870967741935,49.5645161290322,44.6344086021505,56.33064516129027
24,2008-01-25,0.0467419354838709,0.059516129032258,0.0251290322580645,0.0438903225806451,,0.0623225806451612,0.0612258064516129,49.804301075268704,44.73118279569887,56.7387096774193
25,2008-01-26,0.0473548387096774,0.0602903225806451,0.0243225806451612,0.0434258064516129,,0.0628064516129032,0.0620645161290322,50.0440860215053,44.82795698924726,57.14677419354834
26,2008-01-27,0.0479677419354838,0.0610645161290322,0.023516129032258,0.0429612903225806,,0.0632903225806451,0.0629032258064516,50.2838709677418,44.92473118279563,57.55483870967737
27,2008-01-28,0.0485806451612903,0.0618387096774193,0.0227096774193548,0.0424967741935483,,0.063774193548387,0.0637419354838709,50.5236559139784,45.02150537634403,57.962903225806386
28,2008-01-29,0.0491935483870967,0.0626129032258064,0.0219032258064516,0.0420322580645161,,0.064258064516129,0.0645806451612903,50.763440860215006,45.11827956989243,58.37096774193545
29,2008-01-30,0.0498064516129032,0.0633870967741935,0.0210967741935483,0.0415677419354838,,0.0647419354838709,0.0654193548387096,51.0032258064515,45.21505376344079,58.779032258064454
30,2008-01-31,0.0504193548387096,0.0641612903225806,0.0202903225806451,0.0411032258064516,,0.0652258064516129,0.066258064516129,51.2430107526881,45.311827956989205,59.18709677419353
31,2008-02-01,0.0510322580645161,0.0649354838709677,0.0194838709677419,0.0406387096774193,,0.0657096774193548,0.0670967741935483,51.4827956989246,45.408602150537604,59.59516129032252
32,2008-02-02,0.0516451612903225,0.0657096774193548,0.0186774193548387,0.0401741935483871,,0.0661935483870967,0.0679354838709677,51.7225806451612,45.50537634408597,60.00322580645158
33,2008-02-03,0.052258064516129,0.0664838709677419,0.0178709677419354,0.0397096774193548,,0.0666774193548387,0.0687741935483871,51.962365591397806,45.602150537634365,60.41129032258062
34,2008-02-04,0.0528709677419354,0.067258064516129,0.0170645161290322,0.0392451612903225,,0.0671612903225806,0.0696129032258064,52.2021505376343,45.698924731182736,60.81935483870963
35,2008-02-05,0.0534838709677419,0.0680322580645161,0.016258064516129,0.0387806451612903,,0.0676451612903225,0.0704516129032258,52.4419354838709,45.79569892473114,61.22741935483867
36,2008-02-06,0.0540967741935483,0.0688064516129032,0.0154516129032258,0.038316129032258,,0.0681290322580645,0.0712903225806451,52.681720430107404,45.89247311827954,61.635483870967704
37,2008-02-07,0.0547096774193548,0.0695806451612903,0.0146451612903225,0.0378516129032258,,0.0686129032258064,0.0721290322580645,52.921505376344,45.98924731182791,62.04354838709675
38,2008-02-08,0.0553225806451612,0.0703548387096774,0.0138387096774193,0.0373870967741935,,0.0690967741935483,0.0729677419354838,53.1612903225805,46.08602150537627,62.45161290322576
39,2008-02-09,0.0559354838709677,0.0711290322580645,0.0130322580645161,0.0369225806451612,,0.0695806451612903,0.0738064516129032,53.4010752688171,46.18279569892469,62.8596774193548
40,2008-02-10,0.0565483870967741,0.0719032258064516,0.0122258064516129,0.036458064516129,,0.0700645161290322,0.0746451612903225,53.6408602150537,46.27956989247306,63.26774193548382
41,2008-02-11,0.0571612903225806,0.0726774193548387,0.0114193548387096,0.0359935483870967,,0.0705483870967741,0.0754838709677419,53.880645161290204,46.37634408602143,63.67580645161284
42,2008-02-12,0.057774193548387,0.0734516129032258,0.0106129032258064,0.0355290322580645,,0.0710322580645161,0.0763225806451612,54.1204301075268,46.473118279569825,64.0838709677419
43,2008-02-13,0.0583870967741935,0.0742258064516128,0.0098064516129032,0.0350645161290322,,0.071516129032258,0.0771612903225806,54.360215053763305,46.56989247311823,64.49193548387089
44,2008-02-14,0.059,0.075,0.009,0.0346,,0.072,0.078,54.6,46.666666666666664,64.9
45,2008-02-15,0.0593461538461538,0.0756538461538461,0.0111153846153846,0.0361153846153846,,0.0706346153846153,0.0783461538461538,55.201923076923,47.032051282051235,65.18749999999996
46,2008-02-16,0.0596923076923076,0.0763076923076923,0.0132307692307692,0.0376307692307692,,0.0692692307692307,0.0786923076923076,55.8038461538461,47.397435897435834,65.47499999999995
47,2008-02-17,0.0600384615384615,0.0769615384615384,0.0153461538461538,0.0391461538461538,,0.0679038461538461,0.0790384615384615,56.4057692307691,47.76282051282047,65.76249999999995
48,2008-02-18,0.0603846153846153,0.0776153846153846,0.0174615384615384,0.0406615384615384,,0.0665384615384615,0.0793846153846153,57.007692307692196,48.128205128205074,66.04999999999994
49,2008-02-19,0.0607307692307692,0.0782692307692307,0.019576923076923,0.042176923076923,,0.0651730769230769,0.0797307692307692,57.6096153846153,48.493589743589695,66.33749999999995
50,2008-02-20,0.061076923076923,0.0789230769230769,0.0216923076923076,0.0436923076923076,,0.0638076923076923,0.080076923076923,58.211538461538396,48.858974358974294,66.62499999999994
51,2008-02-21,0.0614230769230769,0.079576923076923,0.0238076923076923,0.0452076923076923,,0.0624423076923076,0.0804230769230769,58.8134615384615,49.22435897435893,66.91249999999995
52,2008-02-22,0.0617692307692307,0.0802307692307692,0.0259230769230769,0.0467230769230769,,0.061076923076923,0.0807692307692307,59.415384615384504,49.58974358974353,67.19999999999996
53,2008-02-23,0.0621153846153846,0.0808846153846153,0.0280384615384615,0.0482384615384615,,0.0597115384615384,0.0811153846153846,60.0173076923076,49.955128205128176,67.48749999999995
54,2008-02-24,0.0624615384615384,0.0815384615384615,0.0301538461538461,0.0497538461538461,,0.0583461538461538,0.0814615384615384,60.619230769230704,50.320512820512775,67.77499999999995
55,2008-02-25,0.0628076923076923,0.0821923076923076,0.0322692307692307,0.0512692307692307,,0.0569807692307692,0.0818076923076923,61.2211538461538,50.6858974358974,68.06249999999994
56,2008-02-26,0.0631538461538461,0.0828461538461538,0.0343846153846153,0.0527846153846153,,0.0556153846153846,0.0821538461538461,61.8230769230768,51.051282051282,68.34999999999995
57,2008-02-27,0.0635,0.0834999999999999,0.0365,0.0543,,0.0542499999999999,0.0824999999999999,62.4249999999999,51.416666666666636,68.63749999999993
58,2008-02-28,0.0638461538461538,0.0841538461538461,0.0386153846153846,0.0558153846153846,,0.0528846153846153,0.0828461538461538,63.026923076923,51.78205128205124,68.92499999999995
59,2008-02-29,0.0641923076923076,0.0848076923076923,0.0407307692307692,0.0573307692307692,,0.0515192307692307,0.0831923076923076,63.628846153846105,52.14743589743584,69.21249999999995
60,2008-03-01,0.0645384615384615,0.0854615384615384,0.0428461538461538,0.0588461538461538,,0.0501538461538461,0.0835384615384615,64.2307692307691,52.51282051282047,69.49999999999996
61,2008-03-02,0.0648846153846153,0.0861153846153846,0.0449615384615384,0.0603615384615384,,0.0487884615384615,0.0838846153846153,64.8326923076922,52.87820512820507,69.78749999999995
62,2008-03-03,0.0652307692307692,0.0867692307692307,0.047076923076923,0.061876923076923,,0.0474230769230769,0.0842307692307692,65.4346153846153,53.2435897435897,70.07499999999996
63,2008-03-04,0.065576923076923,0.0874230769230769,0.0491923076923076,0.0633923076923076,,0.0460576923076923,0.084576923076923,66.0365384615384,53.6089743589743,70.36249999999994
64,2008-03-05,0.0659230769230769,0.088076923076923,0.0513076923076923,0.0649076923076923,,0.0446923076923076,0.0849230769230769,66.6384615384615,53.97435897435893,70.64999999999996
65,2008-03-06,0.0662692307692307,0.0887307692307692,0.0534230769230769,0.0664230769230769,,0.043326923076923,0.0852692307692307,67.2403846153845,54.33974358974353,70.93749999999994
66,2008-03-07,0.0666153846153846,0.0893846153846153,0.0555384615384615,0.0679384615384615,,0.0419615384615384,0.0856153846153846,67.8423076923076,54.70512820512816,71.22499999999994
67,2008-03-08,0.0669615384615384,0.0900384615384615,0.0576538461538461,0.0694538461538461,,0.0405961538461538,0.0859615384615384,68.4442307692307,55.07051282051276,71.51249999999995
68,2008-03-09,0.0673076923076923,0.0906923076923076,0.0597692307692307,0.0709692307692307,,0.0392307692307692,0.0863076923076923,69.0461538461538,55.43589743589741,71.79999999999994
69,2008-03-10,0.0676538461538461,0.0913461538461538,0.0618846153846153,0.0724846153846153,,0.0378653846153846,0.0866538461538461,69.6480769230768,55.80128205128201,72.08749999999996
70,2008-03-11,0.068,0.092,0.064,0.074,,0.0365,0.087,70.2499999999999,56.16666666666667,72.375
71,2008-03-12,0.0677941176470588,0.090485294117647,0.0639436619718309,0.074,,0.0366911764705882,0.0866764705882352,69.9317867992266,56.142985363159305,71.96323529411761
72,2008-03-13,0.0675882352941176,0.0889705882352941,0.0638873239436619,0.074,,0.0368823529411764,0.0863529411764705,69.6135735984534,56.11930405965196,71.55147058823525
73,2008-03-14,0.0673823529411764,0.0874558823529411,0.0638309859154929,0.074,,0.0370735294117647,0.0860294117647058,69.2953603976801,56.095622756144664,71.13970588235291
74,2008-03-15,0.0671764705882353,0.0859411764705882,0.0637746478873239,0.074,,0.0372647058823529,0.0857058823529411,68.9771471969069,56.07194145263736,70.72794117647055
75,2008-03-16,0.0669705882352941,0.0844264705882353,0.0637183098591549,0.074,,0.0374558823529411,0.0853823529411764,68.6589339961336,56.04826014913004,70.3161764705882
76,2008-03-17,0.0667647058823529,0.0829117647058823,0.0636619718309859,0.074,,0.0376470588235294,0.0850588235294117,68.3407207953603,56.024578845622734,69.90441176470586
77,2008-03-18,0.0665588235294117,0.0813970588235294,0.0636056338028169,0.074,,0.0378382352941176,0.084735294117647,68.0225075945871,56.0008975421154,69.49264705882351
78,2008-03-19,0.0663529411764705,0.0798823529411764,0.0635492957746479,0.074,,0.0380294117647058,0.0844117647058823,67.7042943938138,55.97721623860807,69.08088235294113
79,2008-03-20,0.0661470588235294,0.0783676470588235,0.0634929577464788,0.074,,0.0382205882352941,0.0840882352941176,67.3860811930405,55.95353493510077,68.6691176470588
80,2008-03-21,0.0659411764705882,0.0768529411764706,0.0634366197183098,0.074,,0.0384117647058823,0.0837647058823529,67.0678679922673,55.92985363159344,68.25735294117645
81,2008-03-22,0.065735294117647,0.0753382352941176,0.0633802816901408,0.074,,0.0386029411764705,0.0834411764705882,66.749654791494,55.90617232808611,67.84558823529407
82,2008-03-23,0.0655294117647058,0.0738235294117647,0.0633239436619718,0.074,,0.0387941176470588,0.0831176470588235,66.43144159072071,55.8824910245788,67.43382352941175
83,2008-03-24,0.0653235294117647,0.0723088235294117,0.0632676056338028,0.074,,0.038985294117647,0.0827941176470588,66.1132283899475,55.85880972107151,67.02205882352938
84,2008-03-25,0.0651176470588235,0.0707941176470588,0.0632112676056338,0.074,,0.0391764705882352,0.0824705882352941,65.79501518917421,55.835128417564164,66.61029411764702
85,2008-03-26,0.0649117647058823,0.0692794117647058,0.0631549295774647,0.074,,0.0393676470588235,0.0821470588235294,65.47680198840091,55.81144711405683,66.19852941176468
86,2008-03-27,0.0647058823529411,0.0677647058823529,0.0630985915492957,0.074,,0.0395588235294117,0.0818235294117647,65.15858878762761,55.78776581054951,65.78676470588232
87,2008-03-28,0.0645,0.06625,0.0630422535211267,0.074,,0.0397499999999999,0.0814999999999999,64.8403755868544,55.7640845070422,65.37499999999994
88,2008-03-29,0.0642941176470588,0.064735294117647,0.0629859154929577,0.074,,0.0399411764705882,0.0811764705882353,64.5221623860811,55.7404032035349,64.96323529411762
89,2008-03-30,0.0640882352941176,0.0632205882352941,0.0629295774647887,0.074,,0.0401323529411764,0.0808529411764705,64.20394918530779,55.71672190002756,64.55147058823525
90,2008-03-31,0.0638823529411764,0.0617058823529411,0.0628732394366197,0.074,,0.0403235294117647,0.0805294117647058,63.885735984534605,55.69304059652027,64.1397058823529
91,2008-04-01,0.0636764705882352,0.0601911764705882,0.0628169014084507,0.074,,0.0405147058823529,0.0802058823529411,63.56752278376129,55.66935929301293,63.727941176470544
92,2008-04-02,0.0634705882352941,0.0586764705882352,0.0627605633802816,0.074,,0.0407058823529411,0.0798823529411764,63.249309582988,55.64567798950559,63.31617647058818
93,2008-04-03,0.0632647058823529,0.0571617647058823,0.0627042253521126,0.074,,0.0408970588235294,0.0795588235294117,62.9310963822148,55.6219966859983,62.90441176470585
94,2008-04-04,0.0630588235294117,0.0556470588235294,0.0626478873239436,0.074,,0.0410882352941176,0.079235294117647,62.6128831814415,55.59831538249096,62.4926470588235
95,2008-04-05,0.0628529411764705,0.0541323529411764,0.0625915492957746,0.074,,0.0412794117647058,0.0789117647058823,62.2946699806682,55.57463407898363,62.080882352941124
96,2008-04-06,0.0626470588235294,0.0526176470588235,0.0625352112676056,0.074,,0.0414705882352941,0.0785882352941176,61.976456779895,55.55095277547636,61.6691176470588
97,2008-04-07,0.0624411764705882,0.0511029411764705,0.0624788732394366,0.074,,0.0416617647058823,0.0782647058823529,61.6582435791217,55.52727147196903,61.25735294117643
98,2008-04-08,0.062235294117647,0.0495882352941176,0.0624225352112676,0.074,,0.0418529411764705,0.0779411764705882,61.340030378348395,55.5035901684617,60.845588235294066
99,2008-04-09,0.0620294117647058,0.0480735294117647,0.0623661971830985,0.074,,0.0420441176470588,0.0776176470588235,61.021817177575194,55.479908864954375,60.43382352941175
100,2008-04-10,0.0618235294117647,0.0465588235294117,0.0623098591549295,0.074,,0.042235294117647,0.0772941176470588,60.7036039768019,55.45622756144707,60.02205882352937
101,2008-04-11,0.0616176470588235,0.0450441176470588,0.0622535211267605,0.074,,0.0424264705882352,0.0769705882352941,60.3853907760286,55.432546257939734,59.61029411764702
102,2008-04-12,0.0614117647058823,0.0435294117647058,0.0621971830985915,0.074,,0.0426176470588235,0.0766470588235294,60.0671775752554,55.40886495443243,59.198529411764675
103,2008-04-13,0.0612058823529411,0.0420147058823529,0.0621408450704225,0.074,,0.0428088235294117,0.0763235294117647,59.7489643744821,55.3851836509251,58.78676470588233
104,2008-04-14,0.061,0.0405,0.0620845070422535,0.074,,0.043,0.076,59.4307511737089,55.36150234741783,58.37499999999999
105,2008-04-15,0.0604054054054054,0.0412162162162162,0.0620281690140845,0.0741891891891891,,0.0442432432432432,0.0755675675675675,59.6082984392843,55.558939220911036,58.804054054054
106,2008-04-16,0.0598108108108108,0.0419324324324324,0.0619718309859154,0.0743783783783783,,0.0454864864864864,0.0751351351351351,59.7858457048597,55.7563760944042,59.23310810810804
107,2008-04-17,0.0592162162162162,0.0426486486486486,0.0619154929577464,0.0745675675675675,,0.0467297297297297,0.0747027027027027,59.963392970435095,55.95381296789743,59.66216216216212
108,2008-04-18,0.0586216216216216,0.0433648648648648,0.0618591549295774,0.0747567567567567,,0.0479729729729729,0.0742702702702702,60.1409402360106,56.15124984139064,60.091216216216154
109,2008-04-19,0.058027027027027,0.044081081081081,0.0618028169014084,0.0749459459459459,,0.0492162162162162,0.0738378378378378,60.318487501586,56.34868671488386,60.520270270270224
110,2008-04-20,0.0574324324324324,0.0447972972972973,0.0617464788732394,0.0751351351351351,,0.0504594594594594,0.0734054054054054,60.4960347671615,56.546123588377064,60.9493243243243
111,2008-04-21,0.0568378378378378,0.0455135135135135,0.0616901408450704,0.0753243243243243,,0.0517027027027027,0.0729729729729729,60.6735820327369,56.743560461870295,61.37837837837834
112,2008-04-22,0.0562432432432432,0.0462297297297297,0.0616338028169014,0.0755135135135135,,0.0529459459459459,0.0725405405405405,60.8511292983123,56.9409973353635,61.80743243243241
113,2008-04-23,0.0556486486486486,0.0469459459459459,0.0615774647887324,0.0757027027027027,,0.0541891891891891,0.0721081081081081,61.0286765638877,57.1384342088567,62.236486486486456
114,2008-04-24,0.055054054054054,0.0476621621621621,0.0615211267605633,0.0758918918918919,,0.0554324324324324,0.0716756756756756,61.2062238294632,57.33587108234991,62.665540540540505
115,2008-04-25,0.0544594594594594,0.0483783783783783,0.0614647887323943,0.076081081081081,,0.0566756756756756,0.0712432432432432,61.3837710950386,57.53330795584311,63.09459459459453
116,2008-04-26,0.0538648648648648,0.0490945945945945,0.0614084507042253,0.0762702702702702,,0.0579189189189189,0.0708108108108108,61.561318360614,57.73074482933633,63.523648648648596
117,2008-04-27,0.0532702702702702,0.0498108108108108,0.0613521126760563,0.0764594594594594,,0.0591621621621621,0.0703783783783783,61.7388656261895,57.928181702829534,63.952702702702645
118,2008-04-28,0.0526756756756756,0.050527027027027,0.0612957746478873,0.0766486486486486,,0.0604054054054054,0.0699459459459459,61.9164128917649,58.125618576322765,64.38175675675673
119,2008-04-29,0.052081081081081,0.0512432432432432,0.0612394366197183,0.0768378378378378,,0.0616486486486486,0.0695135135135135,62.093960157340405,58.32305544981597,64.81081081081078
120,2008-04-30,0.0514864864864864,0.0519594594594594,0.0611830985915492,0.077027027027027,,0.0628918918918918,0.069081081081081,62.2715074229158,58.520492323309135,65.23986486486481
121,2008-05-01,0.0508918918918918,0.0526756756756756,0.0611267605633802,0.0772162162162162,,0.0641351351351351,0.0686486486486486,62.449054688491195,58.71792919680236,65.66891891891888
122,2008-05-02,0.0502972972972972,0.0533918918918918,0.0610704225352112,0.0774054054054054,,0.0653783783783783,0.0682162162162162,62.626601954066594,58.91536607029557,66.09797297297293
123,2008-05-03,0.0497027027027027,0.0541081081081081,0.0610140845070422,0.0775945945945946,,0.0666216216216216,0.0677837837837837,62.8041492196421,59.11280294378882,66.52702702702699
124,2008-05-04,0.0491081081081081,0.0548243243243243,0.0609577464788732,0.0777837837837837,,0.0678648648648648,0.0673513513513513,62.9816964852175,59.31023981728203,66.95608108108102
125,2008-05-05,0.0485135135135135,0.0555405405405405,0.0609014084507042,0.0779729729729729,,0.0691081081081081,0.0669189189189189,63.159243750793,59.507676690775256,67.3851351351351
126,2008-05-06,0.0479189189189189,0.0562567567567567,0.0608450704225352,0.0781621621621621,,0.0703513513513513,0.0664864864864864,63.336791016368394,59.705113564268466,67.81418918918914
127,2008-05-07,0.0473243243243243,0.0569729729729729,0.0607887323943662,0.0783513513513513,,0.0715945945945946,0.066054054054054,63.51433828194381,59.9025504377617,68.2432432432432
128,2008-05-08,0.0467297297297297,0.0576891891891891,0.0607323943661971,0.0785405405405405,,0.0728378378378378,0.0656216216216216,63.6918855475193,60.09998731125487,68.67229729729725
129,2008-05-09,0.0461351351351351,0.0584054054054054,0.0606760563380281,0.0787297297297297,,0.074081081081081,0.0651891891891891,63.869432813094704,60.29742418474807,69.1013513513513
130,2008-05-10,0.0455405405405405,0.0591216216216216,0.0606197183098591,0.0789189189189189,,0.0753243243243243,0.0647567567567567,64.0469800786701,60.49486105824129,69.53040540540536
131,2008-05-11,0.0449459459459459,0.0598378378378378,0.0605633802816901,0.0791081081081081,,0.0765675675675675,0.0643243243243243,64.22452734424559,60.6922979317345,69.95945945945941
132,2008-05-12,0.0443513513513513,0.060554054054054,0.0605070422535211,0.0792972972972973,,0.0778108108108108,0.0638918918918918,64.402074609821,60.889734805227725,70.38851351351349
133,2008-05-13,0.0437567567567567,0.0612702702702702,0.0604507042253521,0.0794864864864864,,0.079054054054054,0.0634594594594594,64.5796218753964,61.08717167872093,70.8175675675675
134,2008-05-14,0.0431621621621621,0.0619864864864864,0.060394366197183,0.0796756756756756,,0.0802972972972972,0.063027027027027,64.7571691409718,61.284608552214095,71.24662162162154
135,2008-05-15,0.0425675675675675,0.0627027027027027,0.060338028169014,0.0798648648648648,,0.0815405405405405,0.0625945945945946,64.9347164065473,61.482045425707334,71.67567567567565
136,2008-05-16,0.0419729729729729,0.0634189189189189,0.060281690140845,0.080054054054054,,0.0827837837837837,0.0621621621621621,65.1122636721227,61.67948229920054,72.10472972972967
137,2008-05-17,0.0413783783783783,0.0641351351351351,0.060225352112676,0.0802432432432432,,0.084027027027027,0.0617297297297297,65.2898109376982,61.876919172693775,72.53378378378375
138,2008-05-18,0.0407837837837837,0.0648513513513513,0.060169014084507,0.0804324324324324,,0.0852702702702702,0.0612972972972973,65.46735820327359,62.07435604618697,72.9628378378378
139,2008-05-19,0.0401891891891891,0.0655675675675675,0.060112676056338,0.0806216216216216,,0.0865135135135135,0.0608648648648648,65.644905468849,62.271792919680195,73.39189189189186
140,2008-05-20,0.0395945945945945,0.0662837837837837,0.060056338028169,0.0808108108108108,,0.0877567567567567,0.0604324324324324,65.8224527344245,62.469229793173405,73.82094594594591
141,2008-05-21,0.039,0.067,0.06,0.081,,0.089,0.06,65.9999999999999,62.666666666666664,74.25000000000001
142,2008-05-22,0.0384210526315789,0.0644473684210526,0.0591311475409836,0.0803684210526315,,0.0852631578947368,0.0592631578947368,64.48238423928659,60.938452689099776,72.33552631578944
143,2008-05-23,0.0378421052631578,0.0618947368421052,0.0582622950819672,0.0797368421052631,,0.0815263157894736,0.0585263157894736,62.96476847857339,59.21023871153287,70.42105263157887
144,2008-05-24,0.0372631578947368,0.0593421052631579,0.0573934426229508,0.0791052631578947,,0.0777894736842105,0.0577894736842105,61.4471527178602,57.48202473396604,68.50657894736841
145,2008-05-25,0.0366842105263157,0.0567894736842105,0.0565245901639344,0.0784736842105263,,0.0740526315789473,0.0570526315789473,59.9295369571469,55.75381075639913,66.59210526315786
146,2008-05-26,0.0361052631578947,0.0542368421052631,0.055655737704918,0.0778421052631578,,0.0703157894736842,0.0563157894736842,58.411921196433596,54.02559677883231,64.67763157894733
147,2008-05-27,0.0355263157894736,0.0516842105263157,0.0547868852459016,0.0772105263157894,,0.066578947368421,0.055578947368421,56.8943054357203,52.2973828012654,62.76315789473677
148,2008-05-28,0.0349473684210526,0.0491315789473684,0.0539180327868852,0.076578947368421,,0.0628421052631579,0.0548421052631578,55.3766896750071,50.569168823698575,60.84868421052627
149,2008-05-29,0.0343684210526315,0.046578947368421,0.0530491803278688,0.0759473684210526,,0.0591052631578947,0.0541052631578947,53.8590739142938,48.84095484613168,58.93421052631575
150,2008-05-30,0.0337894736842105,0.0440263157894736,0.0521803278688524,0.0753157894736842,,0.0553684210526315,0.0533684210526315,52.341458153580604,47.1127408685648,57.0197368421052
151,2008-05-31,0.0332105263157894,0.0414736842105263,0.051311475409836,0.0746842105263158,,0.0516315789473684,0.0526315789473684,50.823842392867306,45.38452689099795,55.10526315789472
152,2008-06-01,0.0326315789473684,0.0389210526315789,0.0504426229508196,0.0740526315789473,,0.0478947368421052,0.0518947368421052,49.3062266321541,43.656312913431066,53.19078947368415
153,2008-06-02,0.0320526315789473,0.0363684210526315,0.0495737704918032,0.0734210526315789,,0.0441578947368421,0.0511578947368421,47.788610871440795,41.9280989358642,51.27631578947365
154,2008-06-03,0.0314736842105263,0.0338157894736842,0.0487049180327868,0.0727894736842105,,0.0404210526315789,0.0504210526315789,46.270995110727604,40.19988495829733,49.36184210526313
155,2008-06-04,0.0308947368421052,0.0312631578947368,0.0478360655737704,0.0721578947368421,,0.0366842105263157,0.0496842105263157,44.7533793500143,38.47167098073044,47.44736842105257
156,2008-06-05,0.0303157894736842,0.0287105263157894,0.046967213114754,0.0715263157894736,,0.0329473684210526,0.0489473684210526,43.235763589301,36.7434570031636,45.53289473684206
157,2008-06-06,0.0297368421052631,0.0261578947368421,0.0460983606557377,0.0708947368421052,,0.0292105263157894,0.0482105263157894,41.7181478285878,35.015243025596725,43.618421052631525
158,2008-06-07,0.0291578947368421,0.0236052631578947,0.0452295081967213,0.0702631578947368,,0.0254736842105263,0.0474736842105263,40.200532067874505,33.2870290480299,41.70394736842103
159,2008-06-08,0.028578947368421,0.0210526315789473,0.0443606557377049,0.0696315789473684,,0.0217368421052631,0.0467368421052631,38.6829163071613,31.558815070463,39.78947368421047
160,2008-06-09,0.028,0.0185,0.0434918032786885,0.069,,0.018,0.046,37.165300546448,29.830601092896163,37.87500000000001
161,2008-06-10,0.027595238095238,0.01875,0.0426229508196721,0.0679761904761904,,0.0182857142857142,0.0458571428571428,36.847872755659495,29.501301066874767,37.71726190476185
162,2008-06-11,0.0271904761904761,0.019,0.0417540983606557,0.0669523809523809,,0.0185714285714285,0.0457142857142857,36.5304449648711,29.172001040853434,37.55952380952378
