date,Chla,N_Chla,S_Chla
2008-03-03 00:00:00,14.551282051282051,17.179487179487182,10.96153846153846
2008-03-04 00:00:00,14.62820512820513,17.28205128205128,10.903846153846155
2008-03-05 00:00:00,14.705128205128204,17.384615384615383,10.846153846153845
2008-03-06 00:00:00,14.782051282051283,17.48717948717949,10.78846153846154
2008-03-07 00:00:00,14.858974358974358,17.589743589743588,10.730769230769232
2008-03-08 00:00:00,14.935897435897436,17.692307692307693,10.673076923076923
2008-03-09 00:00:00,15.012820512820516,17.7948717948718,10.615384615384615
2008-03-10 00:00:00,15.089743589743591,17.897435897435898,10.557692307692307
2008-03-11 00:00:00,15.166666666666666,18.0,10.5
2008-03-12 00:00:00,15.333333333333336,18.245098039215687,10.86029411764706
2008-03-13 00:00:00,15.500000000000002,18.490196078431374,11.220588235294118
2008-03-14 00:00:00,15.666666666666666,18.73529411764706,11.580882352941178
2008-03-15 00:00:00,15.833333333333334,18.980392156862745,11.941176470588236
2008-03-16 00:00:00,16.0,19.225490196078432,12.301470588235293
2008-03-17 00:00:00,16.166666666666668,19.47058823529412,12.661764705882355
2008-03-18 00:00:00,16.333333333333332,19.715686274509803,13.02205882352941
2008-03-19 00:00:00,16.5,19.960784313725494,13.382352941176471
2008-03-20 00:00:00,16.666666666666668,20.205882352941174,13.742647058823529
2008-03-21 00:00:00,16.833333333333336,20.450980392156865,14.10294117647059
2008-03-22 00:00:00,17.0,20.696078431372552,14.463235294117645
2008-03-23 00:00:00,17.166666666666668,20.941176470588236,14.823529411764707
2008-03-24 00:00:00,17.333333333333332,21.186274509803923,15.183823529411764
2008-03-25 00:00:00,17.5,21.431372549019603,15.544117647058824
2008-03-26 00:00:00,17.666666666666668,21.676470588235293,15.904411764705882
2008-03-27 00:00:00,17.833333333333332,21.92156862745098,16.264705882352942
2008-03-28 00:00:00,18.0,22.166666666666668,16.625
2008-03-29 00:00:00,18.166666666666668,22.41176470588235,16.985294117647058
2008-03-30 00:00:00,18.333333333333336,22.656862745098042,17.34558823529412
2008-03-31 00:00:00,18.5,22.90196078431373,17.705882352941178
2008-04-01 00:00:00,18.666666666666668,23.14705882352941,18.066176470588236
2008-04-02 00:00:00,18.833333333333332,23.3921568627451,18.426470588235293
2008-04-03 00:00:00,19.000000000000004,23.637254901960787,18.786764705882355
2008-04-04 00:00:00,19.166666666666664,23.882352941176467,19.14705882352941
2008-04-05 00:00:00,19.333333333333332,24.127450980392155,19.50735294117647
2008-04-06 00:00:00,19.5,24.372549019607845,19.86764705882353
2008-04-07 00:00:00,19.666666666666668,24.617647058823525,20.227941176470587
2008-04-08 00:00:00,19.833333333333332,24.862745098039216,20.58823529411765
2008-04-09 00:00:00,20.0,25.1078431372549,20.948529411764703
2008-04-10 00:00:00,20.166666666666668,25.35294117647059,21.308823529411764
2008-04-11 00:00:00,20.333333333333332,25.598039215686274,21.669117647058826
2008-04-12 00:00:00,20.5,25.84313725490196,22.02941176470588
2008-04-13 00:00:00,20.666666666666668,26.08823529411765,22.389705882352942
2008-04-14 00:00:00,20.833333333333332,26.333333333333332,22.75
2008-04-15 00:00:00,20.981981981981985,26.53153153153153,22.648648648648653
2008-04-16 00:00:00,21.13063063063063,26.72972972972973,22.547297297297295
2008-04-17 00:00:00,21.27927927927928,26.92792792792793,22.445945945945947
2008-04-18 00:00:00,21.42792792792793,27.126126126126128,22.344594594594597
2008-04-19 00:00:00,21.576576576576574,27.324324324324323,22.243243243243242
2008-04-20 00:00:00,21.725225225225227,27.522522522522525,22.141891891891895
2008-04-21 00:00:00,21.873873873873876,27.72072072072072,22.040540540540537
2008-04-22 00:00:00,22.022522522522525,27.91891891891892,21.93918918918919
2008-04-23 00:00:00,22.17117117117117,28.117117117117118,21.83783783783784
2008-04-24 00:00:00,22.319819819819816,28.315315315315313,21.736486486486484
2008-04-25 00:00:00,22.46846846846847,28.513513513513516,21.635135135135137
2008-04-26 00:00:00,22.617117117117118,28.71171171171171,21.533783783783782
2008-04-27 00:00:00,22.765765765765764,28.909909909909913,21.43243243243243
2008-04-28 00:00:00,22.914414414414413,29.10810810810811,21.33108108108108
2008-04-29 00:00:00,23.06306306306306,29.3063063063063,21.229729729729726
2008-04-30 00:00:00,23.21171171171171,29.504504504504506,21.12837837837838
2008-05-01 00:00:00,23.36036036036036,29.702702702702705,21.027027027027025
2008-05-02 00:00:00,23.50900900900901,29.900900900900904,20.925675675675677
2008-05-03 00:00:00,23.657657657657655,30.099099099099096,20.824324324324326
2008-05-04 00:00:00,23.8063063063063,30.297297297297295,20.722972972972975
2008-05-05 00:00:00,23.954954954954957,30.495495495495494,20.62162162162162
2008-05-06 00:00:00,24.103603603603606,30.6936936936937,20.52027027027027
2008-05-07 00:00:00,24.25225225225225,30.89189189189189,20.41891891891892
2008-05-08 00:00:00,24.400900900900904,31.09009009009009,20.31756756756757
2008-05-09 00:00:00,24.549549549549553,31.28828828828829,20.216216216216218
2008-05-10 00:00:00,24.6981981981982,31.486486486486488,20.114864864864863
2008-05-11 00:00:00,24.846846846846848,31.684684684684687,20.013513513513512
2008-05-12 00:00:00,24.9954954954955,31.882882882882882,19.91216216216216
2008-05-13 00:00:00,25.14414414414414,32.08108108108109,19.81081081081081
2008-05-14 00:00:00,25.292792792792795,32.27927927927929,19.70945945945946
2008-05-15 00:00:00,25.441441441441444,32.47747747747748,19.608108108108105
2008-05-16 00:00:00,25.59009009009009,32.67567567567568,19.506756756756758
2008-05-17 00:00:00,25.738738738738743,32.87387387387387,19.405405405405403
2008-05-18 00:00:00,25.88738738738739,33.072072072072075,19.304054054054056
2008-05-19 00:00:00,26.036036036036034,33.27027027027027,19.2027027027027
2008-05-20 00:00:00,26.184684684684683,33.46846846846847,19.101351351351354
2008-05-21 00:00:00,26.333333333333332,33.666666666666664,19.0
2008-05-22 00:00:00,25.802631578947366,32.68421052631579,18.914473684210527
2008-05-23 00:00:00,25.2719298245614,31.701754385964914,18.82894736842105
2008-05-24 00:00:00,24.74122807017544,30.719298245614038,18.74342105263158
2008-05-25 00:00:00,24.210526315789476,29.73684210526316,18.657894736842103
2008-05-26 00:00:00,23.679824561403507,28.754385964912277,18.57236842105263
2008-05-27 00:00:00,23.149122807017545,27.7719298245614,18.486842105263158
2008-05-28 00:00:00,22.61842105263158,26.789473684210524,18.401315789473685
2008-05-29 00:00:00,22.087719298245617,25.807017543859647,18.31578947368421
2008-05-30 00:00:00,21.557017543859647,24.82456140350877,18.230263157894736
2008-05-31 00:00:00,21.026315789473685,23.842105263157894,18.144736842105264
2008-06-01 00:00:00,20.495614035087716,22.859649122807014,18.059210526315788
2008-06-02 00:00:00,19.964912280701757,21.877192982456137,17.973684210526315
2008-06-03 00:00:00,19.43421052631579,20.894736842105264,17.888157894736842
2008-06-04 00:00:00,18.903508771929825,19.912280701754387,17.80263157894737
2008-06-05 00:00:00,18.37280701754386,18.929824561403507,17.717105263157897
2008-06-06 00:00:00,17.842105263157894,17.94736842105263,17.63157894736842
2008-06-07 00:00:00,17.311403508771928,16.964912280701753,17.546052631578945
2008-06-08 00:00:00,16.780701754385962,15.982456140350877,17.460526315789473
2008-06-09 00:00:00,16.25,15.0,17.375
2008-06-10 00:00:00,16.359126984126984,15.301587301587302,17.288690476190474
2008-06-11 00:00:00,16.46825396825397,15.603174603174603,17.202380952380953
2008-06-12 00:00:00,16.577380952380953,15.904761904761905,17.11607142857143
2008-06-13 00:00:00,16.686507936507937,16.206349206349206,17.029761904761905
2008-06-14 00:00:00,16.79563492063492,16.50793650793651,16.94345238095238
2008-06-15 00:00:00,16.904761904761905,16.80952380952381,16.857142857142858
2008-06-16 00:00:00,17.01388888888889,17.11111111111111,16.770833333333332
2008-06-17 00:00:00,17.12301587301587,17.412698412698415,16.68452380952381
2008-06-18 00:00:00,17.232142857142858,17.71428571428571,16.598214285714285
2008-06-19 00:00:00,17.341269841269842,18.015873015873016,16.511904761904763
2008-06-20 00:00:00,17.450396825396826,18.317460317460316,16.425595238095237
2008-06-21 00:00:00,17.55952380952381,18.61904761904762,16.339285714285715
2008-06-22 00:00:00,17.668650793650794,18.92063492063492,16.25297619047619
2008-06-23 00:00:00,17.77777777777778,19.222222222222218,16.166666666666664
2008-06-24 00:00:00,17.886904761904763,19.523809523809522,16.080357142857142
2008-06-25 00:00:00,17.996031746031747,19.825396825396826,15.994047619047619
2008-06-26 00:00:00,18.10515873015873,20.126984126984127,15.907738095238095
2008-06-27 00:00:00,18.214285714285715,20.428571428571427,15.821428571428571
2008-06-28 00:00:00,18.3234126984127,20.73015873015873,15.735119047619047
2008-06-29 00:00:00,18.432539682539687,21.03174603174603,15.648809523809524
2008-06-30 00:00:00,18.541666666666668,21.333333333333332,15.5625
2008-07-01 00:00:00,18.65079365079365,21.634920634920633,15.476190476190476
2008-07-02 00:00:00,18.759920634920636,21.936507936507933,15.389880952380953
2008-07-03 00:00:00,18.86904761904762,22.23809523809524,15.303571428571429
2008-07-04 00:00:00,18.978174603174605,22.53968253968254,15.217261904761905
2008-07-05 00:00:00,19.08730158730159,22.84126984126984,15.130952380952381
2008-07-06 00:00:00,19.196428571428573,23.142857142857142,15.044642857142858
2008-07-07 00:00:00,19.305555555555554,23.444444444444443,14.958333333333334
2008-07-08 00:00:00,19.41468253968254,23.746031746031747,14.872023809523808
2008-07-09 00:00:00,19.523809523809522,24.047619047619047,14.785714285714285
2008-07-10 00:00:00,19.63293650793651,24.34920634920635,14.699404761904763
2008-07-11 00:00:00,19.742063492063494,24.65079365079365,14.613095238095239
2008-07-12 00:00:00,19.851190476190478,24.952380952380953,14.526785714285715
2008-07-13 00:00:00,19.96031746031746,25.253968253968253,14.440476190476192
2008-07-14 00:00:00,20.069444444444443,25.555555555555554,14.354166666666668
2008-07-15 00:00:00,20.178571428571427,25.857142857142858,14.267857142857142
2008-07-16 00:00:00,20.287698412698415,26.15873015873016,14.181547619047619
2008-07-17 00:00:00,20.396825396825395,26.46031746031746,14.095238095238095
2008-07-18 00:00:00,20.505952380952383,26.761904761904763,14.008928571428571
2008-07-19 00:00:00,20.615079365079367,27.063492063492067,13.922619047619047
2008-07-20 00:00:00,20.72420634920635,27.365079365079367,13.836309523809526
2008-07-21 00:00:00,20.833333333333332,27.666666666666668,13.75
2008-07-22 00:00:00,20.487301587301587,27.1015873015873,13.678571428571429
2008-07-23 00:00:00,20.141269841269843,26.536507936507935,13.607142857142858
2008-07-24 00:00:00,19.795238095238094,25.971428571428575,13.535714285714285
2008-07-25 00:00:00,19.449206349206353,25.40634920634921,13.464285714285715
2008-07-26 00:00:00,19.103174603174605,24.841269841269845,13.392857142857142
2008-07-27 00:00:00,18.757142857142856,24.276190476190475,13.321428571428571
2008-07-28 00:00:00,18.41111111111111,23.71111111111111,13.25
2008-07-29 00:00:00,18.065079365079363,23.14603174603175,13.17857142857143
2008-07-30 00:00:00,17.719047619047622,22.580952380952382,13.107142857142858
2008-07-31 00:00:00,17.37301587301587,22.015873015873016,13.035714285714285
2008-08-01 00:00:00,17.02698412698413,21.450793650793653,12.964285714285715
2008-08-02 00:00:00,16.68095238095238,20.885714285714286,12.892857142857142
2008-08-03 00:00:00,16.33492063492064,20.32063492063492,12.821428571428571
2008-08-04 00:00:00,15.988888888888885,19.755555555555556,12.75
2008-08-05 00:00:00,15.642857142857144,19.19047619047619,12.678571428571429
2008-08-06 00:00:00,15.296825396825396,18.625396825396827,12.607142857142858
2008-08-07 00:00:00,14.950793650793651,18.06031746031746,12.535714285714286
2008-08-08 00:00:00,14.604761904761903,17.495238095238097,12.464285714285715
2008-08-09 00:00:00,14.258730158730158,16.93015873015873,12.392857142857142
2008-08-10 00:00:00,13.912698412698411,16.365079365079364,12.321428571428571
2008-08-11 00:00:00,13.566666666666668,15.799999999999999,12.25
2008-08-12 00:00:00,13.521142488002953,15.731653746770027,12.262043189368772
2008-08-13 00:00:00,13.47561830933924,15.663307493540051,12.274086378737541
2008-08-14 00:00:00,13.430094130675526,15.594961240310077,12.286129568106313
2008-08-15 00:00:00,13.38456995201181,15.526614987080103,12.298172757475083
2008-08-16 00:00:00,13.339045773348097,15.458268733850128,12.310215946843854
2008-08-17 00:00:00,13.293521594684385,15.389922480620152,12.322259136212624
2008-08-18 00:00:00,13.247997416020672,15.321576227390182,12.334302325581396
2008-08-19 00:00:00,13.202473237356957,15.253229974160206,12.346345514950166
2008-08-20 00:00:00,13.156949058693245,15.184883720930232,12.358388704318937
2008-08-21 00:00:00,13.111424880029531,15.116537467700256,12.370431893687707
2008-08-22 00:00:00,13.06590070136582,15.048191214470286,12.382475083056478
2008-08-23 00:00:00,13.020376522702103,14.979844961240309,12.394518272425248
2008-08-24 00:00:00,12.974852344038391,14.911498708010337,12.40656146179402
2008-08-25 00:00:00,12.929328165374676,14.84315245478036,12.418604651162791
2008-08-26 00:00:00,12.883803986710964,14.774806201550385,12.430647840531561
2008-08-27 00:00:00,12.838279808047252,14.706459948320415,12.442691029900331
2008-08-28 00:00:00,12.792755629383535,14.63811369509044,12.454734219269103
2008-08-29 00:00:00,12.747231450719823,14.569767441860463,12.466777408637874
2008-08-30 00:00:00,12.70170727205611,14.501421188630493,12.478820598006644
2008-08-31 00:00:00,12.656183093392395,14.433074935400517,12.490863787375416
2008-09-01 00:00:00,12.610658914728681,14.364728682170542,12.502906976744185
2008-09-02 00:00:00,12.56513473606497,14.29638242894057,12.514950166112957
2008-09-03 00:00:00,12.519610557401256,14.228036175710594,12.526993355481729
2008-09-04 00:00:00,12.47408637873754,14.159689922480618,12.5390365448505
2008-09-05 00:00:00,12.428562200073827,14.091343669250646,12.551079734219268
2008-09-06 00:00:00,12.383038021410115,14.022997416020672,12.56312292358804
2008-09-07 00:00:00,12.337513842746402,13.954651162790697,12.575166112956811
2008-09-08 00:00:00,12.291989664082687,13.886304909560721,12.587209302325581
2008-09-09 00:00:00,12.246465485418973,13.81795865633075,12.599252491694351
2008-09-10 00:00:00,12.20094130675526,13.749612403100775,12.611295681063122
2008-09-11 00:00:00,12.155417128091548,13.681266149870801,12.623338870431894
2008-09-12 00:00:00,12.109892949427833,13.612919896640827,12.635382059800664
2008-09-13 00:00:00,12.06436877076412,13.544573643410851,12.647425249169435
2008-09-14 00:00:00,12.018844592100406,13.476227390180876,12.659468438538205
2008-09-15 00:00:00,11.97332041343669,13.407881136950904,12.671511627906977
2008-09-16 00:00:00,11.927796234772979,13.33953488372093,12.683554817275748
2008-09-17 00:00:00,11.882272056109265,13.271188630490954,12.695598006644516
2008-09-18 00:00:00,11.836747877445552,13.202842377260984,12.707641196013288
2008-09-19 00:00:00,11.79122369878184,13.134496124031008,12.71968438538206
2008-09-20 00:00:00,11.745699520118125,13.066149870801036,12.731727574750831
2008-09-21 00:00:00,11.700175341454411,12.99780361757106,12.743770764119603
2008-09-22 00:00:00,11.275415282392027,12.929457364341085,12.004651162790697
2008-09-23 00:00:00,11.189655172413794,12.752873563218392,12.013793103448275
2008-09-24 00:00:00,11.14386060937785,12.709450830140483,11.96832694763729
2008-09-25 00:00:00,11.09806604634191,12.66602809706258,11.922860791826311
2008-09-26 00:00:00,11.052271483305967,12.622605363984675,11.877394636015326
2008-09-27 00:00:00,11.006476920270023,12.579182630906766,11.831928480204343
2008-09-28 00:00:00,10.96068235723408,12.535759897828862,11.786462324393359
2008-09-29 00:00:00,10.914887794198139,12.492337164750959,11.740996168582376
2008-09-30 00:00:00,10.869093231162196,12.448914431673053,11.69553001277139
2008-10-01 00:00:00,10.823298668126256,12.405491698595148,11.65006385696041
2008-10-02 00:00:00,10.777504105090314,12.362068965517244,11.604597701149427
2008-10-03 00:00:00,10.73170954205437,12.318646232439335,11.559131545338442
2008-10-04 00:00:00,10.685914979018426,12.27522349936143,11.513665389527457
2008-10-05 00:00:00,10.640120415982484,12.231800766283527,11.468199233716474
2008-10-06 00:00:00,10.594325852946543,12.188378033205618,11.422733077905493
2008-10-07 00:00:00,10.5485312899106,12.144955300127714,11.377266922094508
2008-10-08 00:00:00,10.502736726874659,12.101532567049807,11.331800766283525
2008-10-09 00:00:00,10.456942163838717,12.058109833971903,11.286334610472542
2008-10-10 00:00:00,10.411147600802774,12.014687100894,11.240868454661557
2008-10-11 00:00:00,10.365353037766829,11.97126436781609,11.195402298850574
2008-10-12 00:00:00,10.319558474730888,11.927841634738186,11.149936143039591
2008-10-13 00:00:00,10.273763911694946,11.88441890166028,11.104469987228608
2008-10-14 00:00:00,10.227969348659004,11.840996168582373,11.059003831417623
2008-10-15 00:00:00,10.182174785623062,11.79757343550447,11.01353767560664
2008-10-16 00:00:00,10.136380222587121,11.754150702426566,10.968071519795657
2008-10-17 00:00:00,10.090585659551177,11.710727969348659,10.922605363984674
2008-10-18 00:00:00,10.044791096515237,11.667305236270755,10.877139208173691
2008-10-19 00:00:00,9.998996533479295,11.623882503192851,10.831673052362708
2008-10-20 00:00:00,9.953201970443349,11.580459770114942,10.786206896551723
2008-10-21 00:00:00,9.945812807881774,11.36781609195402,10.875862068965517
2008-10-22 00:00:00,10.082101806239738,11.254150702426566,11.107279693486591
2008-10-23 00:00:00,10.2183908045977,11.140485312899104,11.338697318007663
2008-10-24 00:00:00,10.354679802955664,11.026819923371647,11.570114942528736
2008-10-25 00:00:00,10.49096880131363,10.91315453384419,11.801532567049808
2008-10-26 00:00:00,10.627257799671593,10.79948914431673,12.032950191570881
2008-10-27 00:00:00,10.763546798029555,10.685823754789274,12.264367816091955
2008-10-28 00:00:00,10.89983579638752,10.572158365261814,12.49578544061303
2008-10-29 00:00:00,11.036124794745485,10.458492975734353,12.7272030651341
2008-10-30 00:00:00,11.172413793103447,10.344827586206897,12.958620689655172
2008-10-31 00:00:00,11.308702791461412,10.231162196679437,13.190038314176245
2008-11-01 00:00:00,11.444991789819378,10.11749680715198,13.421455938697317
2008-11-02 00:00:00,11.581280788177338,10.003831417624522,13.652873563218389
2008-11-03 00:00:00,11.717569786535305,9.890166028097063,13.884291187739464
2008-11-04 00:00:00,11.853858784893266,9.776500638569603,14.115708812260536
2008-11-05 00:00:00,11.990147783251233,9.662835249042145,14.347126436781611
2008-11-06 00:00:00,12.126436781609195,9.549169859514686,14.578544061302683
2008-11-07 00:00:00,12.262725779967159,9.435504469987228,14.809961685823755
2008-11-08 00:00:00,12.399014778325123,9.32183908045977,15.041379310344828
2008-11-09 00:00:00,12.535303776683088,9.20817369093231,15.2727969348659
2008-11-10 00:00:00,12.67159277504105,9.094508301404852,15.504214559386972
2008-11-11 00:00:00,12.807881773399016,8.980842911877394,15.735632183908047
2008-11-12 00:00:00,12.944170771756976,8.867177522349936,15.967049808429119
2008-11-13 00:00:00,13.080459770114942,8.753512132822477,16.19846743295019
2008-11-14 00:00:00,13.216748768472907,8.639846743295019,16.429885057471264
2008-11-15 00:00:00,13.353037766830868,8.52618135376756,16.661302681992336
2008-11-16 00:00:00,13.489326765188833,8.412515964240102,16.892720306513407
2008-11-17 00:00:00,13.625615763546799,8.298850574712644,17.124137931034483
2008-11-18 00:00:00,13.53826530612245,8.136904761904761,17.071428571428573
2008-11-19 00:00:00,13.267857142857142,8.005952380952381,16.7
2008-11-20 00:00:00,12.997448979591837,7.875,16.32857142857143
2008-11-21 00:00:00,12.72704081632653,7.7440476190476195,15.957142857142859
2008-11-22 00:00:00,12.456632653061224,7.613095238095238,15.585714285714285
2008-11-23 00:00:00,12.186224489795917,7.482142857142857,15.214285714285714
2008-11-24 00:00:00,11.915816326530614,7.351190476190477,14.842857142857145
2008-11-25 00:00:00,11.645408163265305,7.220238095238095,14.471428571428572
2008-11-26 00:00:00,11.375,7.089285714285714,14.1
2008-11-27 00:00:00,11.104591836734695,6.958333333333333,13.728571428571428
2008-11-28 00:00:00,10.834183673469386,6.827380952380952,13.357142857142858
2008-11-29 00:00:00,10.563775510204081,6.696428571428572,12.985714285714286
2008-11-30 00:00:00,10.293367346938776,6.565476190476191,12.614285714285714
2008-12-01 00:00:00,10.02295918367347,6.43452380952381,12.242857142857144
2008-12-02 00:00:00,9.752551020408163,6.303571428571428,11.871428571428572
2008-12-03 00:00:00,9.482142857142858,6.1726190476190474,11.5
2008-12-04 00:00:00,9.21173469387755,6.041666666666667,11.128571428571428
2008-12-05 00:00:00,8.941326530612246,5.910714285714285,10.757142857142858
2008-12-06 00:00:00,8.670918367346939,5.779761904761905,10.385714285714284
2008-12-07 00:00:00,8.400510204081632,5.648809523809525,10.014285714285714
2008-12-08 00:00:00,8.130102040816325,5.517857142857142,9.642857142857142
2008-12-09 00:00:00,7.8596938775510194,5.386904761904762,9.271428571428572
2008-12-10 00:00:00,7.589285714285714,5.2559523809523805,8.9
2008-12-11 00:00:00,7.318877551020408,5.124999999999999,8.528571428571428
2008-12-12 00:00:00,7.048469387755103,4.9940476190476195,8.157142857142858
2008-12-13 00:00:00,6.778061224489796,4.863095238095238,7.785714285714285
2008-12-14 00:00:00,6.50765306122449,4.732142857142857,7.414285714285714
2008-12-15 00:00:00,6.237244897959185,4.601190476190476,7.042857142857143
2008-12-16 00:00:00,6.073979591836735,4.529761904761905,6.7857142857142865
2008-12-17 00:00:00,6.0892857142857135,4.5773809523809526,6.8
2008-12-18 00:00:00,6.104591836734694,4.625,6.814285714285714
2008-12-19 00:00:00,6.119897959183674,4.6726190476190474,6.828571428571429
2008-12-20 00:00:00,6.135204081632653,4.720238095238096,6.842857142857143
2008-12-21 00:00:00,6.150510204081632,4.767857142857142,6.857142857142857
2008-12-22 00:00:00,6.165816326530611,4.815476190476191,6.871428571428572
2008-12-23 00:00:00,6.181122448979592,4.863095238095238,6.885714285714286
2008-12-24 00:00:00,6.19642857142857,4.910714285714286,6.9
2008-12-25 00:00:00,6.211734693877552,4.958333333333333,6.914285714285714
2008-12-26 00:00:00,6.2270408163265305,5.005952380952381,6.928571428571429
2008-12-27 00:00:00,6.242346938775511,5.053571428571429,6.942857142857143
2008-12-28 00:00:00,6.25765306122449,5.101190476190475,6.957142857142857
2008-12-29 00:00:00,6.272959183673469,5.148809523809524,6.971428571428572
2008-12-30 00:00:00,6.288265306122449,5.196428571428572,6.985714285714286
2008-12-31 00:00:00,6.303571428571428,5.2440476190476195,7.0
2009-01-01 00:00:00,6.3188775510204085,5.291666666666667,7.014285714285714
2009-01-02 00:00:00,6.334183673469388,5.339285714285715,7.028571428571429
2009-01-03 00:00:00,6.349489795918368,5.386904761904762,7.042857142857143
2009-01-04 00:00:00,6.3647959183673475,5.434523809523809,7.057142857142857
2009-01-05 00:00:00,6.380102040816325,5.482142857142857,7.071428571428572
2009-01-06 00:00:00,6.395408163265307,5.529761904761905,7.085714285714286
2009-01-07 00:00:00,6.410714285714286,5.5773809523809526,7.1
2009-01-08 00:00:00,6.426020408163266,5.625,7.114285714285714
2009-01-09 00:00:00,6.441326530612244,5.6726190476190474,7.128571428571429
2009-01-10 00:00:00,6.4566326530612255,5.720238095238095,7.142857142857143
2009-01-11 00:00:00,6.471938775510204,5.767857142857142,7.157142857142857
2009-01-12 00:00:00,6.487244897959182,5.81547619047619,7.171428571428573
2009-01-13 00:00:00,6.464285714285714,5.80952380952381,7.164285714285714
2009-01-14 00:00:00,6.416666666666667,5.769047619047619,7.1085714285714285
2009-01-15 00:00:00,6.369047619047619,5.728571428571429,7.052857142857144
