date,NH4,NO,DIN
5/12/2008,10.51377377,175.1370637,185.6508375
5/13/2008,10.6584985,176.17001,186.8285085
5/14/2008,10.80322322,177.2029563,188.0061795
5/15/2008,10.94794795,178.2359026,189.1838505
5/16/2008,11.09267267,179.2688488,190.3615215
5/17/2008,11.2373974,180.3017951,191.5391925
5/18/2008,11.38212212,181.3347414,192.7168635
5/19/2008,11.52684685,182.3676877,193.8945345
5/20/2008,11.67157157,183.400634,195.0722055
5/21/2008,11.8162963,184.4335802,196.2498765
5/22/2008,11.58619883,179.4039376,190.9901365
5/23/2008,11.35610136,174.374295,185.7303964
5/24/2008,11.1260039,169.3446524,180.4706563
5/25/2008,10.89590643,164.3150097,175.2109162
5/26/2008,10.66580897,159.2853671,169.9511761
5/27/2008,10.4357115,154.2557245,164.691436
5/28/2008,10.20561404,149.2260819,159.4316959
5/29/2008,9.975516569,144.1964392,154.1719558
5/30/2008,9.745419103,139.1667966,148.9122157
5/31/2008,9.515321637,134.137154,143.6524756
6/1/2008,9.285224172,129.1075114,138.3927355
6/2/2008,9.055126706,124.0778687,133.1329955
6/3/2008,8.82502924,119.0482261,127.8732554
6/4/2008,8.594931774,114.0185835,122.6135153
6/5/2008,8.364834308,108.9889409,117.3537752
6/6/2008,8.134736842,103.9592982,112.0940351
6/7/2008,7.904639376,98.92965562,106.834295
6/8/2008,7.67454191,93.900013,101.5745549
6/9/2008,7.444444444,88.87037037,96.31481481
6/10/2008,7.56973545,89.0203351,96.59007055
6/11/2008,7.695026455,89.17029982,96.86532628
6/12/2008,7.82031746,89.32026455,97.14058201
6/13/2008,7.945608466,89.47022928,97.41583774
6/14/2008,8.070899471,89.620194,97.69109347
6/15/2008,8.196190476,89.77015873,97.96634921
6/16/2008,8.321481481,89.92012346,98.24160494
6/17/2008,8.446772487,90.07008818,98.51686067
6/18/2008,8.572063492,90.22005291,98.7921164
6/19/2008,8.697354497,90.37001764,99.06737213
6/20/2008,8.822645503,90.51998236,99.34262787
6/21/2008,8.947936508,90.66994709,99.6178836
6/22/2008,9.073227513,90.81991182,99.89313933
6/23/2008,9.198518519,90.96987654,100.1683951
6/24/2008,9.323809524,91.11984127,100.4436508
6/25/2008,9.449100529,91.269806,100.7189065
6/26/2008,9.574391534,91.41977072,100.9941623
6/27/2008,9.69968254,91.56973545,101.269418
6/28/2008,9.824973545,91.71970018,101.5446737
6/29/2008,9.95026455,91.8696649,101.8199295
6/30/2008,10.07555556,92.01962963,102.0951852
7/1/2008,10.20084656,92.16959436,102.3704409
7/2/2008,10.32613757,92.31955908,102.6456966
7/3/2008,10.45142857,92.46952381,102.9209524
7/4/2008,10.57671958,92.61948854,103.1962081
7/5/2008,10.70201058,92.76945326,103.4714638
7/6/2008,10.82730159,92.91941799,103.7467196
7/7/2008,10.95259259,93.06938272,104.0219753
7/8/2008,11.0778836,93.21934744,104.297231
7/9/2008,11.2031746,93.36931217,104.5724868
7/10/2008,11.32846561,93.5192769,104.8477425
7/11/2008,11.45375661,93.66924162,105.1229982
7/12/2008,11.57904762,93.81920635,105.398254
7/13/2008,11.70433862,93.96917108,105.6735097
7/14/2008,11.82962963,94.1191358,105.9487654
7/15/2008,11.95492063,94.26910053,106.2240212
7/16/2008,12.08021164,94.41906526,106.4992769
7/17/2008,12.20550265,94.56902998,106.7745326
7/18/2008,12.33079365,94.71899471,107.0497884
7/19/2008,12.45608466,94.86895944,107.3250441
7/20/2008,12.58137566,95.01892416,107.6002998
7/21/2008,12.70666667,95.16888889,107.8755556
7/22/2008,12.54624339,95.82123457,108.367478
7/23/2008,12.38582011,96.47358025,108.8594004
7/24/2008,12.22539683,97.12592593,109.3513228
7/25/2008,12.06497354,97.7782716,109.8432451
7/26/2008,11.90455026,98.43061728,110.3351675
7/27/2008,11.74412698,99.08296296,110.8270899
7/28/2008,11.5837037,99.73530864,111.3190123
7/29/2008,11.42328042,100.3876543,111.8109347
7/30/2008,11.26285714,101.04,112.3028571
7/31/2008,11.10243386,101.6923457,112.7947795
8/1/2008,10.94201058,102.3446914,113.2867019
8/2/2008,10.7815873,102.997037,113.7786243
8/3/2008,10.62116402,103.6493827,114.2705467
8/4/2008,10.46074074,104.3017284,114.7624691
8/5/2008,10.30031746,104.9540741,115.2543915
8/6/2008,10.13989418,105.6064198,115.7463139
8/7/2008,9.979470899,106.2587654,116.2382363
8/8/2008,9.819047619,106.9111111,116.7301587
8/9/2008,9.658624339,107.5634568,117.2220811
8/10/2008,9.498201058,108.2158025,117.7140035
8/11/2008,9.337777778,108.8681481,118.2059259
8/12/2008,9.367055494,113.0246651,122.3917206
8/13/2008,9.39633321,117.1811821,126.5775153
8/14/2008,9.425610927,121.337699,130.76331
8/15/2008,9.454888643,125.494216,134.9491046
8/16/2008,9.484166359,129.6507329,139.1348993
8/17/2008,9.513444075,133.8072499,143.320694
8/18/2008,9.542721792,137.9637669,147.5064887
8/19/2008,9.571999508,142.1202838,151.6922833
8/20/2008,9.601277224,146.2768008,155.878078
8/21/2008,9.63055494,150.4333177,160.0638727
8/22/2008,9.659832657,154.5898347,164.2496674
8/23/2008,9.689110373,158.7463517,168.435462
8/24/2008,9.718388089,162.9028686,172.6212567
8/25/2008,9.747665805,167.0593856,176.8070514
8/26/2008,9.776943522,171.2159025,180.9928461
8/27/2008,9.806221238,175.3724195,185.1786407
8/28/2008,9.835498954,179.5289365,189.3644354
8/29/2008,9.86477667,183.6854534,193.5502301
8/30/2008,9.894054387,187.8419704,197.7360248
8/31/2008,9.923332103,191.9984873,201.9218194
9/1/2008,9.952609819,196.1550043,206.1076141
9/2/2008,9.981887535,200.3115213,210.2934088
9/3/2008,10.01116525,204.4680382,214.4792035
9/4/2008,10.04044297,208.6245552,218.6649982
9/5/2008,10.06972068,212.7810721,222.8507928
9/6/2008,10.0989984,216.9375891,227.0365875
9/7/2008,10.12827612,221.0941061,231.2223822
9/8/2008,10.15755383,225.250623,235.4081769
9/9/2008,10.18683155,229.40714,239.5939715
9/10/2008,10.21610927,233.5636569,243.7797662
9/11/2008,10.24538698,237.7201739,247.9655609
9/12/2008,10.2746647,241.8766909,252.1513556
9/13/2008,10.30394241,246.0332078,256.3371502
9/14/2008,10.33322013,250.1897248,260.5229449
9/15/2008,10.36249785,254.3462417,264.7087396
9/16/2008,10.39177556,258.5027587,268.8945343
9/17/2008,10.42105328,262.6592757,273.0803289
9/18/2008,10.450331,266.8157926,277.2661236
9/19/2008,10.47960871,270.9723096,281.4519183
9/20/2008,10.50888643,275.1288265,285.637713
9/21/2008,10.53816414,279.2853435,289.8235076
9/22/2008,10.56744186,283.4418605,294.0093023
9/23/2008,10.56551724,287.9448276,298.5103448
9/24/2008,10.46820379,290.6303959,301.0985997
9/25/2008,10.37089035,293.3159642,303.6868546
9/26/2008,10.2735769,296.0015326,306.2751095
9/27/2008,10.17626346,298.6871009,308.8633643
9/28/2008,10.07895001,301.3726692,311.4516192
9/29/2008,9.981636563,304.0582375,314.0398741
9/30/2008,9.884323116,306.7438059,316.628129
10/1/2008,9.78700967,309.4293742,319.2163839
10/2/2008,9.689696223,312.1149425,321.8046388
10/3/2008,9.592382777,314.8005109,324.3928936
10/4/2008,9.49506933,317.4860792,326.9811485
10/5/2008,9.397755884,320.1716475,329.5694034
10/6/2008,9.300442438,322.8572158,332.1576583
10/7/2008,9.203128991,325.5427842,334.7459132
10/8/2008,9.105815545,328.2283525,337.334168
10/9/2008,9.008502098,330.9139208,339.9224229
10/10/2008,8.911188652,333.5994891,342.5106778
10/11/2008,8.813875205,336.2850575,345.0989327
10/12/2008,8.716561759,338.9706258,347.6871876
10/13/2008,8.619248312,341.6561941,350.2754424
10/14/2008,8.521934866,344.3417625,352.8636973
10/15/2008,8.424621419,347.0273308,355.4519522
10/16/2008,8.327307973,349.7128991,358.0402071
10/17/2008,8.229994527,352.3984674,360.628462
10/18/2008,8.13268108,355.0840358,363.2167168
10/19/2008,8.035367634,357.7696041,365.8049717
10/20/2008,7.938054187,360.4551724,368.3932266
10/21/2008,7.927586207,362.5931034,370.5206897
10/22/2008,8.055304689,364.3491699,372.4044745
10/23/2008,8.183023171,366.1052363,374.2882594
10/24/2008,8.310741653,367.8613027,376.1720443
10/25/2008,8.438460135,369.6173691,378.0558292
10/26/2008,8.566178617,371.3734355,379.9396141
10/27/2008,8.693897099,373.1295019,381.823399
10/28/2008,8.821615581,374.8855683,383.7071839
10/29/2008,8.949334063,376.6416347,385.5909688
10/30/2008,9.077052545,378.3977011,387.4747537
10/31/2008,9.204771027,380.1537676,389.3585386
11/1/2008,9.332489509,381.909834,391.2423235
11/2/2008,9.460207991,383.6659004,393.1261084
11/3/2008,9.587926473,385.4219668,395.0098933
11/4/2008,9.715644955,387.1780332,396.8936782
11/5/2008,9.843363437,388.9340996,398.7774631
11/6/2008,9.971081919,390.690166,400.6612479
11/7/2008,10.0988004,392.4462324,402.5450328
11/8/2008,10.22651888,394.2022989,404.4288177
11/9/2008,10.35423737,395.9583653,406.3126026
11/10/2008,10.48195585,397.7144317,408.1963875
11/11/2008,10.60967433,399.4704981,410.0801724
11/12/2008,10.73739281,401.2265645,411.9639573
11/13/2008,10.86511129,402.9826309,413.8477422
11/14/2008,10.99282978,404.7386973,415.7315271
11/15/2008,11.12054826,406.4947637,417.615312
11/16/2008,11.24826674,408.2508301,419.4990969
11/17/2008,11.37598522,410.0068966,421.3828818
11/18/2008,11.35714286,412.1357143,423.4928571
11/19/2008,11.29285714,413.9928571,425.2857143
11/20/2008,11.22857143,415.85,427.0785714
11/21/2008,11.16428571,417.7071429,428.8714286
11/22/2008,11.1,419.5642857,430.6642857
11/23/2008,11.03571429,421.4214286,432.4571429
11/24/2008,10.97142857,423.2785714,434.25
11/25/2008,10.90714286,425.1357143,436.0428571
11/26/2008,10.84285714,426.9928571,437.8357143
11/27/2008,10.77857143,428.85,439.6285714
11/28/2008,10.71428571,430.7071429,441.4214286
11/29/2008,10.65,432.5642857,443.2142857
11/30/2008,10.58571429,434.4214286,445.0071429
12/1/2008,10.52142857,436.2785714,446.8
12/2/2008,10.45714286,438.1357143,448.5928571
12/3/2008,10.39285714,439.9928571,450.3857143
12/4/2008,10.32857143,441.85,452.1785714
12/5/2008,10.26428571,443.7071429,453.9714286
12/6/2008,10.2,445.5642857,455.7642857
12/7/2008,10.13571429,447.4214286,457.5571429
12/8/2008,10.07142857,449.2785714,459.35
12/9/2008,10.00714286,451.1357143,461.1428571
12/10/2008,9.942857143,452.9928571,462.9357143
12/11/2008,9.878571429,454.85,464.7285714
12/12/2008,9.814285714,456.7071429,466.5214286
12/13/2008,9.75,458.5642857,468.3142857
12/14/2008,9.685714286,460.4214286,470.1071429
12/15/2008,9.621428571,462.2785714,471.9
12/16/2008,9.6,463.3357143,472.9357143
12/17/2008,9.628571429,461.55,471.1785714
12/18/2008,9.657142857,459.7642857,469.4214286
12/19/2008,9.685714286,457.9785714,467.6642857
12/20/2008,9.714285714,456.1928571,465.9071429
12/21/2008,9.742857143,454.4071429,464.15
12/22/2008,9.771428571,452.6214286,462.3928571
12/23/2008,9.8,450.8357143,460.6357143
12/24/2008,9.828571429,449.05,458.8785714
12/25/2008,9.857142857,447.2642857,457.1214286
12/26/2008,9.885714286,445.4785714,455.3642857
12/27/2008,9.914285714,443.6928571,453.6071429
12/28/2008,9.942857143,441.9071429,451.85
12/29/2008,9.971428571,440.1214286,450.0928571
12/30/2008,10,438.3357143,448.3357143
12/31/2008,10.02857143,436.55,446.5785714
1/1/2009,10.05714286,434.7642857,444.8214286
1/2/2009,10.08571429,432.9785714,443.0642857
1/3/2009,10.11428571,431.1928571,441.3071429
1/4/2009,10.14285714,429.4071429,439.55
1/5/2009,10.17142857,427.6214286,437.7928571
1/6/2009,10.2,425.8357143,436.0357143
1/7/2009,10.22857143,424.05,434.2785714
1/8/2009,10.25714286,422.2642857,432.5214286
1/9/2009,10.28571429,420.4785714,430.7642857
1/10/2009,10.31428571,418.6928571,429.0071429
1/11/2009,10.34285714,416.9071429,427.25
1/12/2009,10.37142857,415.1214286,425.4928571
1/13/2009,10.35,412.7142857,423.0642857
1/14/2009,10.22,414.2485714,424.4685714
1/15/2009,10.09,415.7828571,425.8728571
1/16/2009,9.96,417.3171429,427.2771429
1/17/2009,9.83,418.8514286,428.6814286
1/18/2009,9.7,420.3857143,430.0857143
1/19/2009,9.57,421.92,431.49
1/20/2009,9.44,423.4542857,432.8942857
1/21/2009,9.31,424.9885714,434.2985714
1/22/2009,9.18,426.5228571,435.7028571
1/23/2009,9.05,428.0571429,437.1071429
1/24/2009,8.92,429.5914286,438.5114286
1/25/2009,8.79,431.1257143,439.9157143
1/26/2009,8.66,432.66,441.32
1/27/2009,8.53,434.1942857,442.7242857
1/28/2009,8.4,435.7285714,444.1285714
1/29/2009,8.27,437.2628571,445.5328571
1/30/2009,8.14,438.7971429,446.9371429
1/31/2009,8.01,440.3314286,448.3414286
2/1/2009,7.88,441.8657143,449.7457143
2/2/2009,7.75,443.4,451.15
2/3/2009,7.62,444.9342857,452.5542857
2/4/2009,7.49,446.4685714,453.9585714
2/5/2009,7.36,448.0028571,455.3628571
2/6/2009,7.23,449.5371429,456.7671429
2/7/2009,7.1,451.0714286,458.1714286
2/8/2009,6.97,452.6057143,459.5757143
2/9/2009,6.84,454.14,460.98
2/10/2009,6.838571429,456.4242857,463.2628571
2/11/2009,6.837142857,458.7085714,465.5457143
2/12/2009,6.835714286,460.9928571,467.8285714
2/13/2009,6.937362637,459.1725275,466.1098901
2/14/2009,7.039010989,457.3521978,464.3912088
2/15/2009,7.140659341,455.5318681,462.6725275
2/16/2009,7.242307692,453.7115385,460.9538462
2/17/2009,7.343956044,451.8912088,459.2351648
2/18/2009,7.445604396,450.0708791,457.5164835
2/19/2009,7.547252747,448.2505495,455.7978022
2/20/2009,7.648901099,446.4302198,454.0791209
2/21/2009,7.750549451,444.6098901,452.3604396
2/22/2009,7.852197802,442.7895604,450.6417582
2/23/2009,7.953846154,440.9692308,448.9230769
2/24/2009,8.055494505,439.1489011,447.2043956
2/25/2009,8.157142857,437.3285714,445.4857143
2/26/2009,8.258791209,435.5082418,443.767033
2/27/2009,8.36043956,433.6879121,442.0483516
2/28/2009,8.462087912,431.8675824,440.3296703
3/1/2009,8.563736264,430.0472527,438.610989
3/2/2009,8.665384615,428.2269231,436.8923077
3/3/2009,8.767032967,426.4065934,435.1736264
3/4/2009,8.868681319,424.5862637,433.4549451
3/5/2009,8.97032967,422.7659341,431.7362637
3/6/2009,9.071978022,420.9456044,430.0175824
3/7/2009,9.173626374,419.1252747,428.2989011
3/8/2009,9.275274725,417.3049451,426.5802198
3/9/2009,9.376923077,415.4846154,424.8615385
3/10/2009,9.370588235,412.3470588,421.7176471
3/11/2009,9.410564226,410.1104442,419.5210084
3/12/2009,9.450540216,407.8738295,417.3243697
3/13/2009,9.490516206,405.6372149,415.1277311
3/14/2009,9.530492197,403.4006002,412.9310924
3/15/2009,9.570468187,401.1639856,410.7344538
3/16/2009,9.610444178,398.9273709,408.5378151
3/17/2009,9.650420168,396.6907563,406.3411765
3/18/2009,9.690396158,394.4541417,404.1445378
3/19/2009,9.730372149,392.217527,401.9478992
3/20/2009,9.770348139,389.9809124,399.7512605
3/21/2009,9.81032413,387.7442977,397.5546218
3/22/2009,9.85030012,385.5076831,395.3579832
3/23/2009,9.89027611,383.2710684,393.1613445
3/24/2009,9.930252101,381.0344538,390.9647059
3/25/2009,9.970228091,378.7978391,388.7680672
3/26/2009,10.01020408,376.5612245,386.5714286
3/27/2009,10.05018007,374.3246098,384.3747899
3/28/2009,10.09015606,372.0879952,382.1781513
3/29/2009,10.13013205,369.8513806,379.9815126
3/30/2009,10.17010804,367.6147659,377.7848739
3/31/2009,10.21008403,365.3781513,375.5882353
4/1/2009,10.25006002,363.1415366,373.3915966
4/2/2009,10.29003601,360.904922,371.194958
4/3/2009,10.330012,358.6683073,368.9983193
4/4/2009,10.369988,356.4316927,366.8016807
4/5/2009,10.40996399,354.195078,364.605042
4/6/2009,10.44993998,351.9584634,362.4084034
4/7/2009,10.48991597,349.7218487,360.2117647
4/8/2009,10.52989196,347.4852341,358.0151261
4/9/2009,10.56986795,345.2486194,355.8184874
4/10/2009,10.60984394,343.0120048,353.6218487
4/11/2009,10.64981993,340.7753902,351.4252101
4/12/2009,10.68979592,338.5387755,349.2285714
4/13/2009,10.72977191,336.3021609,347.0319328
4/14/2009,10.7697479,334.0655462,344.8352941
4/15/2009,10.80972389,331.8289316,342.6386555
4/16/2009,10.84969988,329.5923169,340.4420168
4/17/2009,10.88967587,327.3557023,338.2453782
4/18/2009,10.92965186,325.1190876,336.0487395
4/19/2009,10.96962785,322.882473,333.8521008
4/20/2009,11.00960384,320.6458583,331.6554622
4/21/2009,11.04957983,318.4092437,329.4588235
4/22/2009,11.08955582,316.1726291,327.2621849
4/23/2009,11.12953181,313.9360144,325.0655462
4/24/2009,11.1695078,311.6993998,322.8689076
4/25/2009,11.20948379,309.4627851,320.6722689
4/26/2009,11.24945978,307.2261705,318.4756303
4/27/2009,11.28943577,304.9895558,316.2789916
4/28/2009,11.32941176,302.7529412,314.0823529
4/29/2009,11.15714286,297.5571429,308.7142857
4/30/2009,11.46813187,288.7758242,300.243956
5/1/2009,11.77912088,279.9945055,291.7736264
5/2/2009,12.09010989,271.2131868,283.3032967
5/3/2009,12.4010989,262.4318681,274.832967
5/4/2009,12.71208791,253.6505495,266.3626374
5/5/2009,13.02307692,244.8692308,257.8923077
5/6/2009,13.33406593,236.0879121,249.421978
5/7/2009,13.64505495,227.3065934,240.9516484
5/8/2009,13.95604396,218.5252747,232.4813187
5/9/2009,14.26703297,209.743956,224.010989
5/10/2009,14.57802198,200.9626374,215.5406593
5/11/2009,14.88901099,192.1813187,207.0703297
5/12/2009,15.2,183.4,198.6
5/13/2009,14.96594383,181.5869357,196.5528795
5/14/2009,14.73188766,179.7738713,194.505759
5/15/2009,14.4978315,177.960807,192.4586385
5/16/2009,14.26377533,176.1477426,190.411518
5/17/2009,14.02971916,174.3346783,188.3643974
5/18/2009,13.79566299,172.5216139,186.3172769
5/19/2009,13.56160683,170.7085496,184.2701564
5/20/2009,13.32755066,168.8954852,182.2230359
5/21/2009,13.09349449,167.0824209,180.1759154
5/22/2009,12.85943832,165.2693566,178.1287949
5/23/2009,12.62538215,163.4562922,176.0816744
5/24/2009,12.39132599,161.6432279,174.0345539
5/25/2009,12.15726982,159.8301635,171.9874333
5/26/2009,11.92321365,158.0170992,169.9403128
5/27/2009,11.68915748,156.2040348,167.8931923
5/28/2009,11.45510132,154.3909705,165.8460718
5/29/2009,11.22104515,152.5779062,163.7989513
5/30/2009,10.98698898,150.7648418,161.7518308
5/31/2009,10.75293281,148.9517775,159.7047103
6/1/2009,10.51887664,147.1387131,157.6575898
6/2/2009,10.28482048,145.3256488,155.6104692
6/3/2009,10.05076431,143.5125844,153.5633487
6/4/2009,9.816708141,141.6995201,151.5162282
6/5/2009,9.582651973,139.8864557,149.4691077
6/6/2009,9.348595805,138.0733914,147.4219872
6/7/2009,9.114539637,136.2603271,145.3748667
6/8/2009,8.88048347,134.4472627,143.3277462
6/9/2009,8.646427302,132.6341984,141.2806257
6/10/2009,8.412371134,130.821134,139.2335052
6/11/2009,8.453474609,128.9613608,137.4148354
6/12/2009,8.494578083,127.1015875,135.5961656
6/13/2009,8.535681558,125.2418143,133.7774958
6/14/2009,8.576785032,123.382041,131.958826
6/15/2009,8.617888507,121.5222677,130.1401563
6/16/2009,8.658991982,119.6624945,128.3214865
6/17/2009,8.700095456,117.8027212,126.5028167
6/18/2009,8.741198931,115.942948,124.6841469
6/19/2009,8.782302405,114.0831747,122.8654771
6/20/2009,8.82340588,112.2234015,121.0468074
6/21/2009,8.864509355,110.3636282,119.2281376
6/22/2009,8.905612829,108.503855,117.4094678
6/23/2009,8.946716304,106.6440817,115.590798
6/24/2009,8.987819779,104.7843085,113.7721282
6/25/2009,9.028923253,102.9245352,111.9534585
6/26/2009,9.070026728,101.0647619,110.1347887
6/27/2009,9.111130202,99.20498869,108.3161189
6/28/2009,9.152233677,97.34521544,106.4974491
6/29/2009,9.193337152,95.48544218,104.6787793
6/30/2009,9.234440626,93.62566893,102.8601096
7/1/2009,9.275544101,91.76589567,101.0414398
7/2/2009,9.316647575,89.90612242,99.22276999
7/3/2009,9.35775105,88.04634916,97.40410021
7/4/2009,9.398854525,86.18657591,95.58543043
7/5/2009,9.439957999,84.32680266,93.76676065
7/6/2009,9.481061474,82.4670294,91.94809087
7/7/2009,9.472164948,81.46018655,90.9323515
7/8/2009,9.434167894,80.78456063,90.21872852
7/9/2009,9.396170839,80.10893471,89.50510555
7/10/2009,9.358173785,79.43330879,88.79148257
7/11/2009,9.32017673,78.75768287,88.0778596
7/12/2009,9.282179676,78.08205695,87.36423662
7/13/2009,9.244182622,77.40643103,86.65061365
7/14/2009,9.206185567,76.73080511,85.93699067
7/15/2009,9.168188513,76.05517919,85.2233677
7/16/2009,9.130191458,75.37955326,84.50974472
7/17/2009,9.092194404,74.70392734,83.79612175
7/18/2009,9.054197349,74.02830142,83.08249877
7/19/2009,9.016200295,73.3526755,82.3688758
7/20/2009,8.97820324,72.67704958,81.65525282
