date,Chla
4/18/2008,19.23716574
4/19/2008,19.36722437
4/20/2008,19.497283
4/21/2008,19.62734163
4/22/2008,19.75740026
4/23/2008,19.88745889
4/24/2008,20.01751752
4/25/2008,20.14757615
4/26/2008,20.27763478
4/27/2008,20.40769341
4/28/2008,20.53775204
4/29/2008,20.66781067
4/30/2008,20.7978693
5/1/2008,20.92792793
5/2/2008,21.05798656
5/3/2008,21.18804519
5/4/2008,21.31810382
5/5/2008,21.44816245
5/6/2008,21.57822108
5/7/2008,21.70827971
5/8/2008,21.83833834
5/9/2008,21.96839697
5/10/2008,22.0984556
5/11/2008,22.22851423
5/12/2008,22.35857286
5/13/2008,22.48863149
5/14/2008,22.61869012
5/15/2008,22.74874875
5/16/2008,22.87880738
5/17/2008,23.00886601
5/18/2008,23.13892464
5/19/2008,23.26898327
5/20/2008,23.3990419
5/21/2008,23.52910053
5/22/2008,23.07685881
5/23/2008,22.6246171
5/24/2008,22.17237538
5/25/2008,21.72013367
5/26/2008,21.26789195
5/27/2008,20.81565024
5/28/2008,20.36340852
5/29/2008,19.91116681
5/30/2008,19.45892509
5/31/2008,19.00668338
6/1/2008,18.55444166
6/2/2008,18.10219994
6/3/2008,17.64995823
6/4/2008,17.19771651
6/5/2008,16.7454748
6/6/2008,16.29323308
6/7/2008,15.84099137
6/8/2008,15.38874965
6/9/2008,14.93650794
6/10/2008,15.03269085
6/11/2008,15.12887377
6/12/2008,15.22505669
6/13/2008,15.32123961
6/14/2008,15.41742252
6/15/2008,15.51360544
6/16/2008,15.60978836
6/17/2008,15.70597128
6/18/2008,15.8021542
6/19/2008,15.89833711
6/20/2008,15.99452003
6/21/2008,16.09070295
6/22/2008,16.18688587
6/23/2008,16.28306878
6/24/2008,16.3792517
6/25/2008,16.47543462
6/26/2008,16.57161754
6/27/2008,16.66780045
6/28/2008,16.76398337
6/29/2008,16.86016629
6/30/2008,16.95634921
7/1/2008,17.05253212
7/2/2008,17.14871504
7/3/2008,17.24489796
7/4/2008,17.34108088
7/5/2008,17.43726379
7/6/2008,17.53344671
7/7/2008,17.62962963
7/8/2008,17.72581255
7/9/2008,17.82199546
7/10/2008,17.91817838
7/11/2008,18.0143613
7/12/2008,18.11054422
7/13/2008,18.20672714
7/14/2008,18.30291005
7/15/2008,18.39909297
7/16/2008,18.49527589
7/17/2008,18.59145881
7/18/2008,18.68764172
7/19/2008,18.78382464
7/20/2008,18.88000756
7/21/2008,18.97619048
7/22/2008,18.68223734
7/23/2008,18.3882842
7/24/2008,18.09433107
7/25/2008,17.80037793
7/26/2008,17.50642479
7/27/2008,17.21247166
7/28/2008,16.91851852
7/29/2008,16.62456538
7/30/2008,16.33061224
7/31/2008,16.03665911
8/1/2008,15.74270597
8/2/2008,15.44875283
8/3/2008,15.1547997
8/4/2008,14.86084656
8/5/2008,14.56689342
8/6/2008,14.27294029
8/7/2008,13.97898715
8/8/2008,13.68503401
8/9/2008,13.39108088
8/10/2008,13.09712774
8/11/2008,12.8031746
8/12/2008,12.76679938
8/13/2008,12.73042416
8/14/2008,12.69404894
8/15/2008,12.65767372
8/16/2008,12.62129849
8/17/2008,12.58492327
8/18/2008,12.54854805
8/19/2008,12.51217283
8/20/2008,12.47579761
8/21/2008,12.43942238
8/22/2008,12.40304716
8/23/2008,12.36667194
8/24/2008,12.33029672
8/25/2008,12.2939215
8/26/2008,12.25754627
8/27/2008,12.22117105
8/28/2008,12.18479583
8/29/2008,12.14842061
8/30/2008,12.11204539
8/31/2008,12.07567016
9/1/2008,12.03929494
9/2/2008,12.00291972
9/3/2008,11.9665445
9/4/2008,11.93016928
9/5/2008,11.89379406
9/6/2008,11.85741883
9/7/2008,11.82104361
9/8/2008,11.78466839
9/9/2008,11.74829317
9/10/2008,11.71191795
9/11/2008,11.67554272
9/12/2008,11.6391675
9/13/2008,11.60279228
9/14/2008,11.56641706
9/15/2008,11.53004184
9/16/2008,11.49366661
9/17/2008,11.45729139
9/18/2008,11.42091617
9/19/2008,11.38454095
9/20/2008,11.34816573
9/21/2008,11.3117905
9/22/2008,11.27541528
9/23/2008,11.18965517
9/24/2008,11.14386061
9/25/2008,11.09806605
9/26/2008,11.05227148
9/27/2008,11.00647692
9/28/2008,10.96068236
9/29/2008,10.91488779
9/30/2008,10.86909323
10/1/2008,10.82329867
10/2/2008,10.77750411
10/3/2008,10.73170954
10/4/2008,10.68591498
10/5/2008,10.64012042
10/6/2008,10.59432585
10/7/2008,10.54853129
10/8/2008,10.50273673
10/9/2008,10.45694216
10/10/2008,10.4111476
10/11/2008,10.36535304
10/12/2008,10.31955847
10/13/2008,10.27376391
10/14/2008,10.22796935
10/15/2008,10.18217479
10/16/2008,10.13638022
10/17/2008,10.09058566
10/18/2008,10.0447911
10/19/2008,9.998996533
10/20/2008,9.95320197
10/21/2008,9.945812808
10/22/2008,10.08210181
10/23/2008,10.2183908
10/24/2008,10.3546798
10/25/2008,10.4909688
10/26/2008,10.6272578
10/27/2008,10.7635468
10/28/2008,10.8998358
10/29/2008,11.03612479
10/30/2008,11.17241379
10/31/2008,11.30870279
11/1/2008,11.44499179
11/2/2008,11.58128079
11/3/2008,11.71756979
11/4/2008,11.85385878
11/5/2008,11.99014778
11/6/2008,12.12643678
11/7/2008,12.26272578
11/8/2008,12.39901478
11/9/2008,12.53530378
11/10/2008,12.67159278
11/11/2008,12.80788177
11/12/2008,12.94417077
11/13/2008,13.08045977
11/14/2008,13.21674877
11/15/2008,13.35303777
11/16/2008,13.48932677
11/17/2008,13.62561576
11/18/2008,13.53826531
11/19/2008,13.26785714
11/20/2008,12.99744898
11/21/2008,12.72704082
11/22/2008,12.45663265
11/23/2008,12.18622449
11/24/2008,11.91581633
11/25/2008,11.64540816
11/26/2008,11.375
11/27/2008,11.10459184
11/28/2008,10.83418367
11/29/2008,10.56377551
11/30/2008,10.29336735
12/1/2008,10.02295918
12/2/2008,9.75255102
12/3/2008,9.482142857
12/4/2008,9.211734694
12/5/2008,8.941326531
12/6/2008,8.670918367
12/7/2008,8.400510204
12/8/2008,8.130102041
12/9/2008,7.859693878
12/10/2008,7.589285714
12/11/2008,7.318877551
12/12/2008,7.048469388
12/13/2008,6.778061224
12/14/2008,6.507653061
12/15/2008,6.237244898
12/16/2008,6.073979592
12/17/2008,6.089285714
12/18/2008,6.104591837
12/19/2008,6.119897959
12/20/2008,6.135204082
12/21/2008,6.150510204
12/22/2008,6.165816327
12/23/2008,6.181122449
12/24/2008,6.196428571
12/25/2008,6.211734694
12/26/2008,6.227040816
12/27/2008,6.242346939
12/28/2008,6.257653061
12/29/2008,6.272959184
12/30/2008,6.288265306
12/31/2008,6.303571429
1/1/2009,6.318877551
1/2/2009,6.334183673
1/3/2009,6.349489796
1/4/2009,6.364795918
1/5/2009,6.380102041
1/6/2009,6.395408163
1/7/2009,6.410714286
1/8/2009,6.426020408
1/9/2009,6.441326531
1/10/2009,6.456632653
1/11/2009,6.471938776
1/12/2009,6.487244898
1/13/2009,6.464285714
1/14/2009,6.416666667
1/15/2009,6.369047619
1/16/2009,6.321428571
1/17/2009,6.273809524
1/18/2009,6.226190476
1/19/2009,6.178571429
1/20/2009,6.130952381
1/21/2009,6.083333333
1/22/2009,6.035714286
1/23/2009,5.988095238
1/24/2009,5.94047619
1/25/2009,5.892857143
1/26/2009,5.845238095
1/27/2009,5.797619048
1/28/2009,5.75
1/29/2009,5.702380952
1/30/2009,5.654761905
1/31/2009,5.607142857
2/1/2009,5.55952381
2/2/2009,5.511904762
2/3/2009,5.464285714
2/4/2009,5.416666667
2/5/2009,5.369047619
2/6/2009,5.321428571
2/7/2009,5.273809524
2/8/2009,5.226190476
2/9/2009,5.178571429
2/10/2009,5.176870748
2/11/2009,5.175170068
2/12/2009,5.173469388
2/13/2009,5.329277865
2/14/2009,5.485086342
2/15/2009,5.640894819
2/16/2009,5.796703297
2/17/2009,5.952511774
2/18/2009,6.108320251
2/19/2009,6.264128728
2/20/2009,6.419937206
2/21/2009,6.575745683
2/22/2009,6.73155416
2/23/2009,6.887362637
2/24/2009,7.043171115
2/25/2009,7.198979592
2/26/2009,7.354788069
2/27/2009,7.510596546
2/28/2009,7.666405024
3/1/2009,7.822213501
3/2/2009,7.978021978
3/3/2009,8.133830455
3/4/2009,8.289638932
3/5/2009,8.44544741
3/6/2009,8.601255887
3/7/2009,8.757064364
3/8/2009,8.912872841
3/9/2009,9.068681319
3/10/2009,9.229691877
3/11/2009,9.322357514
3/12/2009,9.415023152
3/13/2009,9.50768879
3/14/2009,9.600354427
3/15/2009,9.693020065
3/16/2009,9.785685703
3/17/2009,9.878351341
3/18/2009,9.971016978
3/19/2009,10.06368262
3/20/2009,10.15634825
3/21/2009,10.24901389
3/22/2009,10.34167953
3/23/2009,10.43434517
3/24/2009,10.5270108
3/25/2009,10.61967644
3/26/2009,10.71234208
3/27/2009,10.80500772
3/28/2009,10.89767336
3/29/2009,10.99033899
3/30/2009,11.08300463
3/31/2009,11.17567027
4/1/2009,11.26833591
4/2/2009,11.36100154
4/3/2009,11.45366718
4/4/2009,11.54633282
4/5/2009,11.63899846
4/6/2009,11.73166409
4/7/2009,11.82432973
4/8/2009,11.91699537
4/9/2009,12.00966101
4/10/2009,12.10232664
4/11/2009,12.19499228
4/12/2009,12.28765792
4/13/2009,12.38032356
4/14/2009,12.4729892
4/15/2009,12.56565483
4/16/2009,12.65832047
4/17/2009,12.75098611
4/18/2009,12.84365175
4/19/2009,12.93631738
4/20/2009,13.02898302
4/21/2009,13.12164866
4/22/2009,13.2143143
4/23/2009,13.30697993
4/24/2009,13.39964557
4/25/2009,13.49231121
4/26/2009,13.58497685
4/27/2009,13.67764249
4/28/2009,13.77030812
4/29/2009,13.64540816
4/30/2009,13.53257457
5/1/2009,13.41974097
5/2/2009,13.30690738
5/3/2009,13.19407378
5/4/2009,13.08124019
5/5/2009,12.96840659
5/6/2009,12.855573
5/7/2009,12.7427394
5/8/2009,12.62990581
5/9/2009,12.51707221
5/10/2009,12.40423862
5/11/2009,12.29140502
5/12/2009,12.17857143
5/13/2009,12.18840125
5/14/2009,12.19823108
5/15/2009,12.2080609
5/16/2009,12.21789073
5/17/2009,12.22772056
5/18/2009,12.23755038
5/19/2009,12.24738021
5/20/2009,12.25721003
5/21/2009,12.26703986
5/22/2009,12.27686968
5/23/2009,12.28669951
5/24/2009,12.29652933
5/25/2009,12.30635916
5/26/2009,12.31618898
5/27/2009,12.32601881
5/28/2009,12.33584863
5/29/2009,12.34567846
5/30/2009,12.35550828
5/31/2009,12.36533811
6/1/2009,12.37516794
6/2/2009,12.38499776
6/3/2009,12.39482759
6/4/2009,12.40465741
6/5/2009,12.41448724
6/6/2009,12.42431706
6/7/2009,12.43414689
6/8/2009,12.44397671
6/9/2009,12.45380654
6/10/2009,12.46363636
6/11/2009,12.7461705
6/12/2009,13.02870463
6/13/2009,13.31123876
6/14/2009,13.59377289
6/15/2009,13.87630703
6/16/2009,14.15884116
6/17/2009,14.44137529
6/18/2009,14.72390942
6/19/2009,15.00644356
6/20/2009,15.28897769
6/21/2009,15.57151182
6/22/2009,15.85404595
6/23/2009,16.13658009
6/24/2009,16.41911422
6/25/2009,16.70164835
6/26/2009,16.98418248
6/27/2009,17.26671662
6/28/2009,17.54925075
6/29/2009,17.83178488
6/30/2009,18.11431901
7/1/2009,18.39685315
7/2/2009,18.67938728
7/3/2009,18.96192141
7/4/2009,19.24445554
7/5/2009,19.52698968
7/6/2009,19.80952381
7/7/2009,20.02721088
7/8/2009,19.94727891
7/9/2009,19.86734694
7/10/2009,19.78741497
7/11/2009,19.70748299
7/12/2009,19.62755102
7/13/2009,19.54761905
7/14/2009,19.46768707
7/15/2009,19.3877551
7/16/2009,19.30782313
7/17/2009,19.22789116
7/18/2009,19.14795918
7/19/2009,19.06802721
7/20/2009,18.98809524
7/21/2009,18.90816327
7/22/2009,18.82823129
7/23/2009,18.74829932
7/24/2009,18.66836735
7/25/2009,18.58843537
7/26/2009,18.5085034
7/27/2009,18.42857143
7/28/2009,18.34863946
7/29/2009,18.26870748
7/30/2009,18.18877551
7/31/2009,18.10884354
8/1/2009,18.02891156
8/2/2009,17.94897959
8/3/2009,17.86904762
8/4/2009,17.78911565
8/5/2009,17.70918367
8/6/2009,17.6292517
8/7/2009,17.54931973
8/8/2009,17.46938776
8/9/2009,17.38945578
8/10/2009,17.30952381
8/11/2009,17.22959184
8/12/2009,17.14965986
8/13/2009,17.06972789
8/14/2009,16.98979592
8/15/2009,16.90986395
8/16/2009,16.82993197
8/17/2009,16.75
8/18/2009,16.59438776
8/19/2009,16.39285714
8/20/2009,16.19132653
8/21/2009,15.98979592
8/22/2009,15.78826531
8/23/2009,15.58673469
8/24/2009,15.38520408
8/25/2009,15.18367347
8/26/2009,14.98214286
8/27/2009,14.78061224
8/28/2009,14.57908163
8/29/2009,14.37755102
8/30/2009,14.17602041
8/31/2009,13.9744898
9/1/2009,13.77295918
9/2/2009,13.57142857
9/3/2009,13.36989796
9/4/2009,13.16836735
9/5/2009,12.96683673
9/6/2009,12.76530612
9/7/2009,12.56377551
9/8/2009,12.3622449
9/9/2009,12.16071429
9/10/2009,11.95918367
9/11/2009,11.75765306
9/12/2009,11.55612245
9/13/2009,11.35459184
9/14/2009,11.15306122
9/15/2009,11.00510204
9/16/2009,11.14030612
9/17/2009,11.2755102
9/18/2009,11.41071429
9/19/2009,11.54591837
9/20/2009,11.68112245
9/21/2009,11.81632653
9/22/2009,11.95153061
9/23/2009,12.08673469
9/24/2009,12.22193878
9/25/2009,12.35714286
9/26/2009,12.49234694
9/27/2009,12.62755102
9/28/2009,12.7627551
9/29/2009,12.89795918
9/30/2009,13.03316327
10/1/2009,13.16836735
10/2/2009,13.30357143
10/3/2009,13.43877551
10/4/2009,13.57397959
10/5/2009,13.70918367
10/6/2009,13.84438776
10/7/2009,13.97959184
10/8/2009,14.11479592
10/9/2009,14.25
10/10/2009,14.38520408
10/11/2009,14.52040816
10/12/2009,14.65561224
10/13/2009,14.94081633
10/14/2009,15.04489796
10/15/2009,15.14897959
10/16/2009,15.25306122
10/17/2009,15.35714286
10/18/2009,15.46122449
10/19/2009,15.56530612
10/20/2009,15.66938776
10/21/2009,15.77346939
10/22/2009,15.87755102
10/23/2009,15.98163265
10/24/2009,16.08571429
10/25/2009,16.18979592
10/26/2009,16.29387755
10/27/2009,16.39795918
10/28/2009,16.50204082
10/29/2009,16.60612245
10/30/2009,16.71020408
10/31/2009,16.81428571
11/1/2009,16.91836735
11/2/2009,17.02244898
11/3/2009,17.12653061
11/4/2009,17.23061224
11/5/2009,17.33469388
11/6/2009,17.43877551
11/7/2009,17.54285714
11/8/2009,17.64693878
11/9/2009,17.75102041
11/10/2009,17.85510204
11/11/2009,17.95918367
11/12/2009,18.06326531
11/13/2009,18.16734694
11/14/2009,18.27142857
11/15/2009,18.3755102
11/16/2009,18.47959184
11/17/2009,18.33928571
11/18/2009,18.1505102
11/19/2009,17.96173469
11/20/2009,17.77295918
11/21/2009,17.58418367
11/22/2009,17.39540816
11/23/2009,17.20663265
11/24/2009,17.01785714
11/25/2009,16.82908163
11/26/2009,16.64030612
11/27/2009,16.45153061
11/28/2009,16.2627551
11/29/2009,16.07397959
11/30/2009,15.88520408
12/1/2009,15.69642857
12/2/2009,15.50765306
12/3/2009,15.31887755
12/4/2009,15.13010204
12/5/2009,14.94132653
12/6/2009,14.75255102
12/7/2009,14.56377551
12/8/2009,14.375
12/9/2009,14.18622449
12/10/2009,13.99744898
12/11/2009,13.80867347
12/12/2009,13.61989796
12/13/2009,13.43112245
12/14/2009,13.24234694
12/15/2009,13.13333333
12/16/2009,13.03809524
12/17/2009,12.94285714
12/18/2009,12.84761905
12/19/2009,12.75238095
12/20/2009,12.65714286
12/21/2009,12.56190476
12/22/2009,12.46666667
12/23/2009,12.37142857
12/24/2009,12.27619048
12/25/2009,12.18095238
12/26/2009,12.08571429
12/27/2009,11.99047619
12/28/2009,11.8952381
12/29/2009,11.8
12/30/2009,11.7047619
12/31/2009,11.60952381
1/1/2010,11.51428571
1/2/2010,11.41904762
1/3/2010,11.32380952
1/4/2010,11.22857143
1/5/2010,11.13333333
1/6/2010,11.03809524
1/7/2010,10.94285714
1/8/2010,10.84761905
1/9/2010,10.75238095
1/10/2010,10.65714286
1/11/2010,10.56190476
1/12/2010,10.46666667
1/13/2010,10.37142857
1/14/2010,10.26595745
1/15/2010,10.29490191
1/16/2010,10.32384637
1/17/2010,10.35279083
1/18/2010,10.38173529
1/19/2010,10.41067975
1/20/2010,10.43962421
1/21/2010,10.46856867
1/22/2010,10.49751313
1/23/2010,10.52645758
1/24/2010,10.55540204
1/25/2010,10.5843465
1/26/2010,10.61329096
1/27/2010,10.64223542
1/28/2010,10.67117988
1/29/2010,10.70012434
1/30/2010,10.7290688
1/31/2010,10.75801326
2/1/2010,10.78695772
2/2/2010,10.81590218
2/3/2010,10.84484664
2/4/2010,10.8737911
2/5/2010,10.90273556
2/6/2010,10.93168002
2/7/2010,10.96062448
2/8/2010,10.98956894
2/9/2010,11.0185134
2/10/2010,11.04745786
2/11/2010,11.07640232
2/12/2010,11.10534678
2/13/2010,11.13429124
2/14/2010,11.1632357
2/15/2010,11.19218016
2/16/2010,11.22112462
2/17/2010,11.25006908
2/18/2010,11.27901354
2/19/2010,11.307958
2/20/2010,11.33690246
2/21/2010,11.36584692
2/22/2010,11.39479138
2/23/2010,11.42373584
2/24/2010,11.4526803
2/25/2010,11.48162476
2/26/2010,11.51056922
2/27/2010,11.53951368
2/28/2010,11.56845814
3/1/2010,11.5974026
3/2/2010,11.59253247
3/3/2010,11.58766234
3/4/2010,11.58279221
3/5/2010,11.57792208
3/6/2010,11.57305195
3/7/2010,11.56818182
3/8/2010,11.56331169
3/9/2010,11.55844156
3/10/2010,11.55357143
3/11/2010,11.42421603
3/12/2010,11.29486063
3/13/2010,11.16550523
3/14/2010,11.03614983
3/15/2010,10.90679443
3/16/2010,10.77743902
3/17/2010,10.64808362
3/18/2010,10.51872822
3/19/2010,10.38937282
3/20/2010,10.26001742
3/21/2010,10.13066202
3/22/2010,10.00130662
3/23/2010,9.87195122
3/24/2010,9.742595819
3/25/2010,9.613240418
3/26/2010,9.483885017
3/27/2010,9.354529617
3/28/2010,9.225174216
3/29/2010,9.095818815
3/30/2010,8.966463415
3/31/2010,8.837108014
4/1/2010,8.707752613
4/2/2010,8.578397213
4/3/2010,8.449041812
4/4/2010,8.319686411
4/5/2010,8.19033101
4/6/2010,8.06097561
4/7/2010,7.931620209
4/8/2010,7.802264808
4/9/2010,7.672909408
4/10/2010,7.543554007
4/11/2010,7.414198606
4/12/2010,7.284843206
4/13/2010,7.155487805
4/14/2010,7.026132404
4/15/2010,6.896777003
4/16/2010,6.767421603
4/17/2010,6.638066202
4/18/2010,6.508710801
4/19/2010,6.379355401
4/20/2010,6.25
4/21/2010,6.265394089
4/22/2010,6.280788177
4/23/2010,6.316786662
4/24/2010,6.352785146
4/25/2010,6.38878363
4/26/2010,6.424782114
4/27/2010,6.460780599
4/28/2010,6.496779083
4/29/2010,6.532777567
4/30/2010,6.568776052
5/1/2010,6.604774536
5/2/2010,6.64077302
5/3/2010,6.676771504
5/4/2010,6.712769989
5/5/2010,6.748768473
5/6/2010,6.784766957
5/7/2010,6.820765441
5/8/2010,6.856763926
5/9/2010,6.89276241
5/10/2010,6.928760894
5/11/2010,6.964759379
5/12/2010,7.000757863
5/13/2010,7.036756347
5/14/2010,7.072754831
5/15/2010,7.108753316
5/16/2010,7.1447518
5/17/2010,7.180750284
5/18/2010,7.216748768
5/19/2010,7.358441558
5/20/2010,7.817412217
5/21/2010,8.276382876
5/22/2010,8.735353535
5/23/2010,9.194324194
5/24/2010,9.653294853
5/25/2010,10.11226551
5/26/2010,10.57123617
5/27/2010,11.03020683
5/28/2010,11.48917749
5/29/2010,11.94814815
5/30/2010,12.40711881
5/31/2010,12.86608947
6/1/2010,13.32506013
6/2/2010,13.78403078
6/3/2010,14.24300144
6/4/2010,14.7019721
6/5/2010,15.16094276
6/6/2010,15.61991342
6/7/2010,16.07888408
6/8/2010,16.53785474
6/9/2010,16.9968254
6/10/2010,17.45579606
6/11/2010,17.91476671
6/12/2010,18.37373737
6/13/2010,18.83270803
6/14/2010,19.29167869
6/15/2010,19.75064935
6/16/2010,19.61164193
6/17/2010,19.47263451
6/18/2010,19.33362709
6/19/2010,19.19461967
6/20/2010,19.05561224
6/21/2010,18.91660482
6/22/2010,18.7775974
6/23/2010,18.63858998
6/24/2010,18.49958256
6/25/2010,18.36057514
6/26/2010,18.22156772
6/27/2010,18.0825603
6/28/2010,17.94355288
6/29/2010,17.80454545
6/30/2010,17.66553803
7/1/2010,17.52653061
7/2/2010,17.38752319
7/3/2010,17.24851577
7/4/2010,17.10950835
7/5/2010,16.97050093
7/6/2010,16.83149351
7/7/2010,16.69248609
7/8/2010,16.55347866
7/9/2010,16.41447124
7/10/2010,16.27546382
7/11/2010,16.1364564
7/12/2010,15.99744898
7/13/2010,15.861167
7/14/2010,16.07781573
7/15/2010,16.29446446
7/16/2010,16.51111319
7/17/2010,16.72776192
7/18/2010,16.94441065
7/19/2010,17.16105938
7/20/2010,17.37770811
7/21/2010,17.59435684
7/22/2010,17.81100557
7/23/2010,18.0276543
7/24/2010,18.24430303
7/25/2010,18.46095176
7/26/2010,18.67760049
7/27/2010,18.89424922
7/28/2010,19.11089795
7/29/2010,19.32754668
7/30/2010,19.5441954
7/31/2010,19.76084413
8/1/2010,19.97749286
8/2/2010,20.19414159
8/3/2010,20.41079032
8/4/2010,20.62743905
8/5/2010,20.84408778
8/6/2010,21.06073651
8/7/2010,21.27738524
8/8/2010,21.49403397
8/9/2010,21.7106827
8/10/2010,21.92733143
8/11/2010,22.14398016
8/12/2010,22.36062889
8/13/2010,22.57727762
8/14/2010,22.79392635
8/15/2010,23.01057508
8/16/2010,23.22722381
8/17/2010,23.44387254
8/18/2010,23.66052127
8/19/2010,23.87717
8/20/2010,24.09381873
8/21/2010,24.31046746
8/22/2010,24.52711619
8/23/2010,24.74376492
8/24/2010,25.25351709
8/25/2010,25.76326927
8/26/2010,26.70325401
8/27/2010,27.64323874
8/28/2010,28.58322348
8/29/2010,29.52320821
8/30/2010,30.46319295
8/31/2010,31.40317769
9/1/2010,32.34316242
9/2/2010,33.28314716
9/3/2010,34.22313189
9/4/2010,35.16311663
9/5/2010,36.10310137
9/6/2010,37.0430861
9/7/2010,37.98307084
9/8/2010,38.92305557
9/9/2010,39.86304031
9/10/2010,40.80302505
9/11/2010,41.74300978
9/12/2010,42.68299452
9/13/2010,43.62297925
9/14/2010,44.56296399
9/15/2010,45.50294873
9/16/2010,46.44293346
9/17/2010,47.3829182
9/18/2010,48.32290293
9/19/2010,49.26288767
9/20/2010,50.20287241
9/21/2010,49.88571429
9/22/2010,48.94761905
9/23/2010,48.00952381
9/24/2010,47.07142857
9/25/2010,46.13333333
9/26/2010,45.1952381
9/27/2010,44.25714286
9/28/2010,43.31904762
9/29/2010,42.38095238
9/30/2010,41.44285714
10/1/2010,40.5047619
10/2/2010,39.56666667
10/3/2010,38.62857143
10/4/2010,37.69047619
10/5/2010,36.75238095
10/6/2010,35.81428571
10/7/2010,34.87619048
10/8/2010,33.93809524
10/9/2010,33
10/10/2010,32.06190476
10/11/2010,31.12380952
10/12/2010,30.18571429
10/13/2010,29.24761905
10/14/2010,28.30952381
10/15/2010,27.37142857
10/16/2010,26.43333333
10/17/2010,25.4952381
10/18/2010,24.55714286
10/19/2010,23.61904762
10/20/2010,16.05
10/21/2010,20.98154762
10/22/2010,20.4952381
10/23/2010,20.00892857
10/24/2010,19.52261905
10/25/2010,19.03630952
10/26/2010,18.55
10/27/2010,18.06369048
10/28/2010,17.57738095
10/29/2010,17.09107143
10/30/2010,16.6047619
10/31/2010,16.11845238
11/1/2010,15.63214286
11/2/2010,15.14583333
11/3/2010,14.99702381
11/4/2010,14.84821429
11/5/2010,14.69940476
11/6/2010,14.55059524
11/7/2010,14.40178571
11/8/2010,14.25297619
11/9/2010,14.10416667
11/10/2010,13.95535714
11/11/2010,13.80654762
11/12/2010,13.6577381
11/13/2010,13.50892857
11/14/2010,13.36011905
11/15/2010,13.21130952
11/16/2010,13.0625
11/17/2010,12.91369048
11/18/2010,12.76488095
11/19/2010,12.61607143
11/20/2010,12.4672619
11/21/2010,12.31845238
11/22/2010,12.16964286
11/23/2010,12.02083333
11/24/2010,11.87202381
11/25/2010,11.72321429
11/26/2010,11.57440476
11/27/2010,11.42559524
11/28/2010,11.27678571
11/29/2010,11.12797619
11/30/2010,10.97916667
12/1/2010,10.83035714
12/2/2010,10.68154762
12/3/2010,10.5327381
12/4/2010,10.38392857
12/5/2010,10.23511905
12/6/2010,10.08630952
12/7/2010,9.9375
12/8/2010,9.788690476
12/9/2010,9.639880952
12/10/2010,9.491071429
12/11/2010,9.342261905
12/12/2010,9.193452381
12/13/2010,9.044642857
