Date,S352_Out,S351_O_cfs,S354_O_cfs,RegWCA_cfs,RegWCA_acft
8-Oct-09,0,0,0,0,0
9-Oct-09,0,0,0,0,0
10-Oct-09,0,0,0,0,0
11-Oct-09,0,0,0,0,0
12-Oct-09,0,0,0,0,0
13-Oct-09,0,0,0,0,0
14-Oct-09,0,0,0,0,0
15-Oct-09,0,0,0,0,0
16-Oct-09,257.77,249.02,0,506.79,1005.217965
17-Oct-09,2.28,163.05,0,165.33,327.932055
18-Oct-09,0,41.71,0,41.71,82.731785
19-Oct-09,97.44,261.55,0,358.99,712.056665
20-Oct-09,319.2,358.18,0,677.38,1343.58323
21-Oct-09,275.7,549.54,252.52,1077.76,2137.73696
22-Oct-09,371.8,661.45,359.14,1392.39,2761.805565
23-Oct-09,153.8,383.36,99.91,637.07,1263.628345
24-Oct-09,0.32,94.36,166.62,261.3,518.28855
25-Oct-09,0,0,0,0,0
26-Oct-09,0,0,0,0,0
27-Oct-09,0,0,426.79,426.79,846.537965
28-Oct-09,0,0,205.14,205.14,406.89519
29-Oct-09,0,0,60.27,60.27,119.545545
30-Oct-09,0,0,0,0,0
31-Oct-09,0,0,131.88,131.88,261.58398
1-Nov-09,0,0,285.18,285.18,565.65453
2-Nov-09,0,267.42,143.37,410.79,814.801965
3-Nov-09,47.24,336.34,300.66,684.24,1357.19004
4-Nov-09,37.52,371.56,223.89,632.97,1255.495995
5-Nov-09,0,170.41,246.97,417.38,827.87323
6-Nov-09,0,141.64,256.13,397.77,788.976795
7-Nov-09,0,215.88,206.75,422.63,838.286605
8-Nov-09,2.92,79.58,197.82,280.32,556.01472
9-Nov-09,142.95,431.62,248.73,823.3,1633.01555
10-Nov-09,116.67,439.2,463.78,1019.65,2022.475775
11-Nov-09,132.14,244.98,183.41,560.53,1111.811255
12-Nov-09,101.74,352.98,337.77,792.49,1571.903915
13-Nov-09,8.39,337.27,410.06,755.72,1498.97062
14-Nov-09,97.36,549.22,542.21,1188.79,2357.964965
15-Nov-09,111.36,587.96,538.75,1238.07,2455.711845
16-Nov-09,227.66,832.56,535.84,1596.06,3165.78501
17-Nov-09,359.21,894.39,707.94,1961.54,3890.71459
18-Nov-09,423.63,581.56,870.85,1876.04,3721.12534
19-Nov-09,507.45,412.03,573.59,1493.07,2961.504345
20-Nov-09,446.72,509.77,423.29,1379.78,2736.79363
21-Nov-09,253.47,342,246.8,842.27,1670.642545
22-Nov-09,83.13,295.57,242.99,621.69,1233.122115
23-Nov-09,213.45,357.11,254.99,825.55,1637.478425
24-Nov-09,172.79,242.45,169.6,584.84,1160.03014
25-Nov-09,0,0,0,0,0
26-Nov-09,0,0,0,0,0
27-Nov-09,0,0,0,0,0
28-Nov-09,0,0,0,0,0
29-Nov-09,0,0,0,0,0
30-Nov-09,0,0,0,0,0
1-Dec-09,0,0,0,0,0
2-Dec-09,0,0,0,0,0
3-Dec-09,0.09,0,0,0.09,0.178515
4-Dec-09,0,0,0,0,0
5-Dec-09,0,0,0,0,0
6-Dec-09,0,0,0,0,0
7-Dec-09,0,0,0,0,0
8-Dec-09,0,0,0,0,0
9-Dec-09,0,0,0,0,0
10-Dec-09,0,0,0,0,0
11-Dec-09,0,0,0,0,0
12-Dec-09,0,0,0,0,0
13-Dec-09,0,0,0,0,0
14-Dec-09,0,0,0,0,0
15-Dec-09,0,0,0,0,0
16-Dec-09,0,0,0,0,0
17-Dec-09,0,0,0,0,0
18-Dec-09,0,0,0,0,0
19-Dec-09,0,0,0,0,0
20-Dec-09,0,0,0,0,0
21-Dec-09,0,0,0,0,0
22-Dec-09,0,0,0,0,0
23-Dec-09,0,0,0,0,0
24-Dec-09,0,0,0,0,0
25-Dec-09,0,0,0,0,0
26-Dec-09,0,0,0,0,0
27-Dec-09,0,0,0,0,0
28-Dec-09,0,0,0,0,0
29-Dec-09,0,0,0,0,0
30-Dec-09,0,0,0,0,0
31-Dec-09,0,0,0,0,0
1-Jan-10,0,0,0,0,0
2-Jan-10,0,0,0,0,0
3-Jan-10,0,0.52,35.82,36.34,72.08039
4-Jan-10,90.31,199.15,113.08,402.54,798.43809
5-Jan-10,203.27,233.21,177.81,614.29,1218.444215
6-Jan-10,147.29,390.97,322.98,861.24,1708.26954
7-Jan-10,46.78,257.3,85.35,389.43,772.434405
8-Jan-10,0,0,10.02,10.02,19.87467
9-Jan-10,0,0,96.51,96.51,191.427585
10-Jan-10,0,0,105.63,105.63,209.517105
11-Jan-10,0,0,131.21,131.21,260.255035
12-Jan-10,0,0,0,0,0
13-Jan-10,0,0,0,0,0
14-Jan-10,0,0,0,0,0
15-Jan-10,0,0,0,0,0
16-Jan-10,0,0,0,0,0
17-Jan-10,0,0,0,0,0
18-Jan-10,0,0,0,0,0
19-Jan-10,0,0,0,0,0
20-Jan-10,0,0,0,0,0
21-Jan-10,0,0,0,0,0
22-Jan-10,0,0,0,0,0
23-Jan-10,0,0,0,0,0
24-Jan-10,6.23,125.5,57.43,189.16,375.19886
25-Jan-10,0,0,0,0,0
26-Jan-10,0,0,0,0,0
27-Jan-10,0,0,0,0,0
28-Jan-10,0,0,0,0,0
29-Jan-10,0,0,0,0,0
30-Jan-10,0,0,0,0,0
31-Jan-10,0,0,0,0,0
1-Feb-10,0,0,0,0,0
2-Feb-10,0,0,0,0,0
3-Feb-10,0,0,0,0,0
4-Feb-10,0,0,0,0,0
5-Feb-10,0,0,0,0,0
6-Feb-10,0,0,0,0,0
7-Feb-10,0,0,0,0,0
8-Feb-10,0,0,0,0,0
9-Feb-10,0,0.07,0,0.07,0.138845
10-Feb-10,0,0,0,0,0
11-Feb-10,0,0,0,0,0
12-Feb-10,0,0,0,0,0
13-Feb-10,0,0,0,0,0
14-Feb-10,0,0,0,0,0
15-Feb-10,0,0,0,0,0
16-Feb-10,0,0,0,0,0
17-Feb-10,0,0.49,0,0.49,0.971915
18-Feb-10,0,15.15,0,15.15,30.050025
19-Feb-10,0,18.58,31.81,50.39,99.948565
20-Feb-10,0,0,0,0,0
21-Feb-10,0,0,0,0,0
22-Feb-10,0,0,0,0,0
23-Feb-10,0,0,0,0,0
24-Feb-10,0,0,0,0,0
25-Feb-10,0,0,0,0,0
26-Feb-10,3.51,24.9,25.81,54.22,107.54537
27-Feb-10,0,9.37,0,9.37,18.585395
28-Feb-10,0,0,0,0,0
1-Mar-10,0.15,0,0,0.15,0.297525
2-Mar-10,0,0,0,0,0
3-Mar-10,0,0,0,0,0
4-Mar-10,0,0,0,0,0
5-Mar-10,0,0,0,0,0
6-Mar-10,0,0,0,0,0
7-Mar-10,0,0,0,0,0
8-Mar-10,0,0,0,0,0
9-Mar-10,0,0,28.41,28.41,56.351235
10-Mar-10,0,0,40.5,40.5,80.33175
11-Mar-10,0,0,18.16,18.16,36.02036
12-Mar-10,0,0,355.51,355.51,705.154085
13-Mar-10,0,0,0,0,0
14-Mar-10,0,0,0,0,0
15-Mar-10,0,0,0,0,0
16-Mar-10,0,0,0,0,0
17-Mar-10,0,0,0,0,0
18-Mar-10,0,0,0,0,0
19-Mar-10,0,0,0,0,0
20-Mar-10,0,0,0,0,0
21-Mar-10,0,0,0,0,0
22-Mar-10,0,0,0,0,0
23-Mar-10,0,0,0,0,0
24-Mar-10,0,0,0,0,0
25-Mar-10,0,0,0,0,0
26-Mar-10,0,0,0,0,0
27-Mar-10,0,0,0,0,0
28-Mar-10,0,0,0,0,0
29-Mar-10,0,0,0,0,0
30-Mar-10,0,0,0,0,0
31-Mar-10,0,0,0,0,0
1-Apr-10,0,0,0,0,0
2-Apr-10,0,0,0,0,0
3-Apr-10,0,0,0,0,0
4-Apr-10,0,0,0,0,0
5-Apr-10,0,0,0,0,0
6-Apr-10,0,262,97.13,359.13,712.334355
7-Apr-10,21.58,298.67,270.92,591.17,1172.585695
8-Apr-10,103.65,275.65,185.94,565.24,1121.15354
9-Apr-10,104.61,190.52,112.65,407.78,808.83163
10-Apr-10,13.81,81.5,50.99,146.3,290.18605
11-Apr-10,29.23,110.92,24.88,165.03,327.337005
12-Apr-10,36.92,4.43,0,41.35,82.017725
13-Apr-10,0,0,0,0,0
14-Apr-10,0,0,0,0,0
15-Apr-10,0,0,0,0,0
16-Apr-10,0,0,0,0,0
17-Apr-10,0,0,0,0,0
18-Apr-10,0,0,0,0,0
19-Apr-10,0,0,0,0,0
20-Apr-10,0,0,0,0,0
21-Apr-10,0,0,0,0,0
22-Apr-10,0,0,0,0,0
23-Apr-10,0,0,0,0,0
24-Apr-10,0,0,0,0,0
25-Apr-10,0,0,0,0,0
26-Apr-10,0,0,0,0,0
27-Apr-10,0,0,0,0,0
28-Apr-10,0,0,0,0,0
29-Apr-10,0,0,0,0,0
30-Apr-10,0,0,0,0,0
1-May-10,0,0,0,0,0
2-May-10,0,0,0,0,0
3-May-10,0,0,115.85,115.85,229.788475
4-May-10,32.53,109.34,125.12,266.99,529.574665
5-May-10,188.7,340.81,216.76,746.27,1480.226545
6-May-10,2.38,211.07,144.99,358.44,710.96574
7-May-10,0,0,97.86,97.86,194.10531
8-May-10,0,0,22.64,22.64,44.90644
9-May-10,0,0,3.28,3.28,6.50588
10-May-10,0,0,153.89,153.89,305.240815
11-May-10,188.48,594.28,608.47,1391.23,2759.504705
12-May-10,299.87,698.79,525.17,1523.83,3022.516805
13-May-10,228.85,700.83,577.3,1506.98,2989.09483
14-May-10,324.81,795.98,742.44,1863.23,3695.716705
15-May-10,87.05,362.44,431.64,881.13,1747.721355
16-May-10,0,33.45,114.58,148.03,293.617505
17-May-10,0,0,0,0,0
18-May-10,0,0,0,0,0
19-May-10,0,0,0.19,0.19,0.376865
20-May-10,0,194.68,128.65,323.33,641.325055
21-May-10,0,149.69,262.97,412.66,818.51111
22-May-10,0,225.34,469.87,695.21,1378.949035
23-May-10,43.1,380.77,397.66,821.53,1629.504755
24-May-10,153.66,580.79,644.04,1378.49,2734.234915
25-May-10,291.51,793.46,853.58,1938.55,3845.113925
26-May-10,532.58,1112.56,1116.12,2761.26,5476.95921
27-May-10,770.28,1384.8,1367.88,3522.96,6987.79116
28-May-10,596.8,1138.58,1061.45,2796.83,5547.512305
29-May-10,0,74.05,88.53,162.58,322.47743
30-May-10,0,0,0,0,0
31-May-10,0,0,0,0,0
1-Jun-10,0,0,0,0,0
2-Jun-10,0,0,0,0,0
3-Jun-10,0,0,0,0,0
4-Jun-10,0,0,0,0,0
5-Jun-10,0,0,0,0,0
6-Jun-10,0,0,0,0,0
7-Jun-10,0,0,0,0,0
8-Jun-10,0,0,0,0,0
9-Jun-10,0,0,0,0,0
10-Jun-10,0,0,0,0,0
11-Jun-10,0,0,0,0,0
12-Jun-10,54.13,305.41,389.95,749.49,1486.613415
13-Jun-10,18.26,0,178.48,196.74,390.23379
14-Jun-10,0,0,236.26,236.26,468.62171
15-Jun-10,0.18,328.99,355.45,684.62,1357.94377
16-Jun-10,41.93,409.12,283.97,735.02,1457.91217
17-Jun-10,127.55,228.45,49.65,405.65,804.606775
18-Jun-10,47.28,0,0,47.28,93.77988
19-Jun-10,0,0,0,0,0
20-Jun-10,0,0,0,0,0
21-Jun-10,0,0,0,0,0
22-Jun-10,0,0,0,0,0
23-Jun-10,0,113.16,0,113.16,224.45286
24-Jun-10,508.15,500.49,117.59,1126.23,2233.877205
25-Jun-10,799.01,819.88,18.94,1637.83,3248.635805
26-Jun-10,772.64,925.36,17.97,1715.97,3403.626495
27-Jun-10,897.35,1012.82,0,1910.17,3788.822195
28-Jun-10,259.63,893.51,292.62,1445.76,2867.66496
29-Jun-10,561.42,1008.06,758.03,2327.51,4616.616085
30-Jun-10,500.23,613.96,1086.98,2201.17,4366.020695
1-Jul-10,259.32,168.91,280.46,708.69,1405.686615
2-Jul-10,391.36,0,0,391.36,776.26256
3-Jul-10,426.35,0,0,426.35,845.665225
4-Jul-10,2.58,0,0,2.58,5.11743
5-Jul-10,0,0,0,0,0
6-Jul-10,0,0,0,0,0
7-Jul-10,0,0,0,0,0
8-Jul-10,0,0,0,0,0
9-Jul-10,0,0,0,0,0
10-Jul-10,0,0,0,0,0
11-Jul-10,0,126.47,268.22,394.69,782.867615
12-Jul-10,0,3.46,62.5,65.96,130.83166
13-Jul-10,0,85.39,0,85.39,169.371065
14-Jul-10,42.93,160.94,0,203.87,404.376145
15-Jul-10,25.41,78.41,0,103.82,205.92697
16-Jul-10,19.19,165.03,0,184.22,365.40037
17-Jul-10,0,126.07,36.86,162.93,323.171655
18-Jul-10,71.7,197.91,216.21,485.82,963.62397
19-Jul-10,167.16,465.08,345.18,977.42,1938.71257
20-Jul-10,211,665.9,499.62,1376.52,2730.32742
21-Jul-10,410.22,1017.51,698.27,2126,4216.921
22-Jul-10,118.08,446.97,0,565.05,1120.776675
23-Jul-10,0,83.23,0,83.23,165.086705
24-Jul-10,82.94,349.73,0,432.67,858.200945
25-Jul-10,177.33,467.07,0,644.4,1278.1674
26-Jul-10,232.58,542.35,157.27,932.2,1849.0187
27-Jul-10,311.51,622.39,369.06,1302.96,2584.42116
28-Jul-10,206.66,589.89,412,1208.55,2397.158925
29-Jul-10,207.34,797.37,470.98,1475.69,2927.031115
30-Jul-10,322.87,863.54,507.08,1693.49,3359.037415
31-Jul-10,265.06,842.96,454.01,1562.03,3098.286505
1-Aug-10,153.97,704.79,1131.92,1990.68,3948.51378
2-Aug-10,6.38,299.73,1247.23,1553.34,3081.04989
3-Aug-10,0,124.88,1318.31,1443.19,2862.567365
4-Aug-10,0,0,1300.9,1300.9,2580.33515
5-Aug-10,0,0,78.28,78.28,155.26838
6-Aug-10,0,0,0,0,0
7-Aug-10,0,0,0,0,0
8-Aug-10,0,0,0,0,0
9-Aug-10,0,0,0,0,0
10-Aug-10,0,0,0,0,0
11-Aug-10,0,0,0,0,0
12-Aug-10,0,0,0,0,0
13-Aug-10,0,0,0,0,0
14-Aug-10,0,0,0,0,0
15-Aug-10,0,0,0,0,0
16-Aug-10,0,0,0,0,0
17-Aug-10,0,0,0,0,0
18-Aug-10,0,0,0,0,0
19-Aug-10,3.92,0,0,3.92,7.77532
20-Aug-10,0,0,0,0,0
21-Aug-10,0,0,0,0,0
22-Aug-10,0,0,0,0,0
23-Aug-10,0,0,0,0,0
24-Aug-10,0.19,0,0,0.19,0.376865
25-Aug-10,0,0,0,0,0
26-Aug-10,0,0,0,0,0
27-Aug-10,0,0,0,0,0
28-Aug-10,0,0,0,0,0
29-Aug-10,0,0,0,0,0
30-Aug-10,0,0,0,0,0
31-Aug-10,0,0,0,0,0
1-Sep-10,0,0,0,0,0
2-Sep-10,0,0,0,0,0
3-Sep-10,0,0,0,0,0
4-Sep-10,0,0,0,0,0
5-Sep-10,0,0,0,0,0
6-Sep-10,0,0,0,0,0
7-Sep-10,0,0,0,0,0
8-Sep-10,0,0,0,0,0
9-Sep-10,0,0,0,0,0
10-Sep-10,0,0,0,0,0
11-Sep-10,0,0,0,0,0
12-Sep-10,0,0,0,0,0
13-Sep-10,0,0,0,0,0
14-Sep-10,0,0,0,0,0
15-Sep-10,0,0.17,0.19,0.36,0.71406
16-Sep-10,0,0,0,0,0
17-Sep-10,0,0,0,0,0
18-Sep-10,0,0,0,0,0
19-Sep-10,0,0,1.6,1.6,3.1736
20-Sep-10,0.21,0,71.39,71.6,142.0186
21-Sep-10,23.99,0,212.18,236.17,468.443195
22-Sep-10,59.54,55.87,0,115.41,228.915735
23-Sep-10,6.53,0,0,6.53,12.952255
24-Sep-10,0,0,0,0,0
25-Sep-10,0,0,0,0,0
26-Sep-10,0,0,0,0,0
27-Sep-10,0,0,0,0,0
28-Sep-10,0,0,0,0,0
29-Sep-10,0,0,0,0,0
30-Sep-10,0,0,0,0,0
1-Oct-10,0,0,0,0,0
2-Oct-10,0,0,0,0,0
3-Oct-10,0,0,0,0,0
4-Oct-10,0,0,0,0,0
5-Oct-10,0,0,100.49,100.49,199.321915
6-Oct-10,0,273.28,285.24,558.52,1107.82442
7-Oct-10,0,236.89,264.18,501.07,993.872345
8-Oct-10,0,376.71,126.12,502.83,997.363305
9-Oct-10,36.3,321.31,260.98,618.59,1226.973265
10-Oct-10,22.66,615.38,194.07,832.11,1650.490185
11-Oct-10,44.23,587.87,300.77,932.87,1850.347645
12-Oct-10,54.21,413.17,93.75,561.13,1113.001355
13-Oct-10,0,77.67,25.87,103.54,205.37159
14-Oct-10,0,0,0,0,0
15-Oct-10,0,0,119.53,119.53,237.087755
16-Oct-10,77.02,421.29,53.41,551.72,1094.33662
17-Oct-10,0,322.97,124.46,447.43,887.477405
18-Oct-10,2.33,447.22,26.59,476.14,944.42369
19-Oct-10,143.19,740.2,102.1,985.49,1954.719415
20-Oct-10,258.12,603.62,325.84,1187.58,2355.56493
21-Oct-10,198.3,342.1,217.69,758.09,1503.671515
22-Oct-10,223.46,447.02,297.82,968.3,1920.62305
23-Oct-10,234.58,537.37,321.35,1093.3,2168.56055
24-Oct-10,158.13,576.59,185.98,920.7,1826.20845
25-Oct-10,40.42,447.14,132.32,619.88,1229.53198
26-Oct-10,50.16,435.23,415.08,900.47,1786.082245
27-Oct-10,142.38,560,489.47,1191.85,2364.034475
28-Oct-10,183.94,410.44,521.72,1116.1,2213.78435
29-Oct-10,231.66,549.82,556.01,1337.49,2652.911415
30-Oct-10,208.08,487.53,559.64,1255.25,2489.788375
31-Oct-10,185.53,484.87,319.23,989.63,1962.931105
1-Nov-10,230.93,361.57,304.83,897.33,1779.854055
2-Nov-10,54.31,72.93,77.92,205.16,406.93486
3-Nov-10,13.09,106.45,43.6,163.14,323.58819
4-Nov-10,0,0,0,0,0
5-Nov-10,0,0,0,0,0
6-Nov-10,0,0,33.52,33.52,66.48692
7-Nov-10,0,55.27,235.2,290.47,576.147245
8-Nov-10,3.97,71.56,64.45,139.98,277.65033
9-Nov-10,82.49,0,0,82.49,163.618915
10-Nov-10,109.33,0,0,109.33,216.856055
11-Nov-10,387.05,159.25,0,546.3,1083.58605
12-Nov-10,440.52,280.76,0,721.28,1430.65888
13-Nov-10,337.55,289.58,0,627.13,1243.912355
14-Nov-10,145.8,90.51,0,236.31,468.720885
15-Nov-10,237.38,268.21,0,505.59,1002.837765
16-Nov-10,315.46,415.87,0,731.33,1450.593055
17-Nov-10,124.64,445.9,219.83,790.37,1567.698895
18-Nov-10,222.45,497.03,298.82,1018.3,2019.79805
19-Nov-10,259.61,428.19,104.03,791.83,1570.594805
20-Nov-10,366.35,393.55,266.22,1026.12,2035.30902
21-Nov-10,375.64,368.79,237.67,982.1,1947.99535
22-Nov-10,300.56,415.56,111.64,827.76,1641.86196
23-Nov-10,315.51,437.1,150.45,903.06,1791.21951
24-Nov-10,223.86,412.99,350.4,987.25,1958.210375
25-Nov-10,71.65,345.1,235.13,651.88,1293.00398
26-Nov-10,55.82,341.51,237.66,634.99,1259.502665
27-Nov-10,193.23,452.24,344.05,989.52,1962.71292
28-Nov-10,160.85,324.33,360.74,845.92,1677.88232
29-Nov-10,145.36,106.64,266.7,518.7,1028.84145
30-Nov-10,252.4,257.92,30.6,540.92,1072.91482
1-Dec-10,289.87,523.26,135.87,949,1882.3415
2-Dec-10,241.62,179.22,0,420.84,834.73614
3-Dec-10,314.75,399.73,54.79,769.27,1525.847045
4-Dec-10,153.96,492.69,132.09,778.74,1544.63079
5-Dec-10,176.4,419.92,201.48,797.8,1582.4363
6-Dec-10,400.33,691.08,311.18,1402.59,2782.037265
7-Dec-10,728.21,1104.53,911.93,2744.67,5444.052945
8-Dec-10,601.35,966.97,648.72,2217.04,4397.49884
9-Dec-10,133.18,338.11,112.34,583.63,1157.630105
10-Dec-10,170.29,649.04,56.15,875.48,1736.51458
11-Dec-10,176.67,487.12,0,663.79,1316.627465
12-Dec-10,87.47,532.36,85.13,704.96,1398.28816
13-Dec-10,728.25,1097.69,609.47,2435.41,4830.635735
14-Dec-10,842.4,1227.87,782.54,2852.81,5658.548635
15-Dec-10,495.38,703.06,398.24,1596.68,3167.01478
16-Dec-10,58.23,216.43,71.27,345.93,686.152155
17-Dec-10,74.23,169.54,0,243.77,483.517795
18-Dec-10,0,126.3,0,126.3,250.51605
19-Dec-10,0,0,0,0,0
20-Dec-10,0,0,0,0,0
21-Dec-10,163.35,0.16,0.08,163.59,324.480765
22-Dec-10,169.8,0,0,169.8,336.7983
23-Dec-10,0,0,0,0,0
24-Dec-10,0,0,0,0,0
25-Dec-10,0,0,0,0,0
26-Dec-10,187.08,183.77,244.89,615.74,1221.32029
27-Dec-10,236.46,0,194.59,431.05,854.987675
28-Dec-10,579.96,20.54,210.55,811.05,1608.717675
29-Dec-10,496.37,354.89,75.97,927.23,1839.160705
30-Dec-10,245.09,309.61,32.52,587.22,1164.75087
31-Dec-10,0,83.21,100.73,183.94,364.84499
1-Jan-11,0,183.62,227.39,411.01,815.238335
2-Jan-11,79.3,264.91,94.35,438.56,869.88376
3-Jan-11,589.8,360.77,152.74,1103.31,2188.415385
4-Jan-11,515.23,656.61,293.92,1465.76,2907.33496
5-Jan-11,368.91,685.7,0,1054.61,2091.818935
6-Jan-11,22.21,237.79,0,260,515.71
7-Jan-11,0,0,0,0,0
8-Jan-11,0,0,0,0,0
9-Jan-11,0,0,0,0,0
10-Jan-11,0,0,0,0,0
11-Jan-11,0,0,0,0,0
12-Jan-11,0,0,13.14,13.14,26.06319
13-Jan-11,0,0,0,0,0
14-Jan-11,0,0,0,0,0
15-Jan-11,0,0,148.78,148.78,295.10513
16-Jan-11,0,0,0,0,0
17-Jan-11,0,0,0,0,0
18-Jan-11,0,0,0,0,0
19-Jan-11,0,0,0,0,0
20-Jan-11,0,0,0,0,0
21-Jan-11,0,0,0,0,0
22-Jan-11,0,0,0,0,0
23-Jan-11,0,0,0,0,0
24-Jan-11,0,0,0,0,0
25-Jan-11,0,0,0,0,0
26-Jan-11,0,0,0,0,0
27-Jan-11,0,0,0,0,0
28-Jan-11,0,0,0,0,0
29-Jan-11,0,0,0,0,0
30-Jan-11,0,0,0,0,0
31-Jan-11,0,0,0,0,0
1-Feb-11,0,0,2,2,3.967
2-Feb-11,0,0,0,0,0
3-Feb-11,0,0,0,0,0
4-Feb-11,0,0,0,0,0
5-Feb-11,0,18.27,16.69,34.96,69.34316
6-Feb-11,0,586.29,162.04,748.33,1484.312555
7-Feb-11,96.57,54.56,106.06,257.19,510.136365
8-Feb-11,16.56,431.38,121.28,569.22,1129.04787
9-Feb-11,79.7,489.1,157.26,726.06,1440.14001
10-Feb-11,70.08,117.16,136.22,323.46,641.58291
11-Feb-11,0,0,0,0,0
12-Feb-11,0,0,0,0,0
13-Feb-11,0,0,0,0,0
14-Feb-11,135.74,225.11,253.34,614.19,1218.245865
15-Feb-11,0,99.75,111.49,211.24,418.99454
16-Feb-11,0,312.45,235.14,547.59,1086.144765
17-Feb-11,82.86,492.61,209.61,785.08,1557.20618
18-Feb-11,183.48,390.75,382.28,956.51,1897.237585
19-Feb-11,186.11,473.78,464.83,1124.72,2230.88212
20-Feb-11,60.06,531.99,264.15,856.2,1698.2727
21-Feb-11,139.35,623.19,516.77,1279.31,2537.511385
22-Feb-11,347.61,826.24,574.89,1748.74,3468.62579
23-Feb-11,124.73,798.5,1025.84,1949.07,3865.980345
24-Feb-11,103.13,668.89,1440.89,2212.91,4389.306985
25-Feb-11,266.56,674.9,1435.84,2377.3,4715.37455
26-Feb-11,117.25,643.31,1310.92,2071.48,4108.78058
27-Feb-11,154.43,531.05,229.68,915.16,1815.21986
28-Feb-11,189.34,634.28,155.21,978.83,1941.509305
1-Mar-11,31.04,641.27,400.14,1072.45,2127.204575
2-Mar-11,0,741.01,80.87,821.88,1630.19898
3-Mar-11,174.15,849.63,260.92,1284.7,2548.20245
4-Mar-11,386.81,864.98,324.96,1576.75,3127.483625
5-Mar-11,229.04,506.26,512.62,1247.92,2475.24932
6-Mar-11,193.64,322.55,242.17,758.36,1504.20706
7-Mar-11,197.66,579.61,430.25,1207.52,2395.11592
8-Mar-11,215.73,1023.64,706.91,1946.28,3860.44638
9-Mar-11,306.75,979.64,608.27,1894.66,3758.05811
10-Mar-11,88.47,383.2,120,591.67,1173.577445
11-Mar-11,115.66,88.94,0,204.6,405.8241
12-Mar-11,91.53,168.26,103.17,362.96,719.93116
13-Mar-11,148.56,833.04,587.61,1569.21,3112.528035
14-Mar-11,323.16,836.49,752.1,1911.75,3791.956125
15-Mar-11,535.15,993.5,906.47,2435.12,4830.06052
16-Mar-11,452.03,1084.78,1093.48,2630.29,5217.180215
17-Mar-11,432,1268.72,1199.28,2900,5752.15
18-Mar-11,392.6,1346.5,1181.17,2920.27,5792.355545
19-Mar-11,460.57,1356.73,1265.84,3083.14,6115.40819
20-Mar-11,382.92,1390.61,1247.8,3021.33,5992.808055
21-Mar-11,404.07,1189.18,1183.15,2776.4,5506.9894
22-Mar-11,414.26,1194.19,1356.25,2964.7,5880.48245
23-Mar-11,464.58,1232.51,1355.02,3052.11,6053.860185
24-Mar-11,468.26,1205.89,1224.41,2898.56,5749.29376
25-Mar-11,470.27,1159.53,1260.77,2890.57,5733.445595
26-Mar-11,330.52,1063.5,1228.36,2622.38,5201.49073
27-Mar-11,164.78,876.5,1044,2085.28,4136.15288
28-Mar-11,29.87,256.62,478.31,764.8,1516.9808
29-Mar-11,0,0,0,0,0
30-Mar-11,0,0,0,0,0
31-Mar-11,0,0,0,0,0
1-Apr-11,0,0,0,0,0
2-Apr-11,0,0,0,0,0
3-Apr-11,0,4.36,4.87,9.23,18.307705
4-Apr-11,0,29.4,122.58,151.98,301.45233
5-Apr-11,0,0,0,0,0
6-Apr-11,0,40.14,0,40.14,79.61769
7-Apr-11,51.45,463.56,338.47,853.48,1692.87758
8-Apr-11,82.77,442.03,325.27,850.07,1686.113845
9-Apr-11,95.92,293.38,220.03,609.33,1208.606055
10-Apr-11,0,135.38,181.17,316.55,627.876925
11-Apr-11,286.33,640.87,438.94,1366.14,2709.73869
12-Apr-11,457.99,997.39,693.94,2149.32,4263.17622
13-Apr-11,451.94,1108.94,690.26,2251.14,4465.13619
14-Apr-11,414.55,1261.65,841.67,2517.87,4994.195145
15-Apr-11,440.56,1234.89,202.12,1877.57,3724.160095
16-Apr-11,358.17,652.72,446.77,1457.66,2891.26861
17-Apr-11,313.65,584.11,144.77,1042.53,2067.858255
18-Apr-11,320.86,747.71,500.33,1568.9,3111.91315
19-Apr-11,396.42,1281.82,610.28,2288.52,4539.27942
20-Apr-11,383.9,1359.9,569.37,2313.17,4588.172695
21-Apr-11,443.74,1393.23,535.07,2372.04,4704.94134
22-Apr-11,438.75,1373.84,638.83,2451.42,4862.39157
23-Apr-11,225.03,1386.54,1158.74,2770.31,5494.909885
24-Apr-11,111.58,808.09,521.13,1440.8,2857.8268
25-Apr-11,259.62,829.69,607.64,1696.95,3365.900325
26-Apr-11,506.42,1353.5,648.49,2508.41,4975.431235
27-Apr-11,414.93,1472.25,757.99,2645.17,5246.694695
28-Apr-11,474.6,1520.81,706.42,2701.83,5359.079805
29-Apr-11,463.24,1596.59,970.69,3030.52,6011.03642
30-Apr-11,343.62,1424.34,876.21,2644.17,5244.711195
1-May-11,291.43,1536.22,223.21,2050.86,4067.88081
2-May-11,353.71,1476.79,689.37,2519.87,4998.162145
3-May-11,463.45,1484.62,834,2782.07,5518.235845
4-May-11,447.67,1480.98,853.65,2782.3,5518.69205
5-May-11,432.67,1472.1,839.63,2744.4,5443.5174
6-May-11,411.31,1351.66,852.94,2615.91,5188.657485
7-May-11,340.57,845.09,212.24,1397.9,2772.73465
8-May-11,318.32,1035.9,0,1354.22,2686.09537
9-May-11,404.46,1582.7,213.06,2200.22,4364.13637
10-May-11,443.42,1809.33,457.65,2710.4,5376.0784
11-May-11,453.4,1741.37,575.72,2770.49,5495.266915
12-May-11,433.75,1655.63,812.38,2901.76,5755.64096
