Date,Stage_LO,Storage,Cut_back,P_Load_Cal,P_Load_StL,P_Load_South
2017-12-31,24.504580034130775,8401684.594117308,0.0,0.364353113919002,0.14169100523575234,0.0
2018-01-31,24.188519003633488,8244259.501816743,0.0,0.3052918127460156,0.11872201520102499,0.0
2018-02-28,23.986634388425358,8144507.081175951,0.0,0.26722151196269434,0.10391811173422968,0.0
2018-03-31,23.513071192536344,7923567.561124031,0.0,0.2562885521130867,0.09966000458879248,0.0
2018-04-30,22.988439949650193,7666488.609720558,0.0,0.29116330012922914,0.11323098527182557,0.0
2018-05-31,22.6923640920614,7525790.339729108,0.0,0.021718863435835144,0.008446333856266737,0.0
2018-06-30,23.382080351119658,7860222.900196474,0.0,0.0,0.0,0.0
2018-07-31,24.035525004244192,8169850.854325466,0.0,0.0,0.0,0.0
2018-08-31,24.676986190064802,8484308.578247553,0.0,0.0,0.0,0.0
2018-09-30,25.296047039030366,8788023.519515181,0.0,0.0,0.0,0.04863111062191672
2018-10-31,25.271495244980464,8775747.622490227,0.0,0.0,0.0,0.07772228894220184
2018-11-30,24.928422416413323,8606403.940031653,0.0,0.2545473028493656,0.09896331134930801,0.05307684211829732
2018-12-31,24.50537938483843,8401985.431020165,0.0,0.3469544294258509,0.13492540075097573,0.12150525408799018
