,Date,ShearStress
228,8/16/2008,0.3486946036873113
229,8/17/2008,0.48559766445919195
230,8/18/2008,0.6777981353401413
231,8/19/2008,0.7799152767009407
232,8/20/2008,0.6422024058471156
233,8/21/2008,0.6105165163158344
234,8/22/2008,0.5405931813927961
235,8/23/2008,0.41264209261279655
236,8/24/2008,0.24537083202275384
237,8/25/2008,0.27242544299174903
238,8/26/2008,0.228122587997116
239,8/27/2008,0.19214896072454318
240,8/28/2008,0.2229043350990359
241,8/29/2008,0.36028873673959244
242,8/30/2008,0.40296405884561304
243,8/31/2008,0.4076706450659148
244,9/1/2008,0.3652485878955372
245,9/2/2008,0.3666216538814312
246,9/3/2008,0.32834937527897956
247,9/4/2008,0.37478873734645834
248,9/5/2008,0.38497554161160563
249,9/6/2008,0.1938518773428458
250,9/7/2008,0.23446877311509767
251,9/8/2008,0.3575895385287569
252,9/9/2008,0.3807725422438598
253,9/10/2008,0.3670930494084037
254,9/11/2008,0.34024949013157973
255,9/12/2008,0.31117149161190455
256,9/13/2008,0.29365313021300987
257,9/14/2008,0.2546680928746502
258,9/15/2008,0.22543254377017286
259,9/16/2008,0.2104258917025489
260,9/17/2008,0.2169174148077735
261,9/18/2008,0.29420942080082835
262,9/19/2008,0.34254974939012856
263,9/20/2008,0.266534635900805
264,9/21/2008,0.2280311298930168
265,9/22/2008,0.2479988855515467
266,9/23/2008,0.33861322213082495
267,9/24/2008,0.3763306360697769
268,9/25/2008,0.3040139225227594
269,9/26/2008,0.1644038660401091
270,9/27/2008,0.17349372187189938
271,9/28/2008,0.22221077763919922
272,9/29/2008,0.2289341249686244
273,9/30/2008,0.18458088455842264
274,10/1/2008,0.1993400428484653
275,10/2/2008,0.1753706117358622
276,10/3/2008,0.21799885968254973
277,10/4/2008,0.3487271927279342
278,10/5/2008,0.30149650498825387
279,10/6/2008,0.2884435290529228
280,10/7/2008,0.33235986886107904
281,10/8/2008,0.22177191279120917
282,10/9/2008,0.20143326880851772
283,10/10/2008,0.17372550726390784
284,10/11/2008,0.20993145701835583
285,10/12/2008,0.325236878879824
286,10/13/2008,0.36720098568205073
287,10/14/2008,0.3691716379069885
288,10/15/2008,0.3587067782939674
289,10/16/2008,0.32568118483413283
290,10/17/2008,0.21420510933848255
291,10/18/2008,0.1953638227007084
292,10/19/2008,0.36967029241719696
293,10/20/2008,0.33657915669192967
294,10/21/2008,0.3129168289118929
295,10/22/2008,0.344595723690735
296,10/23/2008,0.37439975311531587
297,10/24/2008,0.33520098883183236
298,10/25/2008,0.17646327772033424
299,10/26/2008,0.34411274658111446
300,10/27/2008,0.33346260538318134
301,10/28/2008,0.3985420326580096
302,10/29/2008,0.3411749553893759
303,10/30/2008,0.3354360348842795
304,10/31/2008,0.34387711114131747
305,11/1/2008,0.3321714354680139
306,11/2/2008,0.34411703122936776
307,11/3/2008,0.3140580252296916
308,11/4/2008,0.3540578588301338
309,11/5/2008,0.31340036060217547
310,11/6/2008,0.21177771314259114
311,11/7/2008,0.11515380900682573
312,11/8/2008,0.10788109068954452
313,11/9/2008,0.34963594670933634
314,11/10/2008,0.36551368910797527
315,11/11/2008,0.3570140898685281
316,11/12/2008,0.27630165501287796
317,11/13/2008,0.2548990613220014
318,11/14/2008,0.2433809102079994
319,11/15/2008,0.28756684780994884
320,11/16/2008,0.40638558233524824
321,11/17/2008,0.3845985790233744
322,11/18/2008,0.3935846547223911
323,11/19/2008,0.41699833350032806
324,11/20/2008,0.2641049983119746
325,11/21/2008,0.34220823799005984
326,11/22/2008,0.40417567961051215
327,11/23/2008,0.3702411921646639
328,11/24/2008,0.30082452606629095
329,11/25/2008,0.12238599374562927
330,11/26/2008,0.3213173001022768
331,11/27/2008,0.16544326943055232
332,11/28/2008,0.09599581335779295
333,11/29/2008,0.233847673010589
334,11/30/2008,0.3926399739147438
335,12/1/2008,0.2636274734534295
336,12/2/2008,0.40259704318697864
337,12/3/2008,0.3524195397861743
338,12/4/2008,0.18334468813667074
339,12/5/2008,0.1272679961783982
340,12/6/2008,0.21529986500806506
341,12/7/2008,0.37926840637608217
342,12/8/2008,0.35295410495286056
343,12/9/2008,0.2946321813307537
344,12/10/2008,0.2992081733231956
345,12/11/2008,0.38771059088938764
346,12/12/2008,0.41311052284849653
347,12/13/2008,0.41267917044960073
348,12/14/2008,0.34231984313097163
349,12/15/2008,0.2009875743283745
350,12/16/2008,0.22898695545361747
351,12/17/2008,0.1656325373557644
352,12/18/2008,0.17797639979384408
353,12/19/2008,0.13544647797036047
354,12/20/2008,0.1134793770412326
355,12/21/2008,0.19407850251968606
356,12/22/2008,0.4450615717009085
357,12/23/2008,0.3950603225261789
358,12/24/2008,0.32295452786202206
359,12/25/2008,0.23957148217697372
360,12/26/2008,0.30221778159503976
361,12/27/2008,0.3583658794879155
362,12/28/2008,0.23972593030783618
363,12/29/2008,0.14555508345513402
364,12/30/2008,0.32317733204062565
365,12/31/2008,0.30446620031335137
366,1/1/2009,0.42683549484519684
367,1/2/2009,0.34863135519961375
368,1/3/2009,0.20839483823927768
369,1/4/2009,0.2458661377176992
370,1/5/2009,0.2115560917579658
371,1/6/2009,0.31358398084335826
372,1/7/2009,0.4205785588217358
373,1/8/2009,0.33136407955179553
374,1/9/2009,0.37069875978589245
375,1/10/2009,0.29566613580098194
376,1/11/2009,0.1913198060530562
377,1/12/2009,0.2161968890145197
378,1/13/2009,0.3894762776446173
379,1/14/2009,0.4134298704052331
380,1/15/2009,0.45387990781582205
381,1/16/2009,0.4965254575356013
382,1/17/2009,0.4604596347145426
383,1/18/2009,0.3312238391006648
384,1/19/2009,0.43658975908197556
385,1/20/2009,0.5009821915775978
386,1/21/2009,0.4595274662955722
387,1/22/2009,0.27382661542749676
388,1/23/2009,0.25798552873415803
389,1/24/2009,0.19157967266427894
390,1/25/2009,0.15591486264942753
391,1/26/2009,0.2543971854050709
392,1/27/2009,0.3129916397265976
393,1/28/2009,0.26853624815410154
394,1/29/2009,0.3194824063624283
395,1/30/2009,0.44748502749281094
396,1/31/2009,0.5138287127759589
397,2/1/2009,0.40699550323665146
398,2/2/2009,0.3975942696805473
399,2/3/2009,0.49596120847364644
400,2/4/2009,0.5062327046374743
401,2/5/2009,0.5176676347752243
402,2/6/2009,0.47166648830186336
403,2/7/2009,0.37211174923354123
404,2/8/2009,0.30207537331857276
405,2/9/2009,0.2976376899042337
406,2/10/2009,0.3648403993393517
407,2/11/2009,0.3480665131369914
408,2/12/2009,0.22333962854696435
409,2/13/2009,0.29079595023430904
410,2/14/2009,0.33082079892844485
411,2/15/2009,0.340319737856914
412,2/16/2009,0.47811428375454185
413,2/17/2009,0.4963110328669437
414,2/18/2009,0.4360348640213545
415,2/19/2009,0.5160830320245046
416,2/20/2009,0.5189119052332595
417,2/21/2009,0.4724604537885819
418,2/22/2009,0.22244543134204497
419,2/23/2009,0.5144213208756752
420,2/24/2009,0.5057912095708474
421,2/25/2009,0.4488233360181477
422,2/26/2009,0.42679496012342
423,2/27/2009,0.374503832132741
424,2/28/2009,0.21696901138283636
425,3/1/2009,0.5721533450439926
426,3/2/2009,0.5743395890817742
427,3/3/2009,0.5365254526359737
428,3/4/2009,0.5222224510034621
429,3/5/2009,0.40032803948530454
430,3/6/2009,0.3996993906247288
431,3/7/2009,0.3725051392961665
432,3/8/2009,0.27723216093878555
433,3/9/2009,0.3390291507267043
434,3/10/2009,0.37254036023958575
435,3/11/2009,0.3526006196831876
436,3/12/2009,0.37472784620666716
437,3/13/2009,0.3376875259669756
438,3/14/2009,0.3735777788905706
439,3/15/2009,0.44961947038446515
440,3/16/2009,0.3988650777644076
441,3/17/2009,0.5118351590948483
442,3/18/2009,0.5498735539503536
443,3/19/2009,0.40969747274549895
444,3/20/2009,0.5523207785462058
445,3/21/2009,0.5899014367226513
446,3/22/2009,0.5479683251595312
447,3/23/2009,0.5423306434261208
448,3/24/2009,0.5432187456335201
449,3/25/2009,0.5750021008677735
450,3/26/2009,0.5739353930875125
451,3/27/2009,0.5856159818678374
452,3/28/2009,0.5902667141353163
453,3/29/2009,0.590637127502228
454,3/30/2009,0.5185212405729885
455,3/31/2009,0.44779883457033737
456,4/1/2009,0.5200236060540966
457,4/2/2009,0.5874800968685554
458,4/3/2009,0.6201241917667445
459,4/4/2009,0.4869379960166304
460,4/5/2009,0.4333042957619077
461,4/6/2009,0.6462398144241259
462,4/7/2009,0.6785879865915994
463,4/8/2009,0.544472173594436
464,4/9/2009,0.4833200433617791
465,4/10/2009,0.5176522981848785
466,4/11/2009,0.4901202319199726
467,4/12/2009,0.5445538892815278
468,4/13/2009,0.606299210159376
469,4/14/2009,0.6733443395786703
470,4/15/2009,0.46016478746193945
471,4/16/2009,0.5924205092999754
472,4/17/2009,0.648005644681391
473,4/18/2009,0.6379263381903667
474,4/19/2009,0.5664233383216659
475,4/20/2009,0.547487325222372
476,4/21/2009,0.6011055240616257
477,4/22/2009,0.552651532361393
478,4/23/2009,0.5162774792708619
479,4/24/2009,0.5347886952336255
480,4/25/2009,0.6852374510395008
481,4/26/2009,0.6967603434161385
482,4/27/2009,0.6918772416319461
483,4/28/2009,0.6781152971624618
484,4/29/2009,0.6776458889736185
485,4/30/2009,0.6711852061076986
486,5/1/2009,0.603806816340836
487,5/2/2009,0.5375310532678265
488,5/3/2009,0.6424390488964976
489,5/4/2009,0.6408927069122727
490,5/5/2009,0.5592413624005956
491,5/6/2009,0.5938477585397581
492,5/7/2009,0.5852009136161432
493,5/8/2009,0.6453682899014863
494,5/9/2009,0.6668121778164031
495,5/10/2009,0.6487055258506013
496,5/11/2009,0.6833457768231439
497,5/12/2009,0.681049169531821
498,5/13/2009,0.6954850386822458
499,5/14/2009,0.7098835171908193
500,5/15/2009,0.7433406246968286
501,5/16/2009,0.7361408236574813
502,5/17/2009,0.7382514441111778
503,5/18/2009,0.7529861890216509
504,5/19/2009,0.6882508559155677
505,5/20/2009,0.6747778524247239
506,5/21/2009,0.7861949819052101
507,5/22/2009,0.6921030019529468
508,5/23/2009,0.7004468942769844
509,5/24/2009,0.5543228980855507
510,5/25/2009,0.49821111710968974
511,5/26/2009,0.4677112745416243
512,5/27/2009,0.5852299143679143
513,5/28/2009,0.6124662299136723
514,5/29/2009,0.6110233670173122
515,5/30/2009,0.6616443360616466
516,5/31/2009,0.45305462056462403
517,6/1/2009,0.5042205120669239
518,6/2/2009,0.47396590332070765
519,6/3/2009,0.5410321571408262
520,6/4/2009,0.530266700554204
521,6/5/2009,0.5835568280084444
522,6/6/2009,0.6277934720116338
523,6/7/2009,0.5750374667703038
524,6/8/2009,0.48508241404465074
525,6/9/2009,0.3585392394019278
526,6/10/2009,0.4054661992726545
527,6/11/2009,0.39932551693341667
528,6/12/2009,0.4315675130554358
529,6/13/2009,0.4322612968195394
530,6/14/2009,0.40324301985944583
531,6/15/2009,0.4400098171486697
532,6/16/2009,0.4550315866893725
533,6/17/2009,0.4685563420086236
534,6/18/2009,0.4299985210070764
535,6/19/2009,0.39815136832962233
536,6/20/2009,0.42745062235352566
537,6/21/2009,0.5547185902436147
538,6/22/2009,0.625436053856127
539,6/23/2009,0.5845531267829497
540,6/24/2009,0.45071381612484607
541,6/25/2009,0.5348209643268733
542,6/26/2009,0.5887997632528178
543,6/27/2009,0.5434833019611065
544,6/28/2009,0.5180876512929597
545,6/29/2009,0.5717561440248221
546,6/30/2009,0.5684264769600189
547,7/1/2009,0.5548897992616341
548,7/2/2009,0.46074638376534943
549,7/3/2009,0.4072457508843096
550,7/4/2009,0.30142434665811324
551,7/5/2009,0.3505014714006127
552,7/6/2009,0.46615437897024536
553,7/7/2009,0.5001375915719272
554,7/8/2009,0.4882589849264571
555,7/9/2009,0.3595057585614754
556,7/10/2009,0.3496384947713482
557,7/11/2009,0.3782080717791796
558,7/12/2009,0.24916317553016376
559,7/13/2009,0.3220279440164359
560,7/14/2009,0.2548088621918719
561,7/15/2009,0.2892525074274933
562,7/16/2009,0.22934531539596514
563,7/17/2009,0.3773576507907054
564,7/18/2009,0.3247317002365573
565,7/19/2009,0.3325057020998901
566,7/20/2009,0.3038945961420193
567,7/21/2009,0.3300901692571045
568,7/22/2009,0.3246174990469981
569,7/23/2009,0.27038759506306614
570,7/24/2009,0.25408628438673647
571,7/25/2009,0.3718907023817585
572,7/26/2009,0.2755247067574079
573,7/27/2009,0.1923491018987097
574,7/28/2009,0.3278019903467108
575,7/29/2009,0.32354636296977407
576,7/30/2009,0.2850607962846523
577,7/31/2009,0.2914642028001913
578,8/1/2009,0.327010051905973
579,8/2/2009,0.3065065712850758
580,8/3/2009,0.3099168613436907
581,8/4/2009,0.27079399734153276
582,8/5/2009,0.2861322520127211
583,8/6/2009,0.2842460066181247
584,8/7/2009,0.28392782102370606
585,8/8/2009,0.3337723904389015
586,8/9/2009,0.32581612160907
587,8/10/2009,0.3169929294633561
588,8/11/2009,0.26804385511243445
589,8/12/2009,0.31348594472594965
590,8/13/2009,0.344665891612027
591,8/14/2009,0.3417951002699159
592,8/15/2009,0.4130481186247201
593,8/16/2009,0.3906658389964811
594,8/17/2009,0.3990008624410323
595,8/18/2009,0.3923416559997783
596,8/19/2009,0.3858822345319935
597,8/20/2009,0.2837525139668395
598,8/21/2009,0.2381495324720706
599,8/22/2009,0.3335034005145605
600,8/23/2009,0.30420679828567615
601,8/24/2009,0.19773028275472973
602,8/25/2009,0.35223302768747256
603,8/26/2009,0.34010792845096455
604,8/27/2009,0.3434298786423984
605,8/28/2009,0.2711677346095024
606,8/29/2009,0.3186934039943367
607,8/30/2009,0.20133896545311256
608,8/31/2009,0.2740376953352975
609,9/1/2009,0.22867947232334385
610,9/2/2009,0.21649393435201902
611,9/3/2009,0.22895200046195252
612,9/4/2009,0.2586530433950245
613,9/5/2009,0.16563724567173987
614,9/6/2009,0.19710828797348118
615,9/7/2009,0.2239111427308877
616,9/8/2009,0.29061678750017605
617,9/9/2009,0.3378027369424664
618,9/10/2009,0.3300848965442446
619,9/11/2009,0.19424059968110086
620,9/12/2009,0.25198352220229087
621,9/13/2009,0.3349528735818992
622,9/14/2009,0.3224193625904049
623,9/15/2009,0.23227302905860267
624,9/16/2009,0.23419699069775018
625,9/17/2009,0.2695652799928946
626,9/18/2009,0.24609193690328163
627,9/19/2009,0.2909372229381244
628,9/20/2009,0.22562911436082833
629,9/21/2009,0.2548737811651202
630,9/22/2009,0.24587483114549075
631,9/23/2009,0.3286197697067145
632,9/24/2009,0.28625484860001826
633,9/25/2009,0.24399363577623812
634,9/26/2009,0.23690992200675814
635,9/27/2009,0.348157071516822
636,9/28/2009,0.27333570974584637
637,9/29/2009,0.2734673940789926
638,9/30/2009,0.3188802008941852
639,10/1/2009,0.2130930355936857
640,10/2/2009,0.21861330428985548
641,10/3/2009,0.1615117270447361
642,10/4/2009,0.24296056547579398
643,10/5/2009,0.21520024798200268
644,10/6/2009,0.17125102126697578
645,10/7/2009,0.22134621270152344
646,10/8/2009,0.24018009206701219
647,10/9/2009,0.2879611881239609
648,10/10/2009,0.2200977197857468
649,10/11/2009,0.29455203644140526
650,10/12/2009,0.303616305732904
651,10/13/2009,0.24623658387614583
652,10/14/2009,0.1583797993273835
653,10/15/2009,0.276451527008757
654,10/16/2009,0.3715223242292388
655,10/17/2009,0.40053923593273666
656,10/18/2009,0.44451572721158233
657,10/19/2009,0.45160205374422274
658,10/20/2009,0.39264954723011014
659,10/21/2009,0.3585148688129218
660,10/22/2009,0.33829224080557985
661,10/23/2009,0.2004871298170775
662,10/24/2009,0.2502756236001031
663,10/25/2009,0.3099157134675744
664,10/26/2009,0.24309635607953514
665,10/27/2009,0.3346370591435344
666,10/28/2009,0.28685371023922424
667,10/29/2009,0.2466962303306923
668,10/30/2009,0.3210728219599781
669,10/31/2009,0.2867839288284556
670,11/1/2009,0.15816008783151955
671,11/2/2009,0.20583563136436336
672,11/3/2009,0.38922009220518333
673,11/4/2009,0.41228751586012924
674,11/5/2009,0.45746911540966
675,11/6/2009,0.45298388080724417
676,11/7/2009,0.4488317556870889
677,11/8/2009,0.4541284736379819
678,11/9/2009,0.45865748777653875
679,11/10/2009,0.37460067092467675
680,11/11/2009,0.4123278305045245
681,11/12/2009,0.45082866961315304
682,11/13/2009,0.4502440080361494
683,11/14/2009,0.34457460891538144
684,11/15/2009,0.3258737873993542
685,11/16/2009,0.3355146238445864
686,11/17/2009,0.31240693436068556
687,11/18/2009,0.2019605281688092
688,11/19/2009,0.3026109310284546
689,11/20/2009,0.3191290928919968
690,11/21/2009,0.273334924461996
691,11/22/2009,0.24401746586895226
692,11/23/2009,0.1933052647308648
693,11/24/2009,0.31123869907928725
694,11/25/2009,0.28550377898345997
695,11/26/2009,0.42642293316968666
696,11/27/2009,0.4891941995768476
697,11/28/2009,0.3849960592852645
698,11/29/2009,0.2765854634658493
699,11/30/2009,0.09001590896350706
700,12/1/2009,0.18082681570521117
701,12/2/2009,0.4183757785705852
702,12/3/2009,0.3757462513255143
703,12/4/2009,0.4641028060548581
704,12/5/2009,0.44507601099680527
705,12/6/2009,0.425919832201026
706,12/7/2009,0.17172736255704593
707,12/8/2009,0.177201767954374
708,12/9/2009,0.3350281080222103
709,12/10/2009,0.4131944296473309
710,12/11/2009,0.46604422527710293
711,12/12/2009,0.4140098202205917
712,12/13/2009,0.21086306169975863
713,12/14/2009,0.23906345914969407
714,12/15/2009,0.23682833581288082
715,12/16/2009,0.41213388295273345
716,12/17/2009,0.45156150672926415
717,12/18/2009,0.47069306080303885
718,12/19/2009,0.5056929199930214
719,12/20/2009,0.46792042565031966
720,12/21/2009,0.43746195183150993
721,12/22/2009,0.4454221727666816
722,12/23/2009,0.3524001366111845
723,12/24/2009,0.3627527299713913
724,12/25/2009,0.3583903836020605
725,12/26/2009,0.37943758614974965
726,12/27/2009,0.3648247554585745
727,12/28/2009,0.43418129452745313
728,12/29/2009,0.45729103910585167
729,12/30/2009,0.3698845770651441
730,12/31/2009,0.1105203203532139
731,1/1/2010,0.3904394381419823
732,1/2/2010,0.4783743830794874
733,1/3/2010,0.464802988418789
734,1/4/2010,0.46057272382581893
735,1/5/2010,0.471717027020439
736,1/6/2010,0.4664981902826699
737,1/7/2010,0.3237459998003711
738,1/8/2010,0.26159150621156063
739,1/9/2010,0.5040090976298205
740,1/10/2010,0.5225158188410973
741,1/11/2010,0.46096425185807255
742,1/12/2010,0.41623435548102883
743,1/13/2010,0.33894745332829745
744,1/14/2010,0.29966783960851584
745,1/15/2010,0.368026230935666
746,1/16/2010,0.419316975685198
747,1/17/2010,0.45532505708532794
748,1/18/2010,0.3258745742325159
749,1/19/2010,0.317873626057095
750,1/20/2010,0.2193642087449974
751,1/21/2010,0.3813122527807429
752,1/22/2010,0.4153921526506707
753,1/23/2010,0.3212585854389896
754,1/24/2010,0.4314397277468707
755,1/25/2010,0.4732755516419718
756,1/26/2010,0.43728595619668936
757,1/27/2010,0.43996183923515986
758,1/28/2010,0.3955598051781773
759,1/29/2010,0.25786640190722365
760,1/30/2010,0.4183897547587574
761,1/31/2010,0.47565427452112574
762,2/1/2010,0.377278111900174
763,2/2/2010,0.29765109329746603
764,2/3/2010,0.45709560915403546
765,2/4/2010,0.37501767241252676
766,2/5/2010,0.430241975460105
767,2/6/2010,0.4944690608536666
768,2/7/2010,0.4462010541578765
769,2/8/2010,0.32694084146992974
770,2/9/2010,0.4105693356015345
771,2/10/2010,0.508546449412402
772,2/11/2010,0.4166917489923769
773,2/12/2010,0.46979579060815896
774,2/13/2010,0.5198406513895435
775,2/14/2010,0.41325409259795
776,2/15/2010,0.3014844316071417
777,2/16/2010,0.47791660226010135
778,2/17/2010,0.47134123601398636
